Round 0: src_acc=0.895000, tgt_acc=0.842222, best_tgt=0.842222
Round 1: src_acc=0.894630, tgt_acc=0.874074, best_tgt=0.874074
Round 2: src_acc=0.954630, tgt_acc=0.951111, best_tgt=0.951111
Round 3: src_acc=0.964259, tgt_acc=0.937778, best_tgt=0.951111
Round 4: src_acc=0.984074, tgt_acc=0.962222, best_tgt=0.962222
Round 5: src_acc=0.992593, tgt_acc=0.962222, best_tgt=0.962222
Round 6: src_acc=0.971111, tgt_acc=0.928148, best_tgt=0.962222
Round 7: src_acc=0.990741, tgt_acc=0.958519, best_tgt=0.962222
Round 8: src_acc=0.967778, tgt_acc=0.926667, best_tgt=0.962222
Round 9: src_acc=0.982407, tgt_acc=0.937778, best_tgt=0.962222
Round 10: src_acc=0.999259, tgt_acc=0.972593, best_tgt=0.972593
Round 11: src_acc=0.999815, tgt_acc=0.976296, best_tgt=0.976296
Round 12: src_acc=1.000000, tgt_acc=0.971852, best_tgt=0.976296
Round 13: src_acc=1.000000, tgt_acc=0.972593, best_tgt=0.976296
Round 14: src_acc=1.000000, tgt_acc=0.974815, best_tgt=0.976296
Round 15: src_acc=1.000000, tgt_acc=0.977037, best_tgt=0.977037
Round 16: src_acc=1.000000, tgt_acc=0.974074, best_tgt=0.977037
Round 17: src_acc=1.000000, tgt_acc=0.971852, best_tgt=0.977037
Round 18: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.977037
Round 19: src_acc=1.000000, tgt_acc=0.972593, best_tgt=0.977037
Round 20: src_acc=1.000000, tgt_acc=0.975556, best_tgt=0.977037
Round 21: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.977037
Round 22: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.977037
Round 23: src_acc=1.000000, tgt_acc=0.977037, best_tgt=0.977037
Round 24: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.977037
Round 25: src_acc=1.000000, tgt_acc=0.975556, best_tgt=0.977037
Round 26: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.977037
Round 27: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.977037
Round 28: src_acc=1.000000, tgt_acc=0.977778, best_tgt=0.977778
Round 29: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.977778
Round 30: src_acc=1.000000, tgt_acc=0.977037, best_tgt=0.977778
