Round 0: src_acc=0.827083, tgt_acc=0.551042, best_tgt=0.551042
Round 1: src_acc=0.904948, tgt_acc=0.544792, best_tgt=0.551042
Round 2: src_acc=0.967187, tgt_acc=0.594792, best_tgt=0.594792
Round 3: src_acc=0.980990, tgt_acc=0.510417, best_tgt=0.594792
Round 4: src_acc=0.986198, tgt_acc=0.561458, best_tgt=0.594792
Round 5: src_acc=0.994271, tgt_acc=0.571875, best_tgt=0.594792
Round 6: src_acc=0.992448, tgt_acc=0.596875, best_tgt=0.596875
Round 7: src_acc=0.994010, tgt_acc=0.568750, best_tgt=0.596875
Round 8: src_acc=0.993490, tgt_acc=0.576042, best_tgt=0.596875
Round 9: src_acc=0.993750, tgt_acc=0.593750, best_tgt=0.596875
Round 10: src_acc=1.000000, tgt_acc=0.600000, best_tgt=0.600000
Round 11: src_acc=1.000000, tgt_acc=0.613542, best_tgt=0.613542
Round 12: src_acc=1.000000, tgt_acc=0.618750, best_tgt=0.618750
Round 13: src_acc=1.000000, tgt_acc=0.623958, best_tgt=0.623958
Round 14: src_acc=1.000000, tgt_acc=0.617708, best_tgt=0.623958
Round 15: src_acc=1.000000, tgt_acc=0.627083, best_tgt=0.627083
Round 16: src_acc=1.000000, tgt_acc=0.623958, best_tgt=0.627083
Round 17: src_acc=1.000000, tgt_acc=0.637500, best_tgt=0.637500
Round 18: src_acc=1.000000, tgt_acc=0.619792, best_tgt=0.637500
Round 19: src_acc=1.000000, tgt_acc=0.604167, best_tgt=0.637500
Round 20: src_acc=1.000000, tgt_acc=0.632292, best_tgt=0.637500
Round 21: src_acc=1.000000, tgt_acc=0.610417, best_tgt=0.637500
Round 22: src_acc=1.000000, tgt_acc=0.616667, best_tgt=0.637500
Round 23: src_acc=1.000000, tgt_acc=0.628125, best_tgt=0.637500
Round 24: src_acc=1.000000, tgt_acc=0.618750, best_tgt=0.637500
Round 25: src_acc=1.000000, tgt_acc=0.627083, best_tgt=0.637500
Round 26: src_acc=1.000000, tgt_acc=0.631250, best_tgt=0.637500
Round 27: src_acc=1.000000, tgt_acc=0.625000, best_tgt=0.637500
Round 28: src_acc=1.000000, tgt_acc=0.630208, best_tgt=0.637500
Round 29: src_acc=1.000000, tgt_acc=0.631250, best_tgt=0.637500
Round 30: src_acc=1.000000, tgt_acc=0.621875, best_tgt=0.637500
Round 31: src_acc=1.000000, tgt_acc=0.626042, best_tgt=0.637500
Round 32: src_acc=1.000000, tgt_acc=0.631250, best_tgt=0.637500
Round 33: src_acc=1.000000, tgt_acc=0.627083, best_tgt=0.637500
Round 34: src_acc=1.000000, tgt_acc=0.622917, best_tgt=0.637500
Round 35: src_acc=1.000000, tgt_acc=0.627083, best_tgt=0.637500
Round 36: src_acc=1.000000, tgt_acc=0.613542, best_tgt=0.637500
Round 37: src_acc=1.000000, tgt_acc=0.629167, best_tgt=0.637500
Round 38: src_acc=1.000000, tgt_acc=0.622917, best_tgt=0.637500
Round 39: src_acc=1.000000, tgt_acc=0.633333, best_tgt=0.637500
Round 40: src_acc=1.000000, tgt_acc=0.632292, best_tgt=0.637500
Round 41: src_acc=1.000000, tgt_acc=0.629167, best_tgt=0.637500
Round 42: src_acc=1.000000, tgt_acc=0.633333, best_tgt=0.637500
Round 43: src_acc=1.000000, tgt_acc=0.623958, best_tgt=0.637500
Round 44: src_acc=1.000000, tgt_acc=0.629167, best_tgt=0.637500
Round 45: src_acc=1.000000, tgt_acc=0.623958, best_tgt=0.637500
Round 46: src_acc=1.000000, tgt_acc=0.631250, best_tgt=0.637500
Round 47: src_acc=1.000000, tgt_acc=0.623958, best_tgt=0.637500
Round 48: src_acc=1.000000, tgt_acc=0.636458, best_tgt=0.637500
Round 49: src_acc=1.000000, tgt_acc=0.629167, best_tgt=0.637500
