Round 0: src_acc=0.669181, tgt_acc=0.543750, best_tgt=0.543750
Round 1: src_acc=0.855388, tgt_acc=0.631250, best_tgt=0.631250
Round 2: src_acc=0.933621, tgt_acc=0.687500, best_tgt=0.687500
Round 3: src_acc=0.877802, tgt_acc=0.643750, best_tgt=0.687500
Round 4: src_acc=0.923060, tgt_acc=0.593750, best_tgt=0.687500
Round 5: src_acc=0.970259, tgt_acc=0.600000, best_tgt=0.687500
Round 6: src_acc=0.986207, tgt_acc=0.687500, best_tgt=0.687500
Round 7: src_acc=0.975216, tgt_acc=0.693750, best_tgt=0.693750
Round 8: src_acc=0.989224, tgt_acc=0.681250, best_tgt=0.693750
Round 9: src_acc=0.991810, tgt_acc=0.668750, best_tgt=0.693750
Round 10: src_acc=0.998707, tgt_acc=0.681250, best_tgt=0.693750
Round 11: src_acc=0.999569, tgt_acc=0.700000, best_tgt=0.700000
Round 12: src_acc=1.000000, tgt_acc=0.681250, best_tgt=0.700000
Round 13: src_acc=1.000000, tgt_acc=0.725000, best_tgt=0.725000
Round 14: src_acc=1.000000, tgt_acc=0.737500, best_tgt=0.737500
Round 15: src_acc=1.000000, tgt_acc=0.700000, best_tgt=0.737500
Round 16: src_acc=1.000000, tgt_acc=0.700000, best_tgt=0.737500
Round 17: src_acc=1.000000, tgt_acc=0.718750, best_tgt=0.737500
Round 18: src_acc=1.000000, tgt_acc=0.768750, best_tgt=0.768750
Round 19: src_acc=1.000000, tgt_acc=0.681250, best_tgt=0.768750
Round 20: src_acc=1.000000, tgt_acc=0.693750, best_tgt=0.768750
Round 21: src_acc=1.000000, tgt_acc=0.675000, best_tgt=0.768750
Round 22: src_acc=1.000000, tgt_acc=0.681250, best_tgt=0.768750
Round 23: src_acc=1.000000, tgt_acc=0.706250, best_tgt=0.768750
Round 24: src_acc=1.000000, tgt_acc=0.700000, best_tgt=0.768750
Round 25: src_acc=1.000000, tgt_acc=0.725000, best_tgt=0.768750
Round 26: src_acc=1.000000, tgt_acc=0.656250, best_tgt=0.768750
Round 27: src_acc=1.000000, tgt_acc=0.700000, best_tgt=0.768750
Round 28: src_acc=1.000000, tgt_acc=0.725000, best_tgt=0.768750
Round 29: src_acc=1.000000, tgt_acc=0.718750, best_tgt=0.768750
Round 30: src_acc=1.000000, tgt_acc=0.718750, best_tgt=0.768750
Round 31: src_acc=1.000000, tgt_acc=0.712500, best_tgt=0.768750
Round 32: src_acc=1.000000, tgt_acc=0.712500, best_tgt=0.768750
Round 33: src_acc=1.000000, tgt_acc=0.706250, best_tgt=0.768750
Round 34: src_acc=1.000000, tgt_acc=0.725000, best_tgt=0.768750
Round 35: src_acc=1.000000, tgt_acc=0.656250, best_tgt=0.768750
Round 36: src_acc=1.000000, tgt_acc=0.693750, best_tgt=0.768750
Round 37: src_acc=1.000000, tgt_acc=0.750000, best_tgt=0.768750
Round 38: src_acc=1.000000, tgt_acc=0.687500, best_tgt=0.768750
Round 39: src_acc=1.000000, tgt_acc=0.706250, best_tgt=0.768750
Round 40: src_acc=1.000000, tgt_acc=0.700000, best_tgt=0.768750
Round 41: src_acc=1.000000, tgt_acc=0.668750, best_tgt=0.768750
Round 42: src_acc=1.000000, tgt_acc=0.675000, best_tgt=0.768750
Round 43: src_acc=1.000000, tgt_acc=0.725000, best_tgt=0.768750
Round 44: src_acc=1.000000, tgt_acc=0.693750, best_tgt=0.768750
Round 45: src_acc=1.000000, tgt_acc=0.662500, best_tgt=0.768750
Round 46: src_acc=1.000000, tgt_acc=0.687500, best_tgt=0.768750
Round 47: src_acc=1.000000, tgt_acc=0.700000, best_tgt=0.768750
Round 48: src_acc=1.000000, tgt_acc=0.662500, best_tgt=0.768750
Round 49: src_acc=1.000000, tgt_acc=0.693750, best_tgt=0.768750
