Round 0: src_acc=0.838822, tgt_acc=0.830610, best_tgt=0.830610
Round 1: src_acc=0.942546, tgt_acc=0.885629, best_tgt=0.885629
Round 2: src_acc=0.983892, tgt_acc=0.981994, best_tgt=0.981994
Round 3: src_acc=0.985124, tgt_acc=0.971991, best_tgt=0.981994
Round 4: src_acc=0.995383, tgt_acc=0.979993, best_tgt=0.981994
Round 5: src_acc=0.982559, tgt_acc=0.947983, best_tgt=0.981994
Round 6: src_acc=0.991382, tgt_acc=0.980994, best_tgt=0.981994
Round 7: src_acc=0.992818, tgt_acc=0.967656, best_tgt=0.981994
Round 8: src_acc=0.993639, tgt_acc=0.975659, best_tgt=0.981994
Round 9: src_acc=0.995999, tgt_acc=0.985662, best_tgt=0.985662
Round 10: src_acc=0.999384, tgt_acc=0.989997, best_tgt=0.989997
Round 11: src_acc=0.999590, tgt_acc=0.990330, best_tgt=0.990330
Round 12: src_acc=0.999487, tgt_acc=0.994331, best_tgt=0.994331
Round 13: src_acc=0.999897, tgt_acc=0.992331, best_tgt=0.994331
Round 14: src_acc=0.999795, tgt_acc=0.993998, best_tgt=0.994331
Round 15: src_acc=0.999795, tgt_acc=0.992664, best_tgt=0.994331
Round 16: src_acc=0.999692, tgt_acc=0.993331, best_tgt=0.994331
Round 17: src_acc=0.999897, tgt_acc=0.992331, best_tgt=0.994331
Round 18: src_acc=0.999897, tgt_acc=0.992331, best_tgt=0.994331
Round 19: src_acc=0.999795, tgt_acc=0.992664, best_tgt=0.994331
Round 20: src_acc=0.999897, tgt_acc=0.991664, best_tgt=0.994331
Round 21: src_acc=0.999897, tgt_acc=0.990997, best_tgt=0.994331
Round 22: src_acc=0.999897, tgt_acc=0.993665, best_tgt=0.994331
Round 23: src_acc=0.999897, tgt_acc=0.992998, best_tgt=0.994331
Round 24: src_acc=0.999795, tgt_acc=0.993665, best_tgt=0.994331
Round 25: src_acc=0.999795, tgt_acc=0.992664, best_tgt=0.994331
Round 26: src_acc=0.999795, tgt_acc=0.993331, best_tgt=0.994331
Round 27: src_acc=0.999795, tgt_acc=0.993331, best_tgt=0.994331
Round 28: src_acc=0.999795, tgt_acc=0.994331, best_tgt=0.994331
Round 29: src_acc=1.000000, tgt_acc=0.992998, best_tgt=0.994331
Round 30: src_acc=1.000000, tgt_acc=0.993665, best_tgt=0.994331
Round 31: src_acc=0.999897, tgt_acc=0.992998, best_tgt=0.994331
Round 32: src_acc=0.999897, tgt_acc=0.993998, best_tgt=0.994331
Round 33: src_acc=1.000000, tgt_acc=0.993331, best_tgt=0.994331
Round 34: src_acc=0.999897, tgt_acc=0.993331, best_tgt=0.994331
Round 35: src_acc=0.999897, tgt_acc=0.993331, best_tgt=0.994331
Round 36: src_acc=0.999897, tgt_acc=0.993331, best_tgt=0.994331
Round 37: src_acc=0.999897, tgt_acc=0.993998, best_tgt=0.994331
Round 38: src_acc=1.000000, tgt_acc=0.993998, best_tgt=0.994331
Round 39: src_acc=1.000000, tgt_acc=0.993665, best_tgt=0.994331
Round 40: src_acc=1.000000, tgt_acc=0.992664, best_tgt=0.994331
Round 41: src_acc=1.000000, tgt_acc=0.993331, best_tgt=0.994331
Round 42: src_acc=1.000000, tgt_acc=0.993331, best_tgt=0.994331
Round 43: src_acc=1.000000, tgt_acc=0.992331, best_tgt=0.994331
Round 44: src_acc=1.000000, tgt_acc=0.992664, best_tgt=0.994331
Round 45: src_acc=1.000000, tgt_acc=0.992998, best_tgt=0.994331
Round 46: src_acc=1.000000, tgt_acc=0.993665, best_tgt=0.994331
Round 47: src_acc=1.000000, tgt_acc=0.992664, best_tgt=0.994331
Round 48: src_acc=1.000000, tgt_acc=0.993998, best_tgt=0.994331
Round 49: src_acc=1.000000, tgt_acc=0.994998, best_tgt=0.994998
