Round 0: src_acc=0.938286, tgt_acc=0.813333, best_tgt=0.813333
Round 1: src_acc=0.921905, tgt_acc=0.754667, best_tgt=0.813333
Round 2: src_acc=0.979619, tgt_acc=0.834667, best_tgt=0.834667
Round 3: src_acc=0.925905, tgt_acc=0.793333, best_tgt=0.834667
Round 4: src_acc=0.935429, tgt_acc=0.786667, best_tgt=0.834667
Round 5: src_acc=0.990286, tgt_acc=0.828000, best_tgt=0.834667
Round 6: src_acc=0.960952, tgt_acc=0.776000, best_tgt=0.834667
Round 7: src_acc=0.969905, tgt_acc=0.831333, best_tgt=0.834667
Round 8: src_acc=0.984190, tgt_acc=0.861333, best_tgt=0.861333
Round 9: src_acc=0.995810, tgt_acc=0.856667, best_tgt=0.861333
Round 10: src_acc=0.999619, tgt_acc=0.888000, best_tgt=0.888000
Round 11: src_acc=0.999619, tgt_acc=0.902667, best_tgt=0.902667
Round 12: src_acc=1.000000, tgt_acc=0.904667, best_tgt=0.904667
Round 13: src_acc=0.999810, tgt_acc=0.888000, best_tgt=0.904667
Round 14: src_acc=1.000000, tgt_acc=0.892667, best_tgt=0.904667
Round 15: src_acc=1.000000, tgt_acc=0.896667, best_tgt=0.904667
Round 16: src_acc=1.000000, tgt_acc=0.896667, best_tgt=0.904667
Round 17: src_acc=1.000000, tgt_acc=0.912000, best_tgt=0.912000
Round 18: src_acc=1.000000, tgt_acc=0.890667, best_tgt=0.912000
Round 19: src_acc=1.000000, tgt_acc=0.896667, best_tgt=0.912000
Round 20: src_acc=1.000000, tgt_acc=0.908667, best_tgt=0.912000
Round 21: src_acc=1.000000, tgt_acc=0.917333, best_tgt=0.917333
Round 22: src_acc=1.000000, tgt_acc=0.901333, best_tgt=0.917333
Round 23: src_acc=1.000000, tgt_acc=0.896667, best_tgt=0.917333
Round 24: src_acc=1.000000, tgt_acc=0.902667, best_tgt=0.917333
Round 25: src_acc=1.000000, tgt_acc=0.900667, best_tgt=0.917333
Round 26: src_acc=1.000000, tgt_acc=0.893333, best_tgt=0.917333
Round 27: src_acc=1.000000, tgt_acc=0.894000, best_tgt=0.917333
Round 28: src_acc=1.000000, tgt_acc=0.910667, best_tgt=0.917333
Round 29: src_acc=1.000000, tgt_acc=0.897333, best_tgt=0.917333
Round 30: src_acc=1.000000, tgt_acc=0.890667, best_tgt=0.917333
Round 31: src_acc=1.000000, tgt_acc=0.893333, best_tgt=0.917333
Round 32: src_acc=1.000000, tgt_acc=0.894000, best_tgt=0.917333
Round 33: src_acc=1.000000, tgt_acc=0.896667, best_tgt=0.917333
Round 34: src_acc=1.000000, tgt_acc=0.902000, best_tgt=0.917333
Round 35: src_acc=1.000000, tgt_acc=0.906000, best_tgt=0.917333
Round 36: src_acc=1.000000, tgt_acc=0.906667, best_tgt=0.917333
Round 37: src_acc=1.000000, tgt_acc=0.898000, best_tgt=0.917333
Round 38: src_acc=1.000000, tgt_acc=0.910667, best_tgt=0.917333
Round 39: src_acc=1.000000, tgt_acc=0.905333, best_tgt=0.917333
Round 40: src_acc=1.000000, tgt_acc=0.899333, best_tgt=0.917333
Round 41: src_acc=1.000000, tgt_acc=0.900000, best_tgt=0.917333
Round 42: src_acc=1.000000, tgt_acc=0.896667, best_tgt=0.917333
Round 43: src_acc=1.000000, tgt_acc=0.899333, best_tgt=0.917333
Round 44: src_acc=1.000000, tgt_acc=0.894667, best_tgt=0.917333
Round 45: src_acc=1.000000, tgt_acc=0.908667, best_tgt=0.917333
Round 46: src_acc=1.000000, tgt_acc=0.900667, best_tgt=0.917333
Round 47: src_acc=1.000000, tgt_acc=0.906000, best_tgt=0.917333
Round 48: src_acc=1.000000, tgt_acc=0.904000, best_tgt=0.917333
Round 49: src_acc=1.000000, tgt_acc=0.906000, best_tgt=0.917333
