Round 0: src_acc=0.924815, tgt_acc=0.905926, best_tgt=0.905926
Round 1: src_acc=0.934815, tgt_acc=0.924444, best_tgt=0.924444
Round 2: src_acc=0.979815, tgt_acc=0.925185, best_tgt=0.925185
Round 3: src_acc=0.982778, tgt_acc=0.938519, best_tgt=0.938519
Round 4: src_acc=0.988148, tgt_acc=0.955556, best_tgt=0.955556
Round 5: src_acc=0.991667, tgt_acc=0.979259, best_tgt=0.979259
Round 6: src_acc=0.982778, tgt_acc=0.960000, best_tgt=0.979259
Round 7: src_acc=0.996667, tgt_acc=0.977037, best_tgt=0.979259
Round 8: src_acc=0.998704, tgt_acc=0.982963, best_tgt=0.982963
Round 9: src_acc=0.988704, tgt_acc=0.963704, best_tgt=0.982963
Round 10: src_acc=0.999630, tgt_acc=0.984444, best_tgt=0.984444
Round 11: src_acc=0.999815, tgt_acc=0.986667, best_tgt=0.986667
Round 12: src_acc=1.000000, tgt_acc=0.984444, best_tgt=0.986667
Round 13: src_acc=1.000000, tgt_acc=0.993333, best_tgt=0.993333
Round 14: src_acc=1.000000, tgt_acc=0.992593, best_tgt=0.993333
Round 15: src_acc=1.000000, tgt_acc=0.991852, best_tgt=0.993333
Round 16: src_acc=1.000000, tgt_acc=0.992593, best_tgt=0.993333
Round 17: src_acc=1.000000, tgt_acc=0.991852, best_tgt=0.993333
Round 18: src_acc=1.000000, tgt_acc=0.992593, best_tgt=0.993333
Round 19: src_acc=1.000000, tgt_acc=0.991111, best_tgt=0.993333
Round 20: src_acc=1.000000, tgt_acc=0.992593, best_tgt=0.993333
Round 21: src_acc=1.000000, tgt_acc=0.991852, best_tgt=0.993333
Round 22: src_acc=1.000000, tgt_acc=0.991852, best_tgt=0.993333
Round 23: src_acc=1.000000, tgt_acc=0.992593, best_tgt=0.993333
Round 24: src_acc=1.000000, tgt_acc=0.991111, best_tgt=0.993333
Round 25: src_acc=1.000000, tgt_acc=0.993333, best_tgt=0.993333
Round 26: src_acc=1.000000, tgt_acc=0.994074, best_tgt=0.994074
Round 27: src_acc=1.000000, tgt_acc=0.992593, best_tgt=0.994074
Round 28: src_acc=1.000000, tgt_acc=0.991852, best_tgt=0.994074
Round 29: src_acc=1.000000, tgt_acc=0.992593, best_tgt=0.994074
Round 30: src_acc=1.000000, tgt_acc=0.992593, best_tgt=0.994074
Round 31: src_acc=1.000000, tgt_acc=0.990370, best_tgt=0.994074
Round 32: src_acc=1.000000, tgt_acc=0.991852, best_tgt=0.994074
Round 33: src_acc=1.000000, tgt_acc=0.991111, best_tgt=0.994074
Round 34: src_acc=1.000000, tgt_acc=0.989630, best_tgt=0.994074
Round 35: src_acc=1.000000, tgt_acc=0.991852, best_tgt=0.994074
Round 36: src_acc=1.000000, tgt_acc=0.991852, best_tgt=0.994074
Round 37: src_acc=1.000000, tgt_acc=0.990370, best_tgt=0.994074
Round 38: src_acc=1.000000, tgt_acc=0.991111, best_tgt=0.994074
Round 39: src_acc=1.000000, tgt_acc=0.990370, best_tgt=0.994074
Round 40: src_acc=1.000000, tgt_acc=0.991111, best_tgt=0.994074
Round 41: src_acc=1.000000, tgt_acc=0.990370, best_tgt=0.994074
Round 42: src_acc=1.000000, tgt_acc=0.993333, best_tgt=0.994074
Round 43: src_acc=1.000000, tgt_acc=0.990370, best_tgt=0.994074
Round 44: src_acc=1.000000, tgt_acc=0.991852, best_tgt=0.994074
Round 45: src_acc=1.000000, tgt_acc=0.989630, best_tgt=0.994074
Round 46: src_acc=1.000000, tgt_acc=0.991111, best_tgt=0.994074
Round 47: src_acc=1.000000, tgt_acc=0.991111, best_tgt=0.994074
Round 48: src_acc=1.000000, tgt_acc=0.991852, best_tgt=0.994074
Round 49: src_acc=1.000000, tgt_acc=0.991111, best_tgt=0.994074
