Round 0: src_acc=0.799740, tgt_acc=0.542708, best_tgt=0.542708
Round 1: src_acc=0.833073, tgt_acc=0.555208, best_tgt=0.555208
Round 2: src_acc=0.917448, tgt_acc=0.554167, best_tgt=0.555208
Round 3: src_acc=0.954427, tgt_acc=0.620833, best_tgt=0.620833
Round 4: src_acc=0.966927, tgt_acc=0.606250, best_tgt=0.620833
Round 5: src_acc=0.970052, tgt_acc=0.535417, best_tgt=0.620833
Round 6: src_acc=0.981250, tgt_acc=0.590625, best_tgt=0.620833
Round 7: src_acc=0.988802, tgt_acc=0.579167, best_tgt=0.620833
Round 8: src_acc=0.991667, tgt_acc=0.602083, best_tgt=0.620833
Round 9: src_acc=0.988542, tgt_acc=0.567708, best_tgt=0.620833
Round 10: src_acc=1.000000, tgt_acc=0.619792, best_tgt=0.620833
Round 11: src_acc=1.000000, tgt_acc=0.626042, best_tgt=0.626042
Round 12: src_acc=1.000000, tgt_acc=0.633333, best_tgt=0.633333
Round 13: src_acc=1.000000, tgt_acc=0.632292, best_tgt=0.633333
Round 14: src_acc=1.000000, tgt_acc=0.629167, best_tgt=0.633333
Round 15: src_acc=1.000000, tgt_acc=0.656250, best_tgt=0.656250
Round 16: src_acc=1.000000, tgt_acc=0.644792, best_tgt=0.656250
Round 17: src_acc=1.000000, tgt_acc=0.642708, best_tgt=0.656250
Round 18: src_acc=1.000000, tgt_acc=0.627083, best_tgt=0.656250
Round 19: src_acc=0.999740, tgt_acc=0.620833, best_tgt=0.656250
Round 20: src_acc=1.000000, tgt_acc=0.625000, best_tgt=0.656250
Round 21: src_acc=1.000000, tgt_acc=0.629167, best_tgt=0.656250
Round 22: src_acc=1.000000, tgt_acc=0.642708, best_tgt=0.656250
Round 23: src_acc=1.000000, tgt_acc=0.633333, best_tgt=0.656250
Round 24: src_acc=1.000000, tgt_acc=0.628125, best_tgt=0.656250
Round 25: src_acc=1.000000, tgt_acc=0.634375, best_tgt=0.656250
Round 26: src_acc=1.000000, tgt_acc=0.639583, best_tgt=0.656250
Round 27: src_acc=1.000000, tgt_acc=0.625000, best_tgt=0.656250
Round 28: src_acc=1.000000, tgt_acc=0.636458, best_tgt=0.656250
Round 29: src_acc=1.000000, tgt_acc=0.632292, best_tgt=0.656250
Round 30: src_acc=1.000000, tgt_acc=0.639583, best_tgt=0.656250
Round 31: src_acc=1.000000, tgt_acc=0.635417, best_tgt=0.656250
Round 32: src_acc=1.000000, tgt_acc=0.633333, best_tgt=0.656250
Round 33: src_acc=1.000000, tgt_acc=0.633333, best_tgt=0.656250
Round 34: src_acc=1.000000, tgt_acc=0.644792, best_tgt=0.656250
Round 35: src_acc=1.000000, tgt_acc=0.639583, best_tgt=0.656250
Round 36: src_acc=1.000000, tgt_acc=0.646875, best_tgt=0.656250
Round 37: src_acc=1.000000, tgt_acc=0.641667, best_tgt=0.656250
Round 38: src_acc=1.000000, tgt_acc=0.634375, best_tgt=0.656250
Round 39: src_acc=1.000000, tgt_acc=0.633333, best_tgt=0.656250
Round 40: src_acc=1.000000, tgt_acc=0.637500, best_tgt=0.656250
Round 41: src_acc=1.000000, tgt_acc=0.648958, best_tgt=0.656250
Round 42: src_acc=1.000000, tgt_acc=0.641667, best_tgt=0.656250
Round 43: src_acc=1.000000, tgt_acc=0.640625, best_tgt=0.656250
Round 44: src_acc=1.000000, tgt_acc=0.635417, best_tgt=0.656250
Round 45: src_acc=1.000000, tgt_acc=0.643750, best_tgt=0.656250
Round 46: src_acc=1.000000, tgt_acc=0.640625, best_tgt=0.656250
Round 47: src_acc=1.000000, tgt_acc=0.639583, best_tgt=0.656250
Round 48: src_acc=1.000000, tgt_acc=0.632292, best_tgt=0.656250
Round 49: src_acc=1.000000, tgt_acc=0.638542, best_tgt=0.656250
