Round 0: src_acc=0.884201, tgt_acc=0.704167, best_tgt=0.704167
Round 1: src_acc=0.956076, tgt_acc=0.635417, best_tgt=0.704167
Round 2: src_acc=0.979514, tgt_acc=0.675000, best_tgt=0.704167
Round 3: src_acc=0.980556, tgt_acc=0.695833, best_tgt=0.704167
Round 4: src_acc=0.993056, tgt_acc=0.729167, best_tgt=0.729167
Round 5: src_acc=0.996528, tgt_acc=0.675000, best_tgt=0.729167
Round 6: src_acc=0.992014, tgt_acc=0.666667, best_tgt=0.729167
Round 7: src_acc=0.993056, tgt_acc=0.672917, best_tgt=0.729167
Round 8: src_acc=0.981424, tgt_acc=0.718750, best_tgt=0.729167
Round 9: src_acc=0.993229, tgt_acc=0.641667, best_tgt=0.729167
Round 10: src_acc=1.000000, tgt_acc=0.708333, best_tgt=0.729167
Round 11: src_acc=1.000000, tgt_acc=0.712500, best_tgt=0.729167
Round 12: src_acc=1.000000, tgt_acc=0.710417, best_tgt=0.729167
Round 13: src_acc=1.000000, tgt_acc=0.720833, best_tgt=0.729167
Round 14: src_acc=1.000000, tgt_acc=0.722917, best_tgt=0.729167
Round 15: src_acc=1.000000, tgt_acc=0.745833, best_tgt=0.745833
Round 16: src_acc=1.000000, tgt_acc=0.712500, best_tgt=0.745833
Round 17: src_acc=1.000000, tgt_acc=0.737500, best_tgt=0.745833
Round 18: src_acc=1.000000, tgt_acc=0.716667, best_tgt=0.745833
Round 19: src_acc=1.000000, tgt_acc=0.710417, best_tgt=0.745833
Round 20: src_acc=1.000000, tgt_acc=0.714583, best_tgt=0.745833
Round 21: src_acc=1.000000, tgt_acc=0.725000, best_tgt=0.745833
Round 22: src_acc=1.000000, tgt_acc=0.718750, best_tgt=0.745833
Round 23: src_acc=1.000000, tgt_acc=0.712500, best_tgt=0.745833
Round 24: src_acc=1.000000, tgt_acc=0.743750, best_tgt=0.745833
Round 25: src_acc=1.000000, tgt_acc=0.725000, best_tgt=0.745833
Round 26: src_acc=1.000000, tgt_acc=0.741667, best_tgt=0.745833
Round 27: src_acc=1.000000, tgt_acc=0.729167, best_tgt=0.745833
Round 28: src_acc=1.000000, tgt_acc=0.729167, best_tgt=0.745833
Round 29: src_acc=1.000000, tgt_acc=0.718750, best_tgt=0.745833
Round 30: src_acc=1.000000, tgt_acc=0.716667, best_tgt=0.745833
Round 31: src_acc=1.000000, tgt_acc=0.729167, best_tgt=0.745833
Round 32: src_acc=1.000000, tgt_acc=0.733333, best_tgt=0.745833
Round 33: src_acc=1.000000, tgt_acc=0.722917, best_tgt=0.745833
Round 34: src_acc=1.000000, tgt_acc=0.727083, best_tgt=0.745833
Round 35: src_acc=1.000000, tgt_acc=0.733333, best_tgt=0.745833
Round 36: src_acc=1.000000, tgt_acc=0.729167, best_tgt=0.745833
Round 37: src_acc=1.000000, tgt_acc=0.729167, best_tgt=0.745833
Round 38: src_acc=1.000000, tgt_acc=0.731250, best_tgt=0.745833
Round 39: src_acc=1.000000, tgt_acc=0.729167, best_tgt=0.745833
Round 40: src_acc=1.000000, tgt_acc=0.737500, best_tgt=0.745833
Round 41: src_acc=1.000000, tgt_acc=0.731250, best_tgt=0.745833
Round 42: src_acc=1.000000, tgt_acc=0.731250, best_tgt=0.745833
Round 43: src_acc=1.000000, tgt_acc=0.720833, best_tgt=0.745833
Round 44: src_acc=1.000000, tgt_acc=0.725000, best_tgt=0.745833
Round 45: src_acc=1.000000, tgt_acc=0.718750, best_tgt=0.745833
Round 46: src_acc=1.000000, tgt_acc=0.716667, best_tgt=0.745833
Round 47: src_acc=1.000000, tgt_acc=0.731250, best_tgt=0.745833
Round 48: src_acc=1.000000, tgt_acc=0.733333, best_tgt=0.745833
Round 49: src_acc=1.000000, tgt_acc=0.725000, best_tgt=0.745833
