Round 0: src_acc=0.963333, tgt_acc=0.940000, best_tgt=0.940000
Round 1: src_acc=0.979444, tgt_acc=0.954074, best_tgt=0.954074
Round 2: src_acc=0.988889, tgt_acc=0.968148, best_tgt=0.968148
Round 3: src_acc=0.987222, tgt_acc=0.977037, best_tgt=0.977037
Round 4: src_acc=0.981296, tgt_acc=0.948148, best_tgt=0.977037
Round 5: src_acc=0.995926, tgt_acc=0.980741, best_tgt=0.980741
Round 6: src_acc=0.985741, tgt_acc=0.962222, best_tgt=0.980741
Round 7: src_acc=0.981481, tgt_acc=0.955556, best_tgt=0.980741
Round 8: src_acc=0.992593, tgt_acc=0.967407, best_tgt=0.980741
Round 9: src_acc=0.996111, tgt_acc=0.985185, best_tgt=0.985185
Round 10: src_acc=0.998704, tgt_acc=0.979259, best_tgt=0.985185
Round 11: src_acc=0.999074, tgt_acc=0.983704, best_tgt=0.985185
Round 12: src_acc=0.999815, tgt_acc=0.988148, best_tgt=0.988148
Round 13: src_acc=0.999630, tgt_acc=0.984444, best_tgt=0.988148
Round 14: src_acc=0.999815, tgt_acc=0.988148, best_tgt=0.988148
Round 15: src_acc=1.000000, tgt_acc=0.988889, best_tgt=0.988889
Round 16: src_acc=0.999815, tgt_acc=0.989630, best_tgt=0.989630
Round 17: src_acc=1.000000, tgt_acc=0.994074, best_tgt=0.994074
Round 18: src_acc=1.000000, tgt_acc=0.988148, best_tgt=0.994074
Round 19: src_acc=0.999815, tgt_acc=0.991111, best_tgt=0.994074
Round 20: src_acc=1.000000, tgt_acc=0.991111, best_tgt=0.994074
Round 21: src_acc=1.000000, tgt_acc=0.990370, best_tgt=0.994074
Round 22: src_acc=1.000000, tgt_acc=0.991111, best_tgt=0.994074
Round 23: src_acc=1.000000, tgt_acc=0.985926, best_tgt=0.994074
Round 24: src_acc=1.000000, tgt_acc=0.990370, best_tgt=0.994074
Round 25: src_acc=1.000000, tgt_acc=0.991111, best_tgt=0.994074
Round 26: src_acc=1.000000, tgt_acc=0.990370, best_tgt=0.994074
Round 27: src_acc=1.000000, tgt_acc=0.988889, best_tgt=0.994074
Round 28: src_acc=1.000000, tgt_acc=0.990370, best_tgt=0.994074
Round 29: src_acc=1.000000, tgt_acc=0.992593, best_tgt=0.994074
Round 30: src_acc=1.000000, tgt_acc=0.990370, best_tgt=0.994074
Round 31: src_acc=1.000000, tgt_acc=0.988148, best_tgt=0.994074
Round 32: src_acc=1.000000, tgt_acc=0.988889, best_tgt=0.994074
Round 33: src_acc=1.000000, tgt_acc=0.991852, best_tgt=0.994074
Round 34: src_acc=1.000000, tgt_acc=0.988889, best_tgt=0.994074
Round 35: src_acc=1.000000, tgt_acc=0.989630, best_tgt=0.994074
Round 36: src_acc=1.000000, tgt_acc=0.990370, best_tgt=0.994074
Round 37: src_acc=1.000000, tgt_acc=0.993333, best_tgt=0.994074
Round 38: src_acc=1.000000, tgt_acc=0.990370, best_tgt=0.994074
Round 39: src_acc=1.000000, tgt_acc=0.992593, best_tgt=0.994074
Round 40: src_acc=1.000000, tgt_acc=0.990370, best_tgt=0.994074
Round 41: src_acc=1.000000, tgt_acc=0.991852, best_tgt=0.994074
Round 42: src_acc=1.000000, tgt_acc=0.986667, best_tgt=0.994074
Round 43: src_acc=1.000000, tgt_acc=0.988889, best_tgt=0.994074
Round 44: src_acc=1.000000, tgt_acc=0.990370, best_tgt=0.994074
Round 45: src_acc=1.000000, tgt_acc=0.986667, best_tgt=0.994074
Round 46: src_acc=1.000000, tgt_acc=0.987407, best_tgt=0.994074
Round 47: src_acc=1.000000, tgt_acc=0.987407, best_tgt=0.994074
Round 48: src_acc=1.000000, tgt_acc=0.988148, best_tgt=0.994074
Round 49: src_acc=1.000000, tgt_acc=0.988889, best_tgt=0.994074
