Round 0: src_acc=0.961481, tgt_acc=0.784444, best_tgt=0.784444
Round 1: src_acc=0.871481, tgt_acc=0.660741, best_tgt=0.784444
Round 2: src_acc=0.991667, tgt_acc=0.846667, best_tgt=0.846667
Round 3: src_acc=0.979074, tgt_acc=0.868148, best_tgt=0.868148
Round 4: src_acc=0.980000, tgt_acc=0.808889, best_tgt=0.868148
Round 5: src_acc=0.995185, tgt_acc=0.901481, best_tgt=0.901481
Round 6: src_acc=0.962037, tgt_acc=0.821481, best_tgt=0.901481
Round 7: src_acc=0.985185, tgt_acc=0.869630, best_tgt=0.901481
Round 8: src_acc=0.997037, tgt_acc=0.917778, best_tgt=0.917778
Round 9: src_acc=0.988148, tgt_acc=0.812593, best_tgt=0.917778
Round 10: src_acc=0.999630, tgt_acc=0.920741, best_tgt=0.920741
Round 11: src_acc=0.999630, tgt_acc=0.917778, best_tgt=0.920741
Round 12: src_acc=1.000000, tgt_acc=0.918519, best_tgt=0.920741
Round 13: src_acc=1.000000, tgt_acc=0.928889, best_tgt=0.928889
Round 14: src_acc=1.000000, tgt_acc=0.920000, best_tgt=0.928889
Round 15: src_acc=1.000000, tgt_acc=0.929630, best_tgt=0.929630
Round 16: src_acc=1.000000, tgt_acc=0.939259, best_tgt=0.939259
Round 17: src_acc=1.000000, tgt_acc=0.932593, best_tgt=0.939259
Round 18: src_acc=1.000000, tgt_acc=0.932593, best_tgt=0.939259
Round 19: src_acc=1.000000, tgt_acc=0.931111, best_tgt=0.939259
Round 20: src_acc=1.000000, tgt_acc=0.937037, best_tgt=0.939259
Round 21: src_acc=1.000000, tgt_acc=0.934815, best_tgt=0.939259
Round 22: src_acc=1.000000, tgt_acc=0.928889, best_tgt=0.939259
Round 23: src_acc=1.000000, tgt_acc=0.934074, best_tgt=0.939259
Round 24: src_acc=1.000000, tgt_acc=0.936296, best_tgt=0.939259
Round 25: src_acc=1.000000, tgt_acc=0.933333, best_tgt=0.939259
Round 26: src_acc=1.000000, tgt_acc=0.935556, best_tgt=0.939259
Round 27: src_acc=1.000000, tgt_acc=0.941481, best_tgt=0.941481
Round 28: src_acc=1.000000, tgt_acc=0.939259, best_tgt=0.941481
Round 29: src_acc=1.000000, tgt_acc=0.922963, best_tgt=0.941481
Round 30: src_acc=1.000000, tgt_acc=0.938519, best_tgt=0.941481
Round 31: src_acc=1.000000, tgt_acc=0.934074, best_tgt=0.941481
Round 32: src_acc=1.000000, tgt_acc=0.937037, best_tgt=0.941481
Round 33: src_acc=1.000000, tgt_acc=0.934815, best_tgt=0.941481
Round 34: src_acc=1.000000, tgt_acc=0.935556, best_tgt=0.941481
Round 35: src_acc=1.000000, tgt_acc=0.940741, best_tgt=0.941481
Round 36: src_acc=1.000000, tgt_acc=0.939259, best_tgt=0.941481
Round 37: src_acc=1.000000, tgt_acc=0.937037, best_tgt=0.941481
Round 38: src_acc=1.000000, tgt_acc=0.936296, best_tgt=0.941481
Round 39: src_acc=1.000000, tgt_acc=0.930370, best_tgt=0.941481
Round 40: src_acc=1.000000, tgt_acc=0.931111, best_tgt=0.941481
Round 41: src_acc=1.000000, tgt_acc=0.937778, best_tgt=0.941481
Round 42: src_acc=1.000000, tgt_acc=0.937037, best_tgt=0.941481
Round 43: src_acc=1.000000, tgt_acc=0.934815, best_tgt=0.941481
Round 44: src_acc=1.000000, tgt_acc=0.936296, best_tgt=0.941481
Round 45: src_acc=1.000000, tgt_acc=0.927407, best_tgt=0.941481
Round 46: src_acc=1.000000, tgt_acc=0.937778, best_tgt=0.941481
Round 47: src_acc=1.000000, tgt_acc=0.930370, best_tgt=0.941481
Round 48: src_acc=1.000000, tgt_acc=0.937778, best_tgt=0.941481
Round 49: src_acc=1.000000, tgt_acc=0.932593, best_tgt=0.941481
