Round 0: src_acc=0.684000, tgt_acc=0.538000, best_tgt=0.538000
Round 1: src_acc=0.939048, tgt_acc=0.804000, best_tgt=0.804000
Round 2: src_acc=0.958095, tgt_acc=0.772667, best_tgt=0.804000
Round 3: src_acc=0.960190, tgt_acc=0.808667, best_tgt=0.808667
Round 4: src_acc=0.978476, tgt_acc=0.871333, best_tgt=0.871333
Round 5: src_acc=0.940190, tgt_acc=0.778667, best_tgt=0.871333
Round 6: src_acc=0.983238, tgt_acc=0.877333, best_tgt=0.877333
Round 7: src_acc=0.980190, tgt_acc=0.849333, best_tgt=0.877333
Round 8: src_acc=0.991048, tgt_acc=0.841333, best_tgt=0.877333
Round 9: src_acc=0.990286, tgt_acc=0.864667, best_tgt=0.877333
Round 10: src_acc=0.999619, tgt_acc=0.881333, best_tgt=0.881333
Round 11: src_acc=0.999810, tgt_acc=0.888000, best_tgt=0.888000
Round 12: src_acc=0.999810, tgt_acc=0.900000, best_tgt=0.900000
Round 13: src_acc=1.000000, tgt_acc=0.886000, best_tgt=0.900000
Round 14: src_acc=1.000000, tgt_acc=0.886000, best_tgt=0.900000
Round 15: src_acc=1.000000, tgt_acc=0.906667, best_tgt=0.906667
Round 16: src_acc=0.999810, tgt_acc=0.904667, best_tgt=0.906667
Round 17: src_acc=0.999810, tgt_acc=0.891333, best_tgt=0.906667
Round 18: src_acc=1.000000, tgt_acc=0.897333, best_tgt=0.906667
Round 19: src_acc=1.000000, tgt_acc=0.903333, best_tgt=0.906667
Round 20: src_acc=1.000000, tgt_acc=0.904667, best_tgt=0.906667
Round 21: src_acc=1.000000, tgt_acc=0.908000, best_tgt=0.908000
Round 22: src_acc=1.000000, tgt_acc=0.912667, best_tgt=0.912667
Round 23: src_acc=1.000000, tgt_acc=0.910000, best_tgt=0.912667
Round 24: src_acc=1.000000, tgt_acc=0.918667, best_tgt=0.918667
Round 25: src_acc=1.000000, tgt_acc=0.911333, best_tgt=0.918667
Round 26: src_acc=1.000000, tgt_acc=0.923333, best_tgt=0.923333
Round 27: src_acc=1.000000, tgt_acc=0.914000, best_tgt=0.923333
Round 28: src_acc=1.000000, tgt_acc=0.914000, best_tgt=0.923333
Round 29: src_acc=1.000000, tgt_acc=0.907333, best_tgt=0.923333
Round 30: src_acc=1.000000, tgt_acc=0.908000, best_tgt=0.923333
Round 31: src_acc=1.000000, tgt_acc=0.910667, best_tgt=0.923333
Round 32: src_acc=1.000000, tgt_acc=0.908000, best_tgt=0.923333
Round 33: src_acc=1.000000, tgt_acc=0.911333, best_tgt=0.923333
Round 34: src_acc=1.000000, tgt_acc=0.910000, best_tgt=0.923333
Round 35: src_acc=1.000000, tgt_acc=0.906667, best_tgt=0.923333
Round 36: src_acc=1.000000, tgt_acc=0.908000, best_tgt=0.923333
Round 37: src_acc=1.000000, tgt_acc=0.907333, best_tgt=0.923333
Round 38: src_acc=1.000000, tgt_acc=0.909333, best_tgt=0.923333
Round 39: src_acc=1.000000, tgt_acc=0.905333, best_tgt=0.923333
Round 40: src_acc=1.000000, tgt_acc=0.914667, best_tgt=0.923333
Round 41: src_acc=1.000000, tgt_acc=0.909333, best_tgt=0.923333
Round 42: src_acc=1.000000, tgt_acc=0.903333, best_tgt=0.923333
Round 43: src_acc=1.000000, tgt_acc=0.906667, best_tgt=0.923333
Round 44: src_acc=1.000000, tgt_acc=0.918667, best_tgt=0.923333
Round 45: src_acc=1.000000, tgt_acc=0.913333, best_tgt=0.923333
Round 46: src_acc=1.000000, tgt_acc=0.912000, best_tgt=0.923333
Round 47: src_acc=1.000000, tgt_acc=0.908667, best_tgt=0.923333
Round 48: src_acc=1.000000, tgt_acc=0.910667, best_tgt=0.923333
Round 49: src_acc=1.000000, tgt_acc=0.911333, best_tgt=0.923333
