Round 0: src_acc=0.836381, tgt_acc=0.724667, best_tgt=0.724667
Round 1: src_acc=0.930857, tgt_acc=0.742667, best_tgt=0.742667
Round 2: src_acc=0.956952, tgt_acc=0.738667, best_tgt=0.742667
Round 3: src_acc=0.872190, tgt_acc=0.782667, best_tgt=0.782667
Round 4: src_acc=0.959810, tgt_acc=0.790667, best_tgt=0.790667
Round 5: src_acc=0.993905, tgt_acc=0.822667, best_tgt=0.822667
Round 6: src_acc=0.978857, tgt_acc=0.788667, best_tgt=0.822667
Round 7: src_acc=0.991048, tgt_acc=0.830667, best_tgt=0.830667
Round 8: src_acc=0.936190, tgt_acc=0.783333, best_tgt=0.830667
Round 9: src_acc=0.990667, tgt_acc=0.832000, best_tgt=0.832000
Round 10: src_acc=0.999429, tgt_acc=0.904667, best_tgt=0.904667
Round 11: src_acc=0.999810, tgt_acc=0.915333, best_tgt=0.915333
Round 12: src_acc=0.999810, tgt_acc=0.908667, best_tgt=0.915333
Round 13: src_acc=0.999619, tgt_acc=0.897333, best_tgt=0.915333
Round 14: src_acc=1.000000, tgt_acc=0.898000, best_tgt=0.915333
Round 15: src_acc=0.999810, tgt_acc=0.886667, best_tgt=0.915333
Round 16: src_acc=1.000000, tgt_acc=0.904000, best_tgt=0.915333
Round 17: src_acc=1.000000, tgt_acc=0.898000, best_tgt=0.915333
Round 18: src_acc=0.999810, tgt_acc=0.900000, best_tgt=0.915333
Round 19: src_acc=1.000000, tgt_acc=0.880667, best_tgt=0.915333
Round 20: src_acc=1.000000, tgt_acc=0.910000, best_tgt=0.915333
Round 21: src_acc=1.000000, tgt_acc=0.902000, best_tgt=0.915333
Round 22: src_acc=1.000000, tgt_acc=0.910667, best_tgt=0.915333
Round 23: src_acc=1.000000, tgt_acc=0.900667, best_tgt=0.915333
Round 24: src_acc=1.000000, tgt_acc=0.898667, best_tgt=0.915333
Round 25: src_acc=1.000000, tgt_acc=0.894667, best_tgt=0.915333
Round 26: src_acc=1.000000, tgt_acc=0.893333, best_tgt=0.915333
Round 27: src_acc=1.000000, tgt_acc=0.888000, best_tgt=0.915333
Round 28: src_acc=1.000000, tgt_acc=0.901333, best_tgt=0.915333
Round 29: src_acc=1.000000, tgt_acc=0.898667, best_tgt=0.915333
Round 30: src_acc=1.000000, tgt_acc=0.910000, best_tgt=0.915333
Round 31: src_acc=1.000000, tgt_acc=0.898000, best_tgt=0.915333
Round 32: src_acc=1.000000, tgt_acc=0.903333, best_tgt=0.915333
Round 33: src_acc=1.000000, tgt_acc=0.913333, best_tgt=0.915333
Round 34: src_acc=1.000000, tgt_acc=0.908667, best_tgt=0.915333
Round 35: src_acc=1.000000, tgt_acc=0.894000, best_tgt=0.915333
Round 36: src_acc=1.000000, tgt_acc=0.903333, best_tgt=0.915333
Round 37: src_acc=1.000000, tgt_acc=0.902000, best_tgt=0.915333
Round 38: src_acc=1.000000, tgt_acc=0.910000, best_tgt=0.915333
Round 39: src_acc=1.000000, tgt_acc=0.910000, best_tgt=0.915333
Round 40: src_acc=1.000000, tgt_acc=0.892667, best_tgt=0.915333
Round 41: src_acc=1.000000, tgt_acc=0.899333, best_tgt=0.915333
Round 42: src_acc=1.000000, tgt_acc=0.904667, best_tgt=0.915333
Round 43: src_acc=1.000000, tgt_acc=0.919333, best_tgt=0.919333
Round 44: src_acc=1.000000, tgt_acc=0.891333, best_tgt=0.919333
Round 45: src_acc=1.000000, tgt_acc=0.921333, best_tgt=0.921333
Round 46: src_acc=1.000000, tgt_acc=0.892667, best_tgt=0.921333
Round 47: src_acc=1.000000, tgt_acc=0.912000, best_tgt=0.921333
Round 48: src_acc=1.000000, tgt_acc=0.903333, best_tgt=0.921333
Round 49: src_acc=1.000000, tgt_acc=0.900667, best_tgt=0.921333
