Round 0: src_acc=0.844444, tgt_acc=0.831111, best_tgt=0.831111
Round 1: src_acc=0.878519, tgt_acc=0.834074, best_tgt=0.834074
Round 2: src_acc=0.979630, tgt_acc=0.954815, best_tgt=0.954815
Round 3: src_acc=0.970185, tgt_acc=0.938519, best_tgt=0.954815
Round 4: src_acc=0.975741, tgt_acc=0.954074, best_tgt=0.954815
Round 5: src_acc=0.986296, tgt_acc=0.957037, best_tgt=0.957037
Round 6: src_acc=0.987407, tgt_acc=0.969630, best_tgt=0.969630
Round 7: src_acc=0.993889, tgt_acc=0.968148, best_tgt=0.969630
Round 8: src_acc=0.992037, tgt_acc=0.962963, best_tgt=0.969630
Round 9: src_acc=0.991296, tgt_acc=0.948889, best_tgt=0.969630
Round 10: src_acc=0.999630, tgt_acc=0.972593, best_tgt=0.972593
Round 11: src_acc=0.999815, tgt_acc=0.968889, best_tgt=0.972593
Round 12: src_acc=0.999815, tgt_acc=0.974074, best_tgt=0.974074
Round 13: src_acc=0.999815, tgt_acc=0.971852, best_tgt=0.974074
Round 14: src_acc=0.999815, tgt_acc=0.972593, best_tgt=0.974074
Round 15: src_acc=1.000000, tgt_acc=0.974815, best_tgt=0.974815
Round 16: src_acc=1.000000, tgt_acc=0.974815, best_tgt=0.974815
Round 17: src_acc=0.999815, tgt_acc=0.978519, best_tgt=0.978519
Round 18: src_acc=0.999815, tgt_acc=0.971852, best_tgt=0.978519
Round 19: src_acc=1.000000, tgt_acc=0.969630, best_tgt=0.978519
Round 20: src_acc=1.000000, tgt_acc=0.973333, best_tgt=0.978519
Round 21: src_acc=1.000000, tgt_acc=0.974815, best_tgt=0.978519
Round 22: src_acc=1.000000, tgt_acc=0.974074, best_tgt=0.978519
Round 23: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.978519
Round 24: src_acc=1.000000, tgt_acc=0.973333, best_tgt=0.978519
Round 25: src_acc=1.000000, tgt_acc=0.971111, best_tgt=0.978519
Round 26: src_acc=1.000000, tgt_acc=0.977037, best_tgt=0.978519
Round 27: src_acc=1.000000, tgt_acc=0.974815, best_tgt=0.978519
Round 28: src_acc=1.000000, tgt_acc=0.974074, best_tgt=0.978519
Round 29: src_acc=1.000000, tgt_acc=0.974815, best_tgt=0.978519
Round 30: src_acc=1.000000, tgt_acc=0.973333, best_tgt=0.978519
Round 31: src_acc=1.000000, tgt_acc=0.974815, best_tgt=0.978519
Round 32: src_acc=1.000000, tgt_acc=0.972593, best_tgt=0.978519
Round 33: src_acc=1.000000, tgt_acc=0.974074, best_tgt=0.978519
Round 34: src_acc=1.000000, tgt_acc=0.974815, best_tgt=0.978519
Round 35: src_acc=1.000000, tgt_acc=0.973333, best_tgt=0.978519
Round 36: src_acc=1.000000, tgt_acc=0.971852, best_tgt=0.978519
Round 37: src_acc=1.000000, tgt_acc=0.977037, best_tgt=0.978519
Round 38: src_acc=1.000000, tgt_acc=0.977778, best_tgt=0.978519
Round 39: src_acc=1.000000, tgt_acc=0.974074, best_tgt=0.978519
Round 40: src_acc=1.000000, tgt_acc=0.973333, best_tgt=0.978519
Round 41: src_acc=1.000000, tgt_acc=0.974074, best_tgt=0.978519
Round 42: src_acc=1.000000, tgt_acc=0.974815, best_tgt=0.978519
Round 43: src_acc=1.000000, tgt_acc=0.974815, best_tgt=0.978519
Round 44: src_acc=1.000000, tgt_acc=0.974074, best_tgt=0.978519
Round 45: src_acc=1.000000, tgt_acc=0.972593, best_tgt=0.978519
Round 46: src_acc=1.000000, tgt_acc=0.974815, best_tgt=0.978519
Round 47: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.978519
Round 48: src_acc=1.000000, tgt_acc=0.974815, best_tgt=0.978519
Round 49: src_acc=1.000000, tgt_acc=0.974815, best_tgt=0.978519
