Round 0: src_acc=0.918889, tgt_acc=0.894815, best_tgt=0.894815
Round 1: src_acc=0.963148, tgt_acc=0.949630, best_tgt=0.949630
Round 2: src_acc=0.972037, tgt_acc=0.952593, best_tgt=0.952593
Round 3: src_acc=0.985556, tgt_acc=0.962222, best_tgt=0.962222
Round 4: src_acc=0.984259, tgt_acc=0.954815, best_tgt=0.962222
Round 5: src_acc=0.992037, tgt_acc=0.954074, best_tgt=0.962222
Round 6: src_acc=0.986296, tgt_acc=0.953333, best_tgt=0.962222
Round 7: src_acc=0.992037, tgt_acc=0.972593, best_tgt=0.972593
Round 8: src_acc=0.995556, tgt_acc=0.957778, best_tgt=0.972593
Round 9: src_acc=0.993333, tgt_acc=0.961481, best_tgt=0.972593
Round 10: src_acc=0.999815, tgt_acc=0.974074, best_tgt=0.974074
Round 11: src_acc=0.999815, tgt_acc=0.975556, best_tgt=0.975556
Round 12: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.976296
Round 13: src_acc=1.000000, tgt_acc=0.975556, best_tgt=0.976296
Round 14: src_acc=1.000000, tgt_acc=0.974815, best_tgt=0.976296
Round 15: src_acc=1.000000, tgt_acc=0.975556, best_tgt=0.976296
Round 16: src_acc=1.000000, tgt_acc=0.979259, best_tgt=0.979259
Round 17: src_acc=1.000000, tgt_acc=0.978519, best_tgt=0.979259
Round 18: src_acc=1.000000, tgt_acc=0.980741, best_tgt=0.980741
Round 19: src_acc=1.000000, tgt_acc=0.978519, best_tgt=0.980741
Round 20: src_acc=1.000000, tgt_acc=0.979259, best_tgt=0.980741
Round 21: src_acc=1.000000, tgt_acc=0.977778, best_tgt=0.980741
Round 22: src_acc=1.000000, tgt_acc=0.977037, best_tgt=0.980741
Round 23: src_acc=1.000000, tgt_acc=0.978519, best_tgt=0.980741
Round 24: src_acc=1.000000, tgt_acc=0.979259, best_tgt=0.980741
Round 25: src_acc=1.000000, tgt_acc=0.978519, best_tgt=0.980741
Round 26: src_acc=1.000000, tgt_acc=0.980000, best_tgt=0.980741
Round 27: src_acc=1.000000, tgt_acc=0.978519, best_tgt=0.980741
Round 28: src_acc=1.000000, tgt_acc=0.980000, best_tgt=0.980741
Round 29: src_acc=1.000000, tgt_acc=0.979259, best_tgt=0.980741
Round 30: src_acc=1.000000, tgt_acc=0.978519, best_tgt=0.980741
Round 31: src_acc=1.000000, tgt_acc=0.980000, best_tgt=0.980741
Round 32: src_acc=1.000000, tgt_acc=0.980741, best_tgt=0.980741
Round 33: src_acc=1.000000, tgt_acc=0.980000, best_tgt=0.980741
Round 34: src_acc=1.000000, tgt_acc=0.978519, best_tgt=0.980741
Round 35: src_acc=1.000000, tgt_acc=0.978519, best_tgt=0.980741
Round 36: src_acc=1.000000, tgt_acc=0.977778, best_tgt=0.980741
Round 37: src_acc=1.000000, tgt_acc=0.980741, best_tgt=0.980741
Round 38: src_acc=1.000000, tgt_acc=0.977778, best_tgt=0.980741
Round 39: src_acc=1.000000, tgt_acc=0.980000, best_tgt=0.980741
Round 40: src_acc=1.000000, tgt_acc=0.981481, best_tgt=0.981481
Round 41: src_acc=1.000000, tgt_acc=0.980741, best_tgt=0.981481
Round 42: src_acc=1.000000, tgt_acc=0.982222, best_tgt=0.982222
Round 43: src_acc=1.000000, tgt_acc=0.981481, best_tgt=0.982222
Round 44: src_acc=1.000000, tgt_acc=0.980741, best_tgt=0.982222
Round 45: src_acc=1.000000, tgt_acc=0.979259, best_tgt=0.982222
Round 46: src_acc=1.000000, tgt_acc=0.980000, best_tgt=0.982222
Round 47: src_acc=1.000000, tgt_acc=0.980741, best_tgt=0.982222
Round 48: src_acc=1.000000, tgt_acc=0.980741, best_tgt=0.982222
Round 49: src_acc=1.000000, tgt_acc=0.980741, best_tgt=0.982222
