Round 0: src_acc=0.902963, tgt_acc=0.887407, best_tgt=0.887407
Round 1: src_acc=0.922593, tgt_acc=0.913333, best_tgt=0.913333
Round 2: src_acc=0.949815, tgt_acc=0.911852, best_tgt=0.913333
Round 3: src_acc=0.972222, tgt_acc=0.934815, best_tgt=0.934815
Round 4: src_acc=0.987407, tgt_acc=0.954815, best_tgt=0.954815
Round 5: src_acc=0.988889, tgt_acc=0.966667, best_tgt=0.966667
Round 6: src_acc=0.976296, tgt_acc=0.936296, best_tgt=0.966667
Round 7: src_acc=0.984630, tgt_acc=0.955556, best_tgt=0.966667
Round 8: src_acc=0.985000, tgt_acc=0.963704, best_tgt=0.966667
Round 9: src_acc=0.994630, tgt_acc=0.968889, best_tgt=0.968889
Round 10: src_acc=0.999074, tgt_acc=0.970370, best_tgt=0.970370
Round 11: src_acc=0.999444, tgt_acc=0.973333, best_tgt=0.973333
Round 12: src_acc=1.000000, tgt_acc=0.978519, best_tgt=0.978519
Round 13: src_acc=1.000000, tgt_acc=0.978519, best_tgt=0.978519
Round 14: src_acc=1.000000, tgt_acc=0.975556, best_tgt=0.978519
Round 15: src_acc=1.000000, tgt_acc=0.971852, best_tgt=0.978519
Round 16: src_acc=1.000000, tgt_acc=0.971111, best_tgt=0.978519
Round 17: src_acc=1.000000, tgt_acc=0.977037, best_tgt=0.978519
Round 18: src_acc=1.000000, tgt_acc=0.980000, best_tgt=0.980000
Round 19: src_acc=1.000000, tgt_acc=0.974815, best_tgt=0.980000
Round 20: src_acc=1.000000, tgt_acc=0.974815, best_tgt=0.980000
Round 21: src_acc=1.000000, tgt_acc=0.973333, best_tgt=0.980000
Round 22: src_acc=1.000000, tgt_acc=0.974815, best_tgt=0.980000
Round 23: src_acc=1.000000, tgt_acc=0.974074, best_tgt=0.980000
Round 24: src_acc=1.000000, tgt_acc=0.974815, best_tgt=0.980000
Round 25: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.980000
Round 26: src_acc=1.000000, tgt_acc=0.977778, best_tgt=0.980000
Round 27: src_acc=1.000000, tgt_acc=0.975556, best_tgt=0.980000
Round 28: src_acc=1.000000, tgt_acc=0.978519, best_tgt=0.980000
Round 29: src_acc=1.000000, tgt_acc=0.978519, best_tgt=0.980000
Round 30: src_acc=1.000000, tgt_acc=0.977037, best_tgt=0.980000
Round 31: src_acc=1.000000, tgt_acc=0.978519, best_tgt=0.980000
Round 32: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.980000
Round 33: src_acc=1.000000, tgt_acc=0.975556, best_tgt=0.980000
Round 34: src_acc=1.000000, tgt_acc=0.974815, best_tgt=0.980000
Round 35: src_acc=1.000000, tgt_acc=0.973333, best_tgt=0.980000
Round 36: src_acc=1.000000, tgt_acc=0.977778, best_tgt=0.980000
Round 37: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.980000
Round 38: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.980000
Round 39: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.980000
Round 40: src_acc=1.000000, tgt_acc=0.977778, best_tgt=0.980000
Round 41: src_acc=1.000000, tgt_acc=0.977037, best_tgt=0.980000
Round 42: src_acc=1.000000, tgt_acc=0.977037, best_tgt=0.980000
Round 43: src_acc=1.000000, tgt_acc=0.977778, best_tgt=0.980000
Round 44: src_acc=1.000000, tgt_acc=0.974815, best_tgt=0.980000
Round 45: src_acc=1.000000, tgt_acc=0.974815, best_tgt=0.980000
Round 46: src_acc=1.000000, tgt_acc=0.977037, best_tgt=0.980000
Round 47: src_acc=1.000000, tgt_acc=0.975556, best_tgt=0.980000
Round 48: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.980000
Round 49: src_acc=1.000000, tgt_acc=0.974815, best_tgt=0.980000
