Round 0: src_acc=0.743403, tgt_acc=0.697917, best_tgt=0.697917
Round 1: src_acc=0.806944, tgt_acc=0.662500, best_tgt=0.697917
Round 2: src_acc=0.908333, tgt_acc=0.733333, best_tgt=0.733333
Round 3: src_acc=0.927083, tgt_acc=0.733333, best_tgt=0.733333
Round 4: src_acc=0.927083, tgt_acc=0.731250, best_tgt=0.733333
Round 5: src_acc=0.951910, tgt_acc=0.608333, best_tgt=0.733333
Round 6: src_acc=0.948611, tgt_acc=0.695833, best_tgt=0.733333
Round 7: src_acc=0.979861, tgt_acc=0.695833, best_tgt=0.733333
Round 8: src_acc=0.975694, tgt_acc=0.764583, best_tgt=0.764583
Round 9: src_acc=0.980903, tgt_acc=0.687500, best_tgt=0.764583
Round 10: src_acc=0.999826, tgt_acc=0.750000, best_tgt=0.764583
Round 11: src_acc=1.000000, tgt_acc=0.756250, best_tgt=0.764583
Round 12: src_acc=1.000000, tgt_acc=0.758333, best_tgt=0.764583
Round 13: src_acc=1.000000, tgt_acc=0.739583, best_tgt=0.764583
Round 14: src_acc=1.000000, tgt_acc=0.764583, best_tgt=0.764583
Round 15: src_acc=1.000000, tgt_acc=0.735417, best_tgt=0.764583
Round 16: src_acc=1.000000, tgt_acc=0.764583, best_tgt=0.764583
Round 17: src_acc=1.000000, tgt_acc=0.741667, best_tgt=0.764583
Round 18: src_acc=1.000000, tgt_acc=0.775000, best_tgt=0.775000
Round 19: src_acc=1.000000, tgt_acc=0.754167, best_tgt=0.775000
Round 20: src_acc=1.000000, tgt_acc=0.770833, best_tgt=0.775000
Round 21: src_acc=1.000000, tgt_acc=0.764583, best_tgt=0.775000
Round 22: src_acc=1.000000, tgt_acc=0.764583, best_tgt=0.775000
Round 23: src_acc=1.000000, tgt_acc=0.760417, best_tgt=0.775000
Round 24: src_acc=1.000000, tgt_acc=0.764583, best_tgt=0.775000
Round 25: src_acc=1.000000, tgt_acc=0.770833, best_tgt=0.775000
Round 26: src_acc=1.000000, tgt_acc=0.758333, best_tgt=0.775000
Round 27: src_acc=1.000000, tgt_acc=0.770833, best_tgt=0.775000
Round 28: src_acc=1.000000, tgt_acc=0.768750, best_tgt=0.775000
Round 29: src_acc=1.000000, tgt_acc=0.758333, best_tgt=0.775000
Round 30: src_acc=1.000000, tgt_acc=0.775000, best_tgt=0.775000
Round 31: src_acc=1.000000, tgt_acc=0.766667, best_tgt=0.775000
Round 32: src_acc=1.000000, tgt_acc=0.756250, best_tgt=0.775000
Round 33: src_acc=1.000000, tgt_acc=0.766667, best_tgt=0.775000
Round 34: src_acc=1.000000, tgt_acc=0.766667, best_tgt=0.775000
Round 35: src_acc=1.000000, tgt_acc=0.768750, best_tgt=0.775000
Round 36: src_acc=1.000000, tgt_acc=0.775000, best_tgt=0.775000
Round 37: src_acc=1.000000, tgt_acc=0.775000, best_tgt=0.775000
Round 38: src_acc=1.000000, tgt_acc=0.772917, best_tgt=0.775000
Round 39: src_acc=1.000000, tgt_acc=0.779167, best_tgt=0.779167
Round 40: src_acc=1.000000, tgt_acc=0.775000, best_tgt=0.779167
Round 41: src_acc=1.000000, tgt_acc=0.756250, best_tgt=0.779167
Round 42: src_acc=1.000000, tgt_acc=0.772917, best_tgt=0.779167
Round 43: src_acc=1.000000, tgt_acc=0.766667, best_tgt=0.779167
Round 44: src_acc=1.000000, tgt_acc=0.779167, best_tgt=0.779167
Round 45: src_acc=1.000000, tgt_acc=0.770833, best_tgt=0.779167
Round 46: src_acc=1.000000, tgt_acc=0.772917, best_tgt=0.779167
Round 47: src_acc=1.000000, tgt_acc=0.766667, best_tgt=0.779167
Round 48: src_acc=1.000000, tgt_acc=0.777083, best_tgt=0.779167
Round 49: src_acc=1.000000, tgt_acc=0.772917, best_tgt=0.779167
