Round 0: src_acc=0.786667, tgt_acc=0.764444, best_tgt=0.764444
Round 1: src_acc=0.951852, tgt_acc=0.925185, best_tgt=0.925185
Round 2: src_acc=0.956111, tgt_acc=0.927407, best_tgt=0.927407
Round 3: src_acc=0.930370, tgt_acc=0.897778, best_tgt=0.927407
Round 4: src_acc=0.984815, tgt_acc=0.951852, best_tgt=0.951852
Round 5: src_acc=0.959074, tgt_acc=0.915556, best_tgt=0.951852
Round 6: src_acc=0.980556, tgt_acc=0.942963, best_tgt=0.951852
Round 7: src_acc=0.975370, tgt_acc=0.928148, best_tgt=0.951852
Round 8: src_acc=0.965556, tgt_acc=0.917037, best_tgt=0.951852
Round 9: src_acc=0.997407, tgt_acc=0.975556, best_tgt=0.975556
Round 10: src_acc=0.999815, tgt_acc=0.971852, best_tgt=0.975556
Round 11: src_acc=0.999815, tgt_acc=0.971852, best_tgt=0.975556
Round 12: src_acc=1.000000, tgt_acc=0.972593, best_tgt=0.975556
Round 13: src_acc=1.000000, tgt_acc=0.974074, best_tgt=0.975556
Round 14: src_acc=1.000000, tgt_acc=0.973333, best_tgt=0.975556
Round 15: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.976296
Round 16: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.976296
Round 17: src_acc=1.000000, tgt_acc=0.971852, best_tgt=0.976296
Round 18: src_acc=1.000000, tgt_acc=0.972593, best_tgt=0.976296
Round 19: src_acc=0.999815, tgt_acc=0.974815, best_tgt=0.976296
Round 20: src_acc=1.000000, tgt_acc=0.977778, best_tgt=0.977778
Round 21: src_acc=1.000000, tgt_acc=0.975556, best_tgt=0.977778
Round 22: src_acc=1.000000, tgt_acc=0.975556, best_tgt=0.977778
Round 23: src_acc=0.999815, tgt_acc=0.976296, best_tgt=0.977778
Round 24: src_acc=1.000000, tgt_acc=0.975556, best_tgt=0.977778
Round 25: src_acc=1.000000, tgt_acc=0.978519, best_tgt=0.978519
Round 26: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.978519
Round 27: src_acc=1.000000, tgt_acc=0.975556, best_tgt=0.978519
Round 28: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.978519
Round 29: src_acc=1.000000, tgt_acc=0.975556, best_tgt=0.978519
Round 30: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.978519
Round 31: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.978519
Round 32: src_acc=1.000000, tgt_acc=0.974815, best_tgt=0.978519
Round 33: src_acc=1.000000, tgt_acc=0.975556, best_tgt=0.978519
Round 34: src_acc=1.000000, tgt_acc=0.975556, best_tgt=0.978519
Round 35: src_acc=1.000000, tgt_acc=0.975556, best_tgt=0.978519
Round 36: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.978519
Round 37: src_acc=1.000000, tgt_acc=0.974815, best_tgt=0.978519
Round 38: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.978519
Round 39: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.978519
Round 40: src_acc=1.000000, tgt_acc=0.974815, best_tgt=0.978519
Round 41: src_acc=1.000000, tgt_acc=0.975556, best_tgt=0.978519
Round 42: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.978519
Round 43: src_acc=1.000000, tgt_acc=0.975556, best_tgt=0.978519
Round 44: src_acc=1.000000, tgt_acc=0.977037, best_tgt=0.978519
Round 45: src_acc=1.000000, tgt_acc=0.977037, best_tgt=0.978519
Round 46: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.978519
Round 47: src_acc=1.000000, tgt_acc=0.974815, best_tgt=0.978519
Round 48: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.978519
Round 49: src_acc=1.000000, tgt_acc=0.977037, best_tgt=0.978519
