Round 0: src_acc=0.953534, tgt_acc=0.891225, best_tgt=0.891225
Round 1: src_acc=0.961124, tgt_acc=0.891558, best_tgt=0.891558
Round 2: src_acc=0.978254, tgt_acc=0.930597, best_tgt=0.930597
Round 3: src_acc=0.985742, tgt_acc=0.918585, best_tgt=0.930597
Round 4: src_acc=0.989230, tgt_acc=0.957958, best_tgt=0.957958
Round 5: src_acc=0.991384, tgt_acc=0.962296, best_tgt=0.962296
Round 6: src_acc=0.995179, tgt_acc=0.967968, best_tgt=0.967968
Round 7: src_acc=0.986358, tgt_acc=0.916250, best_tgt=0.967968
Round 8: src_acc=0.995589, tgt_acc=0.966633, best_tgt=0.967968
Round 9: src_acc=0.985640, tgt_acc=0.960627, best_tgt=0.967968
Round 10: src_acc=0.999385, tgt_acc=0.985652, best_tgt=0.985652
Round 11: src_acc=0.999590, tgt_acc=0.987988, best_tgt=0.987988
Round 12: src_acc=0.999487, tgt_acc=0.985319, best_tgt=0.987988
Round 13: src_acc=0.999590, tgt_acc=0.982649, best_tgt=0.987988
Round 14: src_acc=0.999590, tgt_acc=0.985986, best_tgt=0.987988
Round 15: src_acc=0.999897, tgt_acc=0.984318, best_tgt=0.987988
Round 16: src_acc=1.000000, tgt_acc=0.986320, best_tgt=0.987988
Round 17: src_acc=1.000000, tgt_acc=0.986320, best_tgt=0.987988
Round 18: src_acc=1.000000, tgt_acc=0.985319, best_tgt=0.987988
Round 19: src_acc=1.000000, tgt_acc=0.986653, best_tgt=0.987988
Round 20: src_acc=1.000000, tgt_acc=0.988655, best_tgt=0.988655
Round 21: src_acc=1.000000, tgt_acc=0.987654, best_tgt=0.988655
Round 22: src_acc=1.000000, tgt_acc=0.987988, best_tgt=0.988655
Round 23: src_acc=1.000000, tgt_acc=0.985652, best_tgt=0.988655
Round 24: src_acc=1.000000, tgt_acc=0.986987, best_tgt=0.988655
Round 25: src_acc=1.000000, tgt_acc=0.987988, best_tgt=0.988655
Round 26: src_acc=1.000000, tgt_acc=0.988322, best_tgt=0.988655
Round 27: src_acc=1.000000, tgt_acc=0.986653, best_tgt=0.988655
Round 28: src_acc=1.000000, tgt_acc=0.986987, best_tgt=0.988655
Round 29: src_acc=1.000000, tgt_acc=0.986987, best_tgt=0.988655
Round 30: src_acc=1.000000, tgt_acc=0.988989, best_tgt=0.988989
Round 31: src_acc=1.000000, tgt_acc=0.985986, best_tgt=0.988989
Round 32: src_acc=1.000000, tgt_acc=0.987321, best_tgt=0.988989
Round 33: src_acc=1.000000, tgt_acc=0.985986, best_tgt=0.988989
Round 34: src_acc=1.000000, tgt_acc=0.987988, best_tgt=0.988989
Round 35: src_acc=1.000000, tgt_acc=0.986987, best_tgt=0.988989
Round 36: src_acc=1.000000, tgt_acc=0.989323, best_tgt=0.989323
Round 37: src_acc=1.000000, tgt_acc=0.989656, best_tgt=0.989656
Round 38: src_acc=1.000000, tgt_acc=0.985652, best_tgt=0.989656
Round 39: src_acc=1.000000, tgt_acc=0.986987, best_tgt=0.989656
Round 40: src_acc=1.000000, tgt_acc=0.986320, best_tgt=0.989656
Round 41: src_acc=1.000000, tgt_acc=0.987988, best_tgt=0.989656
Round 42: src_acc=1.000000, tgt_acc=0.988322, best_tgt=0.989656
Round 43: src_acc=1.000000, tgt_acc=0.989323, best_tgt=0.989656
Round 44: src_acc=1.000000, tgt_acc=0.989323, best_tgt=0.989656
Round 45: src_acc=1.000000, tgt_acc=0.987321, best_tgt=0.989656
Round 46: src_acc=1.000000, tgt_acc=0.987321, best_tgt=0.989656
Round 47: src_acc=1.000000, tgt_acc=0.988655, best_tgt=0.989656
Round 48: src_acc=1.000000, tgt_acc=0.987321, best_tgt=0.989656
Round 49: src_acc=1.000000, tgt_acc=0.988322, best_tgt=0.989656
