Round 0: src_acc=0.771528, tgt_acc=0.360000, best_tgt=0.360000
Round 1: src_acc=0.927083, tgt_acc=0.383125, best_tgt=0.383125
Round 2: src_acc=0.975694, tgt_acc=0.424375, best_tgt=0.424375
Round 3: src_acc=0.963194, tgt_acc=0.448125, best_tgt=0.448125
Round 4: src_acc=0.980556, tgt_acc=0.422083, best_tgt=0.448125
Round 5: src_acc=0.979167, tgt_acc=0.445208, best_tgt=0.448125
Round 6: src_acc=0.983333, tgt_acc=0.461458, best_tgt=0.461458
Round 7: src_acc=0.996528, tgt_acc=0.448958, best_tgt=0.461458
Round 8: src_acc=0.997222, tgt_acc=0.449792, best_tgt=0.461458
Round 9: src_acc=0.953472, tgt_acc=0.420625, best_tgt=0.461458
Round 10: src_acc=1.000000, tgt_acc=0.512083, best_tgt=0.512083
Round 11: src_acc=1.000000, tgt_acc=0.505833, best_tgt=0.512083
Round 12: src_acc=1.000000, tgt_acc=0.506458, best_tgt=0.512083
Round 13: src_acc=1.000000, tgt_acc=0.508333, best_tgt=0.512083
Round 14: src_acc=1.000000, tgt_acc=0.496250, best_tgt=0.512083
Round 15: src_acc=1.000000, tgt_acc=0.502708, best_tgt=0.512083
Round 16: src_acc=1.000000, tgt_acc=0.489167, best_tgt=0.512083
Round 17: src_acc=1.000000, tgt_acc=0.492083, best_tgt=0.512083
Round 18: src_acc=1.000000, tgt_acc=0.503125, best_tgt=0.512083
Round 19: src_acc=1.000000, tgt_acc=0.491458, best_tgt=0.512083
Round 20: src_acc=1.000000, tgt_acc=0.499167, best_tgt=0.512083
Round 21: src_acc=1.000000, tgt_acc=0.498958, best_tgt=0.512083
Round 22: src_acc=1.000000, tgt_acc=0.496667, best_tgt=0.512083
Round 23: src_acc=1.000000, tgt_acc=0.505000, best_tgt=0.512083
Round 24: src_acc=1.000000, tgt_acc=0.502083, best_tgt=0.512083
Round 25: src_acc=1.000000, tgt_acc=0.500417, best_tgt=0.512083
Round 26: src_acc=1.000000, tgt_acc=0.505208, best_tgt=0.512083
Round 27: src_acc=1.000000, tgt_acc=0.495833, best_tgt=0.512083
Round 28: src_acc=1.000000, tgt_acc=0.498542, best_tgt=0.512083
Round 29: src_acc=1.000000, tgt_acc=0.503333, best_tgt=0.512083
Round 30: src_acc=1.000000, tgt_acc=0.512083, best_tgt=0.512083
Round 31: src_acc=1.000000, tgt_acc=0.502083, best_tgt=0.512083
Round 32: src_acc=1.000000, tgt_acc=0.507708, best_tgt=0.512083
Round 33: src_acc=1.000000, tgt_acc=0.504375, best_tgt=0.512083
Round 34: src_acc=1.000000, tgt_acc=0.502708, best_tgt=0.512083
Round 35: src_acc=1.000000, tgt_acc=0.504792, best_tgt=0.512083
Round 36: src_acc=1.000000, tgt_acc=0.505417, best_tgt=0.512083
Round 37: src_acc=1.000000, tgt_acc=0.513750, best_tgt=0.513750
Round 38: src_acc=1.000000, tgt_acc=0.505625, best_tgt=0.513750
Round 39: src_acc=1.000000, tgt_acc=0.500417, best_tgt=0.513750
Round 40: src_acc=1.000000, tgt_acc=0.500833, best_tgt=0.513750
Round 41: src_acc=1.000000, tgt_acc=0.499167, best_tgt=0.513750
Round 42: src_acc=1.000000, tgt_acc=0.495625, best_tgt=0.513750
Round 43: src_acc=1.000000, tgt_acc=0.494167, best_tgt=0.513750
Round 44: src_acc=1.000000, tgt_acc=0.504583, best_tgt=0.513750
Round 45: src_acc=1.000000, tgt_acc=0.499792, best_tgt=0.513750
Round 46: src_acc=1.000000, tgt_acc=0.507292, best_tgt=0.513750
Round 47: src_acc=1.000000, tgt_acc=0.502917, best_tgt=0.513750
Round 48: src_acc=1.000000, tgt_acc=0.494792, best_tgt=0.513750
Round 49: src_acc=1.000000, tgt_acc=0.493750, best_tgt=0.513750
