Round 0: src_acc=0.644531, tgt_acc=0.455208, best_tgt=0.455208
Round 1: src_acc=0.893229, tgt_acc=0.570833, best_tgt=0.570833
Round 2: src_acc=0.878125, tgt_acc=0.567708, best_tgt=0.570833
Round 3: src_acc=0.940365, tgt_acc=0.536458, best_tgt=0.570833
Round 4: src_acc=0.985677, tgt_acc=0.607292, best_tgt=0.607292
Round 5: src_acc=0.952604, tgt_acc=0.558333, best_tgt=0.607292
Round 6: src_acc=0.984635, tgt_acc=0.584375, best_tgt=0.607292
Round 7: src_acc=0.968229, tgt_acc=0.555208, best_tgt=0.607292
Round 8: src_acc=0.947135, tgt_acc=0.464583, best_tgt=0.607292
Round 9: src_acc=0.981510, tgt_acc=0.552083, best_tgt=0.607292
Round 10: src_acc=1.000000, tgt_acc=0.626042, best_tgt=0.626042
Round 11: src_acc=1.000000, tgt_acc=0.621875, best_tgt=0.626042
Round 12: src_acc=1.000000, tgt_acc=0.632292, best_tgt=0.632292
Round 13: src_acc=1.000000, tgt_acc=0.616667, best_tgt=0.632292
Round 14: src_acc=1.000000, tgt_acc=0.628125, best_tgt=0.632292
Round 15: src_acc=1.000000, tgt_acc=0.625000, best_tgt=0.632292
Round 16: src_acc=1.000000, tgt_acc=0.633333, best_tgt=0.633333
Round 17: src_acc=1.000000, tgt_acc=0.640625, best_tgt=0.640625
Round 18: src_acc=1.000000, tgt_acc=0.640625, best_tgt=0.640625
Round 19: src_acc=1.000000, tgt_acc=0.632292, best_tgt=0.640625
Round 20: src_acc=1.000000, tgt_acc=0.638542, best_tgt=0.640625
Round 21: src_acc=1.000000, tgt_acc=0.633333, best_tgt=0.640625
Round 22: src_acc=1.000000, tgt_acc=0.635417, best_tgt=0.640625
Round 23: src_acc=1.000000, tgt_acc=0.638542, best_tgt=0.640625
Round 24: src_acc=1.000000, tgt_acc=0.636458, best_tgt=0.640625
Round 25: src_acc=1.000000, tgt_acc=0.633333, best_tgt=0.640625
Round 26: src_acc=1.000000, tgt_acc=0.626042, best_tgt=0.640625
Round 27: src_acc=1.000000, tgt_acc=0.645833, best_tgt=0.645833
Round 28: src_acc=1.000000, tgt_acc=0.634375, best_tgt=0.645833
Round 29: src_acc=1.000000, tgt_acc=0.630208, best_tgt=0.645833
Round 30: src_acc=1.000000, tgt_acc=0.639583, best_tgt=0.645833
Round 31: src_acc=1.000000, tgt_acc=0.640625, best_tgt=0.645833
Round 32: src_acc=1.000000, tgt_acc=0.641667, best_tgt=0.645833
Round 33: src_acc=1.000000, tgt_acc=0.636458, best_tgt=0.645833
Round 34: src_acc=1.000000, tgt_acc=0.634375, best_tgt=0.645833
Round 35: src_acc=1.000000, tgt_acc=0.639583, best_tgt=0.645833
Round 36: src_acc=1.000000, tgt_acc=0.634375, best_tgt=0.645833
Round 37: src_acc=1.000000, tgt_acc=0.638542, best_tgt=0.645833
Round 38: src_acc=1.000000, tgt_acc=0.641667, best_tgt=0.645833
Round 39: src_acc=1.000000, tgt_acc=0.638542, best_tgt=0.645833
Round 40: src_acc=1.000000, tgt_acc=0.645833, best_tgt=0.645833
Round 41: src_acc=1.000000, tgt_acc=0.644792, best_tgt=0.645833
Round 42: src_acc=1.000000, tgt_acc=0.626042, best_tgt=0.645833
Round 43: src_acc=1.000000, tgt_acc=0.638542, best_tgt=0.645833
Round 44: src_acc=1.000000, tgt_acc=0.642708, best_tgt=0.645833
Round 45: src_acc=1.000000, tgt_acc=0.635417, best_tgt=0.645833
Round 46: src_acc=1.000000, tgt_acc=0.639583, best_tgt=0.645833
Round 47: src_acc=1.000000, tgt_acc=0.640625, best_tgt=0.645833
Round 48: src_acc=1.000000, tgt_acc=0.633333, best_tgt=0.645833
Round 49: src_acc=1.000000, tgt_acc=0.636458, best_tgt=0.645833
