Round 0: src_acc=0.740278, tgt_acc=0.408958, best_tgt=0.408958
Round 1: src_acc=0.921528, tgt_acc=0.403333, best_tgt=0.408958
Round 2: src_acc=0.964583, tgt_acc=0.446042, best_tgt=0.446042
Round 3: src_acc=0.984028, tgt_acc=0.435208, best_tgt=0.446042
Round 4: src_acc=0.989583, tgt_acc=0.481250, best_tgt=0.481250
Round 5: src_acc=0.997222, tgt_acc=0.498958, best_tgt=0.498958
Round 6: src_acc=0.990278, tgt_acc=0.443958, best_tgt=0.498958
Round 7: src_acc=0.997917, tgt_acc=0.467917, best_tgt=0.498958
Round 8: src_acc=0.991667, tgt_acc=0.433125, best_tgt=0.498958
Round 9: src_acc=0.996528, tgt_acc=0.465000, best_tgt=0.498958
Round 10: src_acc=0.999306, tgt_acc=0.477708, best_tgt=0.498958
Round 11: src_acc=1.000000, tgt_acc=0.504375, best_tgt=0.504375
Round 12: src_acc=1.000000, tgt_acc=0.487292, best_tgt=0.504375
Round 13: src_acc=1.000000, tgt_acc=0.498958, best_tgt=0.504375
Round 14: src_acc=1.000000, tgt_acc=0.491458, best_tgt=0.504375
Round 15: src_acc=1.000000, tgt_acc=0.493125, best_tgt=0.504375
Round 16: src_acc=1.000000, tgt_acc=0.502917, best_tgt=0.504375
Round 17: src_acc=1.000000, tgt_acc=0.492292, best_tgt=0.504375
Round 18: src_acc=1.000000, tgt_acc=0.497708, best_tgt=0.504375
Round 19: src_acc=1.000000, tgt_acc=0.482708, best_tgt=0.504375
Round 20: src_acc=1.000000, tgt_acc=0.498125, best_tgt=0.504375
Round 21: src_acc=1.000000, tgt_acc=0.489375, best_tgt=0.504375
Round 22: src_acc=1.000000, tgt_acc=0.499792, best_tgt=0.504375
Round 23: src_acc=1.000000, tgt_acc=0.495000, best_tgt=0.504375
Round 24: src_acc=1.000000, tgt_acc=0.497917, best_tgt=0.504375
Round 25: src_acc=1.000000, tgt_acc=0.494792, best_tgt=0.504375
Round 26: src_acc=1.000000, tgt_acc=0.490625, best_tgt=0.504375
Round 27: src_acc=1.000000, tgt_acc=0.504583, best_tgt=0.504583
Round 28: src_acc=1.000000, tgt_acc=0.481250, best_tgt=0.504583
Round 29: src_acc=1.000000, tgt_acc=0.500833, best_tgt=0.504583
Round 30: src_acc=1.000000, tgt_acc=0.508750, best_tgt=0.508750
Round 31: src_acc=1.000000, tgt_acc=0.503333, best_tgt=0.508750
Round 32: src_acc=1.000000, tgt_acc=0.495833, best_tgt=0.508750
Round 33: src_acc=1.000000, tgt_acc=0.491667, best_tgt=0.508750
Round 34: src_acc=1.000000, tgt_acc=0.514167, best_tgt=0.514167
Round 35: src_acc=1.000000, tgt_acc=0.507083, best_tgt=0.514167
Round 36: src_acc=1.000000, tgt_acc=0.495625, best_tgt=0.514167
Round 37: src_acc=1.000000, tgt_acc=0.497500, best_tgt=0.514167
Round 38: src_acc=1.000000, tgt_acc=0.503750, best_tgt=0.514167
Round 39: src_acc=1.000000, tgt_acc=0.503333, best_tgt=0.514167
Round 40: src_acc=1.000000, tgt_acc=0.502708, best_tgt=0.514167
Round 41: src_acc=1.000000, tgt_acc=0.506667, best_tgt=0.514167
Round 42: src_acc=1.000000, tgt_acc=0.488542, best_tgt=0.514167
Round 43: src_acc=1.000000, tgt_acc=0.492292, best_tgt=0.514167
Round 44: src_acc=1.000000, tgt_acc=0.494583, best_tgt=0.514167
Round 45: src_acc=1.000000, tgt_acc=0.504583, best_tgt=0.514167
Round 46: src_acc=1.000000, tgt_acc=0.503125, best_tgt=0.514167
Round 47: src_acc=1.000000, tgt_acc=0.493333, best_tgt=0.514167
Round 48: src_acc=1.000000, tgt_acc=0.497500, best_tgt=0.514167
Round 49: src_acc=1.000000, tgt_acc=0.492500, best_tgt=0.514167
