Round 0: src_acc=0.884381, tgt_acc=0.800000, best_tgt=0.800000
Round 1: src_acc=0.992190, tgt_acc=0.852667, best_tgt=0.852667
Round 2: src_acc=0.977333, tgt_acc=0.826667, best_tgt=0.852667
Round 3: src_acc=0.995048, tgt_acc=0.862000, best_tgt=0.862000
Round 4: src_acc=0.995619, tgt_acc=0.868000, best_tgt=0.868000
Round 5: src_acc=0.997714, tgt_acc=0.876667, best_tgt=0.876667
Round 6: src_acc=0.998476, tgt_acc=0.839333, best_tgt=0.876667
Round 7: src_acc=0.994095, tgt_acc=0.864000, best_tgt=0.876667
Round 8: src_acc=0.971238, tgt_acc=0.815333, best_tgt=0.876667
Round 9: src_acc=0.995238, tgt_acc=0.881333, best_tgt=0.881333
Round 10: src_acc=1.000000, tgt_acc=0.890667, best_tgt=0.890667
Round 11: src_acc=1.000000, tgt_acc=0.897333, best_tgt=0.897333
Round 12: src_acc=1.000000, tgt_acc=0.896000, best_tgt=0.897333
Round 13: src_acc=1.000000, tgt_acc=0.898000, best_tgt=0.898000
Round 14: src_acc=1.000000, tgt_acc=0.901333, best_tgt=0.901333
Round 15: src_acc=1.000000, tgt_acc=0.898000, best_tgt=0.901333
Round 16: src_acc=1.000000, tgt_acc=0.896000, best_tgt=0.901333
Round 17: src_acc=1.000000, tgt_acc=0.917333, best_tgt=0.917333
Round 18: src_acc=1.000000, tgt_acc=0.917333, best_tgt=0.917333
Round 19: src_acc=1.000000, tgt_acc=0.887333, best_tgt=0.917333
Round 20: src_acc=1.000000, tgt_acc=0.904667, best_tgt=0.917333
Round 21: src_acc=1.000000, tgt_acc=0.900667, best_tgt=0.917333
Round 22: src_acc=1.000000, tgt_acc=0.892000, best_tgt=0.917333
Round 23: src_acc=1.000000, tgt_acc=0.906000, best_tgt=0.917333
Round 24: src_acc=1.000000, tgt_acc=0.905333, best_tgt=0.917333
Round 25: src_acc=1.000000, tgt_acc=0.902667, best_tgt=0.917333
Round 26: src_acc=1.000000, tgt_acc=0.907333, best_tgt=0.917333
Round 27: src_acc=1.000000, tgt_acc=0.914667, best_tgt=0.917333
Round 28: src_acc=1.000000, tgt_acc=0.907333, best_tgt=0.917333
Round 29: src_acc=1.000000, tgt_acc=0.909333, best_tgt=0.917333
Round 30: src_acc=1.000000, tgt_acc=0.900667, best_tgt=0.917333
Round 31: src_acc=1.000000, tgt_acc=0.906000, best_tgt=0.917333
Round 32: src_acc=1.000000, tgt_acc=0.906000, best_tgt=0.917333
Round 33: src_acc=1.000000, tgt_acc=0.912000, best_tgt=0.917333
Round 34: src_acc=1.000000, tgt_acc=0.913333, best_tgt=0.917333
Round 35: src_acc=1.000000, tgt_acc=0.916000, best_tgt=0.917333
Round 36: src_acc=1.000000, tgt_acc=0.916667, best_tgt=0.917333
Round 37: src_acc=1.000000, tgt_acc=0.908667, best_tgt=0.917333
Round 38: src_acc=1.000000, tgt_acc=0.914667, best_tgt=0.917333
Round 39: src_acc=1.000000, tgt_acc=0.911333, best_tgt=0.917333
Round 40: src_acc=1.000000, tgt_acc=0.912667, best_tgt=0.917333
Round 41: src_acc=1.000000, tgt_acc=0.909333, best_tgt=0.917333
Round 42: src_acc=1.000000, tgt_acc=0.904667, best_tgt=0.917333
Round 43: src_acc=1.000000, tgt_acc=0.904667, best_tgt=0.917333
Round 44: src_acc=1.000000, tgt_acc=0.912667, best_tgt=0.917333
Round 45: src_acc=1.000000, tgt_acc=0.908000, best_tgt=0.917333
Round 46: src_acc=1.000000, tgt_acc=0.916667, best_tgt=0.917333
Round 47: src_acc=1.000000, tgt_acc=0.914000, best_tgt=0.917333
Round 48: src_acc=1.000000, tgt_acc=0.909333, best_tgt=0.917333
Round 49: src_acc=1.000000, tgt_acc=0.906667, best_tgt=0.917333
