Round 0: src_acc=0.853905, tgt_acc=0.718667, best_tgt=0.718667
Round 1: src_acc=0.822667, tgt_acc=0.678667, best_tgt=0.718667
Round 2: src_acc=0.876000, tgt_acc=0.820667, best_tgt=0.820667
Round 3: src_acc=0.958095, tgt_acc=0.792667, best_tgt=0.820667
Round 4: src_acc=0.961524, tgt_acc=0.808667, best_tgt=0.820667
Round 5: src_acc=0.969524, tgt_acc=0.846000, best_tgt=0.846000
Round 6: src_acc=0.862667, tgt_acc=0.726000, best_tgt=0.846000
Round 7: src_acc=0.987810, tgt_acc=0.834667, best_tgt=0.846000
Round 8: src_acc=0.972952, tgt_acc=0.785333, best_tgt=0.846000
Round 9: src_acc=0.984571, tgt_acc=0.856667, best_tgt=0.856667
Round 10: src_acc=0.999429, tgt_acc=0.881333, best_tgt=0.881333
Round 11: src_acc=0.999810, tgt_acc=0.890000, best_tgt=0.890000
Round 12: src_acc=1.000000, tgt_acc=0.894667, best_tgt=0.894667
Round 13: src_acc=1.000000, tgt_acc=0.896000, best_tgt=0.896000
Round 14: src_acc=1.000000, tgt_acc=0.889333, best_tgt=0.896000
Round 15: src_acc=1.000000, tgt_acc=0.878000, best_tgt=0.896000
Round 16: src_acc=1.000000, tgt_acc=0.882000, best_tgt=0.896000
Round 17: src_acc=1.000000, tgt_acc=0.901333, best_tgt=0.901333
Round 18: src_acc=1.000000, tgt_acc=0.904000, best_tgt=0.904000
Round 19: src_acc=1.000000, tgt_acc=0.890667, best_tgt=0.904000
Round 20: src_acc=1.000000, tgt_acc=0.900000, best_tgt=0.904000
Round 21: src_acc=1.000000, tgt_acc=0.896000, best_tgt=0.904000
Round 22: src_acc=1.000000, tgt_acc=0.901333, best_tgt=0.904000
Round 23: src_acc=1.000000, tgt_acc=0.897333, best_tgt=0.904000
Round 24: src_acc=1.000000, tgt_acc=0.884000, best_tgt=0.904000
Round 25: src_acc=1.000000, tgt_acc=0.888667, best_tgt=0.904000
Round 26: src_acc=1.000000, tgt_acc=0.886000, best_tgt=0.904000
Round 27: src_acc=1.000000, tgt_acc=0.896667, best_tgt=0.904000
Round 28: src_acc=1.000000, tgt_acc=0.885333, best_tgt=0.904000
Round 29: src_acc=1.000000, tgt_acc=0.889333, best_tgt=0.904000
Round 30: src_acc=1.000000, tgt_acc=0.888667, best_tgt=0.904000
Round 31: src_acc=1.000000, tgt_acc=0.882000, best_tgt=0.904000
Round 32: src_acc=1.000000, tgt_acc=0.882000, best_tgt=0.904000
Round 33: src_acc=1.000000, tgt_acc=0.893333, best_tgt=0.904000
Round 34: src_acc=1.000000, tgt_acc=0.895333, best_tgt=0.904000
Round 35: src_acc=1.000000, tgt_acc=0.888667, best_tgt=0.904000
Round 36: src_acc=1.000000, tgt_acc=0.892667, best_tgt=0.904000
Round 37: src_acc=1.000000, tgt_acc=0.901333, best_tgt=0.904000
Round 38: src_acc=1.000000, tgt_acc=0.890667, best_tgt=0.904000
Round 39: src_acc=1.000000, tgt_acc=0.889333, best_tgt=0.904000
Round 40: src_acc=1.000000, tgt_acc=0.898000, best_tgt=0.904000
Round 41: src_acc=1.000000, tgt_acc=0.899333, best_tgt=0.904000
Round 42: src_acc=1.000000, tgt_acc=0.902000, best_tgt=0.904000
Round 43: src_acc=1.000000, tgt_acc=0.903333, best_tgt=0.904000
Round 44: src_acc=1.000000, tgt_acc=0.900000, best_tgt=0.904000
Round 45: src_acc=1.000000, tgt_acc=0.898000, best_tgt=0.904000
Round 46: src_acc=1.000000, tgt_acc=0.890667, best_tgt=0.904000
Round 47: src_acc=1.000000, tgt_acc=0.905333, best_tgt=0.905333
Round 48: src_acc=1.000000, tgt_acc=0.894667, best_tgt=0.905333
Round 49: src_acc=1.000000, tgt_acc=0.893333, best_tgt=0.905333
