Round 0: src_acc=0.803646, tgt_acc=0.539583, best_tgt=0.539583
Round 1: src_acc=0.839844, tgt_acc=0.551042, best_tgt=0.551042
Round 2: src_acc=0.928906, tgt_acc=0.557292, best_tgt=0.557292
Round 3: src_acc=0.957812, tgt_acc=0.516667, best_tgt=0.557292
Round 4: src_acc=0.966406, tgt_acc=0.587500, best_tgt=0.587500
Round 5: src_acc=0.978125, tgt_acc=0.544792, best_tgt=0.587500
Round 6: src_acc=0.982031, tgt_acc=0.576042, best_tgt=0.587500
Round 7: src_acc=0.986979, tgt_acc=0.550000, best_tgt=0.587500
Round 8: src_acc=0.973958, tgt_acc=0.521875, best_tgt=0.587500
Round 9: src_acc=0.988021, tgt_acc=0.591667, best_tgt=0.591667
Round 10: src_acc=1.000000, tgt_acc=0.602083, best_tgt=0.602083
Round 11: src_acc=1.000000, tgt_acc=0.608333, best_tgt=0.608333
Round 12: src_acc=1.000000, tgt_acc=0.591667, best_tgt=0.608333
Round 13: src_acc=1.000000, tgt_acc=0.607292, best_tgt=0.608333
Round 14: src_acc=1.000000, tgt_acc=0.602083, best_tgt=0.608333
Round 15: src_acc=1.000000, tgt_acc=0.609375, best_tgt=0.609375
Round 16: src_acc=1.000000, tgt_acc=0.622917, best_tgt=0.622917
Round 17: src_acc=1.000000, tgt_acc=0.604167, best_tgt=0.622917
Round 18: src_acc=1.000000, tgt_acc=0.611458, best_tgt=0.622917
Round 19: src_acc=1.000000, tgt_acc=0.608333, best_tgt=0.622917
Round 20: src_acc=1.000000, tgt_acc=0.612500, best_tgt=0.622917
Round 21: src_acc=1.000000, tgt_acc=0.610417, best_tgt=0.622917
Round 22: src_acc=1.000000, tgt_acc=0.610417, best_tgt=0.622917
Round 23: src_acc=1.000000, tgt_acc=0.618750, best_tgt=0.622917
Round 24: src_acc=1.000000, tgt_acc=0.620833, best_tgt=0.622917
Round 25: src_acc=1.000000, tgt_acc=0.625000, best_tgt=0.625000
Round 26: src_acc=1.000000, tgt_acc=0.617708, best_tgt=0.625000
Round 27: src_acc=1.000000, tgt_acc=0.609375, best_tgt=0.625000
Round 28: src_acc=1.000000, tgt_acc=0.620833, best_tgt=0.625000
Round 29: src_acc=1.000000, tgt_acc=0.615625, best_tgt=0.625000
Round 30: src_acc=1.000000, tgt_acc=0.613542, best_tgt=0.625000
Round 31: src_acc=1.000000, tgt_acc=0.616667, best_tgt=0.625000
Round 32: src_acc=1.000000, tgt_acc=0.613542, best_tgt=0.625000
Round 33: src_acc=1.000000, tgt_acc=0.616667, best_tgt=0.625000
Round 34: src_acc=1.000000, tgt_acc=0.617708, best_tgt=0.625000
Round 35: src_acc=1.000000, tgt_acc=0.614583, best_tgt=0.625000
Round 36: src_acc=1.000000, tgt_acc=0.620833, best_tgt=0.625000
Round 37: src_acc=1.000000, tgt_acc=0.630208, best_tgt=0.630208
Round 38: src_acc=1.000000, tgt_acc=0.625000, best_tgt=0.630208
Round 39: src_acc=1.000000, tgt_acc=0.615625, best_tgt=0.630208
Round 40: src_acc=1.000000, tgt_acc=0.615625, best_tgt=0.630208
Round 41: src_acc=1.000000, tgt_acc=0.614583, best_tgt=0.630208
Round 42: src_acc=1.000000, tgt_acc=0.626042, best_tgt=0.630208
Round 43: src_acc=1.000000, tgt_acc=0.612500, best_tgt=0.630208
Round 44: src_acc=1.000000, tgt_acc=0.613542, best_tgt=0.630208
Round 45: src_acc=1.000000, tgt_acc=0.617708, best_tgt=0.630208
Round 46: src_acc=1.000000, tgt_acc=0.618750, best_tgt=0.630208
Round 47: src_acc=1.000000, tgt_acc=0.620833, best_tgt=0.630208
Round 48: src_acc=1.000000, tgt_acc=0.623958, best_tgt=0.630208
Round 49: src_acc=1.000000, tgt_acc=0.615625, best_tgt=0.630208
