Round 0: src_acc=0.795619, tgt_acc=0.602000, best_tgt=0.602000
Round 1: src_acc=0.867619, tgt_acc=0.725333, best_tgt=0.725333
Round 2: src_acc=0.832762, tgt_acc=0.528667, best_tgt=0.725333
Round 3: src_acc=0.942095, tgt_acc=0.850667, best_tgt=0.850667
Round 4: src_acc=0.988381, tgt_acc=0.866667, best_tgt=0.866667
Round 5: src_acc=0.913905, tgt_acc=0.687333, best_tgt=0.866667
Round 6: src_acc=0.987619, tgt_acc=0.829333, best_tgt=0.866667
Round 7: src_acc=0.937333, tgt_acc=0.839333, best_tgt=0.866667
Round 8: src_acc=0.995619, tgt_acc=0.858000, best_tgt=0.866667
Round 9: src_acc=0.990857, tgt_acc=0.859333, best_tgt=0.866667
Round 10: src_acc=0.999238, tgt_acc=0.870000, best_tgt=0.870000
Round 11: src_acc=0.999810, tgt_acc=0.896000, best_tgt=0.896000
Round 12: src_acc=0.999810, tgt_acc=0.903333, best_tgt=0.903333
Round 13: src_acc=1.000000, tgt_acc=0.899333, best_tgt=0.903333
Round 14: src_acc=1.000000, tgt_acc=0.894000, best_tgt=0.903333
Round 15: src_acc=1.000000, tgt_acc=0.887333, best_tgt=0.903333
Round 16: src_acc=1.000000, tgt_acc=0.877333, best_tgt=0.903333
Round 17: src_acc=1.000000, tgt_acc=0.898000, best_tgt=0.903333
Round 18: src_acc=1.000000, tgt_acc=0.902000, best_tgt=0.903333
Round 19: src_acc=1.000000, tgt_acc=0.906000, best_tgt=0.906000
Round 20: src_acc=1.000000, tgt_acc=0.906667, best_tgt=0.906667
Round 21: src_acc=1.000000, tgt_acc=0.889333, best_tgt=0.906667
Round 22: src_acc=1.000000, tgt_acc=0.897333, best_tgt=0.906667
Round 23: src_acc=1.000000, tgt_acc=0.893333, best_tgt=0.906667
Round 24: src_acc=1.000000, tgt_acc=0.883333, best_tgt=0.906667
Round 25: src_acc=1.000000, tgt_acc=0.906667, best_tgt=0.906667
Round 26: src_acc=1.000000, tgt_acc=0.896000, best_tgt=0.906667
Round 27: src_acc=1.000000, tgt_acc=0.910000, best_tgt=0.910000
Round 28: src_acc=1.000000, tgt_acc=0.900667, best_tgt=0.910000
Round 29: src_acc=1.000000, tgt_acc=0.886667, best_tgt=0.910000
Round 30: src_acc=1.000000, tgt_acc=0.894000, best_tgt=0.910000
Round 31: src_acc=1.000000, tgt_acc=0.900667, best_tgt=0.910000
Round 32: src_acc=1.000000, tgt_acc=0.891333, best_tgt=0.910000
Round 33: src_acc=1.000000, tgt_acc=0.886667, best_tgt=0.910000
Round 34: src_acc=1.000000, tgt_acc=0.888000, best_tgt=0.910000
Round 35: src_acc=1.000000, tgt_acc=0.906667, best_tgt=0.910000
Round 36: src_acc=1.000000, tgt_acc=0.916667, best_tgt=0.916667
Round 37: src_acc=1.000000, tgt_acc=0.890000, best_tgt=0.916667
Round 38: src_acc=1.000000, tgt_acc=0.900667, best_tgt=0.916667
Round 39: src_acc=1.000000, tgt_acc=0.894667, best_tgt=0.916667
Round 40: src_acc=1.000000, tgt_acc=0.910000, best_tgt=0.916667
Round 41: src_acc=1.000000, tgt_acc=0.894000, best_tgt=0.916667
Round 42: src_acc=1.000000, tgt_acc=0.909333, best_tgt=0.916667
Round 43: src_acc=1.000000, tgt_acc=0.907333, best_tgt=0.916667
Round 44: src_acc=1.000000, tgt_acc=0.897333, best_tgt=0.916667
Round 45: src_acc=1.000000, tgt_acc=0.885333, best_tgt=0.916667
Round 46: src_acc=1.000000, tgt_acc=0.914667, best_tgt=0.916667
Round 47: src_acc=1.000000, tgt_acc=0.902667, best_tgt=0.916667
Round 48: src_acc=1.000000, tgt_acc=0.899333, best_tgt=0.916667
Round 49: src_acc=1.000000, tgt_acc=0.906667, best_tgt=0.916667
