Round 0: src_acc=0.921875, tgt_acc=0.708333, best_tgt=0.708333
Round 1: src_acc=0.966840, tgt_acc=0.658333, best_tgt=0.708333
Round 2: src_acc=0.981597, tgt_acc=0.643750, best_tgt=0.708333
Round 3: src_acc=0.990104, tgt_acc=0.687500, best_tgt=0.708333
Round 4: src_acc=0.992188, tgt_acc=0.714583, best_tgt=0.714583
Round 5: src_acc=0.977778, tgt_acc=0.700000, best_tgt=0.714583
Round 6: src_acc=0.994271, tgt_acc=0.718750, best_tgt=0.718750
Round 7: src_acc=0.983507, tgt_acc=0.697917, best_tgt=0.718750
Round 8: src_acc=0.996701, tgt_acc=0.716667, best_tgt=0.718750
Round 9: src_acc=0.993229, tgt_acc=0.689583, best_tgt=0.718750
Round 10: src_acc=1.000000, tgt_acc=0.747917, best_tgt=0.747917
Round 11: src_acc=1.000000, tgt_acc=0.756250, best_tgt=0.756250
Round 12: src_acc=1.000000, tgt_acc=0.750000, best_tgt=0.756250
Round 13: src_acc=1.000000, tgt_acc=0.750000, best_tgt=0.756250
Round 14: src_acc=1.000000, tgt_acc=0.756250, best_tgt=0.756250
Round 15: src_acc=1.000000, tgt_acc=0.745833, best_tgt=0.756250
Round 16: src_acc=1.000000, tgt_acc=0.752083, best_tgt=0.756250
Round 17: src_acc=1.000000, tgt_acc=0.770833, best_tgt=0.770833
Round 18: src_acc=1.000000, tgt_acc=0.745833, best_tgt=0.770833
Round 19: src_acc=1.000000, tgt_acc=0.772917, best_tgt=0.772917
Round 20: src_acc=1.000000, tgt_acc=0.781250, best_tgt=0.781250
Round 21: src_acc=1.000000, tgt_acc=0.766667, best_tgt=0.781250
Round 22: src_acc=1.000000, tgt_acc=0.768750, best_tgt=0.781250
Round 23: src_acc=1.000000, tgt_acc=0.777083, best_tgt=0.781250
Round 24: src_acc=1.000000, tgt_acc=0.775000, best_tgt=0.781250
Round 25: src_acc=1.000000, tgt_acc=0.756250, best_tgt=0.781250
Round 26: src_acc=1.000000, tgt_acc=0.783333, best_tgt=0.783333
Round 27: src_acc=1.000000, tgt_acc=0.766667, best_tgt=0.783333
Round 28: src_acc=1.000000, tgt_acc=0.770833, best_tgt=0.783333
Round 29: src_acc=1.000000, tgt_acc=0.762500, best_tgt=0.783333
Round 30: src_acc=1.000000, tgt_acc=0.768750, best_tgt=0.783333
Round 31: src_acc=1.000000, tgt_acc=0.770833, best_tgt=0.783333
Round 32: src_acc=1.000000, tgt_acc=0.770833, best_tgt=0.783333
Round 33: src_acc=1.000000, tgt_acc=0.766667, best_tgt=0.783333
Round 34: src_acc=1.000000, tgt_acc=0.764583, best_tgt=0.783333
Round 35: src_acc=1.000000, tgt_acc=0.762500, best_tgt=0.783333
Round 36: src_acc=1.000000, tgt_acc=0.760417, best_tgt=0.783333
Round 37: src_acc=1.000000, tgt_acc=0.772917, best_tgt=0.783333
Round 38: src_acc=1.000000, tgt_acc=0.760417, best_tgt=0.783333
Round 39: src_acc=1.000000, tgt_acc=0.770833, best_tgt=0.783333
Round 40: src_acc=1.000000, tgt_acc=0.764583, best_tgt=0.783333
Round 41: src_acc=1.000000, tgt_acc=0.777083, best_tgt=0.783333
Round 42: src_acc=1.000000, tgt_acc=0.772917, best_tgt=0.783333
Round 43: src_acc=1.000000, tgt_acc=0.768750, best_tgt=0.783333
Round 44: src_acc=1.000000, tgt_acc=0.772917, best_tgt=0.783333
Round 45: src_acc=1.000000, tgt_acc=0.770833, best_tgt=0.783333
Round 46: src_acc=1.000000, tgt_acc=0.758333, best_tgt=0.783333
Round 47: src_acc=1.000000, tgt_acc=0.770833, best_tgt=0.783333
Round 48: src_acc=1.000000, tgt_acc=0.772917, best_tgt=0.783333
Round 49: src_acc=1.000000, tgt_acc=0.772917, best_tgt=0.783333
