Round 0: src_acc=0.922130, tgt_acc=0.911637, best_tgt=0.911637
Round 1: src_acc=0.978147, tgt_acc=0.969657, best_tgt=0.969657
Round 2: src_acc=0.986970, tgt_acc=0.968990, best_tgt=0.969657
Round 3: src_acc=0.966964, tgt_acc=0.953985, best_tgt=0.969657
Round 4: src_acc=0.995281, tgt_acc=0.974992, best_tgt=0.974992
Round 5: src_acc=0.890428, tgt_acc=0.851284, best_tgt=0.974992
Round 6: src_acc=0.986150, tgt_acc=0.975325, best_tgt=0.975325
Round 7: src_acc=0.986868, tgt_acc=0.968323, best_tgt=0.975325
Round 8: src_acc=0.995691, tgt_acc=0.985662, best_tgt=0.985662
Round 9: src_acc=0.993639, tgt_acc=0.977326, best_tgt=0.985662
Round 10: src_acc=0.999487, tgt_acc=0.989997, best_tgt=0.989997
Round 11: src_acc=0.999692, tgt_acc=0.991330, best_tgt=0.991330
Round 12: src_acc=0.999795, tgt_acc=0.992664, best_tgt=0.992664
Round 13: src_acc=0.999795, tgt_acc=0.993331, best_tgt=0.993331
Round 14: src_acc=0.999795, tgt_acc=0.991664, best_tgt=0.993331
Round 15: src_acc=0.999897, tgt_acc=0.992998, best_tgt=0.993331
Round 16: src_acc=1.000000, tgt_acc=0.992664, best_tgt=0.993331
Round 17: src_acc=0.999897, tgt_acc=0.993665, best_tgt=0.993665
Round 18: src_acc=1.000000, tgt_acc=0.992998, best_tgt=0.993665
Round 19: src_acc=1.000000, tgt_acc=0.993331, best_tgt=0.993665
Round 20: src_acc=1.000000, tgt_acc=0.993665, best_tgt=0.993665
Round 21: src_acc=1.000000, tgt_acc=0.994331, best_tgt=0.994331
Round 22: src_acc=1.000000, tgt_acc=0.993998, best_tgt=0.994331
Round 23: src_acc=1.000000, tgt_acc=0.991997, best_tgt=0.994331
Round 24: src_acc=1.000000, tgt_acc=0.993665, best_tgt=0.994331
Round 25: src_acc=1.000000, tgt_acc=0.994331, best_tgt=0.994331
Round 26: src_acc=1.000000, tgt_acc=0.992998, best_tgt=0.994331
Round 27: src_acc=1.000000, tgt_acc=0.994665, best_tgt=0.994665
Round 28: src_acc=1.000000, tgt_acc=0.994331, best_tgt=0.994665
Round 29: src_acc=1.000000, tgt_acc=0.994331, best_tgt=0.994665
Round 30: src_acc=1.000000, tgt_acc=0.992331, best_tgt=0.994665
Round 31: src_acc=1.000000, tgt_acc=0.993998, best_tgt=0.994665
Round 32: src_acc=1.000000, tgt_acc=0.991997, best_tgt=0.994665
Round 33: src_acc=1.000000, tgt_acc=0.994331, best_tgt=0.994665
Round 34: src_acc=1.000000, tgt_acc=0.991997, best_tgt=0.994665
Round 35: src_acc=1.000000, tgt_acc=0.992331, best_tgt=0.994665
Round 36: src_acc=1.000000, tgt_acc=0.993665, best_tgt=0.994665
Round 37: src_acc=1.000000, tgt_acc=0.994665, best_tgt=0.994665
Round 38: src_acc=1.000000, tgt_acc=0.992998, best_tgt=0.994665
Round 39: src_acc=1.000000, tgt_acc=0.993665, best_tgt=0.994665
Round 40: src_acc=1.000000, tgt_acc=0.992664, best_tgt=0.994665
Round 41: src_acc=1.000000, tgt_acc=0.994998, best_tgt=0.994998
Round 42: src_acc=1.000000, tgt_acc=0.993665, best_tgt=0.994998
Round 43: src_acc=1.000000, tgt_acc=0.993998, best_tgt=0.994998
Round 44: src_acc=1.000000, tgt_acc=0.994331, best_tgt=0.994998
Round 45: src_acc=1.000000, tgt_acc=0.993665, best_tgt=0.994998
Round 46: src_acc=1.000000, tgt_acc=0.993665, best_tgt=0.994998
Round 47: src_acc=1.000000, tgt_acc=0.994331, best_tgt=0.994998
Round 48: src_acc=1.000000, tgt_acc=0.992998, best_tgt=0.994998
Round 49: src_acc=1.000000, tgt_acc=0.992331, best_tgt=0.994998
