Round 0: src_acc=0.914074, tgt_acc=0.886667, best_tgt=0.886667
Round 1: src_acc=0.927037, tgt_acc=0.912593, best_tgt=0.912593
Round 2: src_acc=0.930000, tgt_acc=0.928148, best_tgt=0.928148
Round 3: src_acc=0.976296, tgt_acc=0.960741, best_tgt=0.960741
Round 4: src_acc=0.980741, tgt_acc=0.957778, best_tgt=0.960741
Round 5: src_acc=0.981852, tgt_acc=0.941481, best_tgt=0.960741
Round 6: src_acc=0.990000, tgt_acc=0.962222, best_tgt=0.962222
Round 7: src_acc=0.980370, tgt_acc=0.950370, best_tgt=0.962222
Round 8: src_acc=0.992778, tgt_acc=0.950370, best_tgt=0.962222
Round 9: src_acc=0.994074, tgt_acc=0.969630, best_tgt=0.969630
Round 10: src_acc=0.999444, tgt_acc=0.970370, best_tgt=0.970370
Round 11: src_acc=0.999815, tgt_acc=0.972593, best_tgt=0.972593
Round 12: src_acc=0.999815, tgt_acc=0.977037, best_tgt=0.977037
Round 13: src_acc=1.000000, tgt_acc=0.981481, best_tgt=0.981481
Round 14: src_acc=1.000000, tgt_acc=0.977778, best_tgt=0.981481
Round 15: src_acc=0.999815, tgt_acc=0.977778, best_tgt=0.981481
Round 16: src_acc=0.999815, tgt_acc=0.977037, best_tgt=0.981481
Round 17: src_acc=1.000000, tgt_acc=0.975556, best_tgt=0.981481
Round 18: src_acc=1.000000, tgt_acc=0.979259, best_tgt=0.981481
Round 19: src_acc=0.999815, tgt_acc=0.979259, best_tgt=0.981481
Round 20: src_acc=0.999815, tgt_acc=0.977778, best_tgt=0.981481
Round 21: src_acc=1.000000, tgt_acc=0.980741, best_tgt=0.981481
Round 22: src_acc=1.000000, tgt_acc=0.980000, best_tgt=0.981481
Round 23: src_acc=1.000000, tgt_acc=0.982222, best_tgt=0.982222
Round 24: src_acc=1.000000, tgt_acc=0.982963, best_tgt=0.982963
Round 25: src_acc=1.000000, tgt_acc=0.982222, best_tgt=0.982963
Round 26: src_acc=1.000000, tgt_acc=0.982222, best_tgt=0.982963
Round 27: src_acc=1.000000, tgt_acc=0.978519, best_tgt=0.982963
Round 28: src_acc=1.000000, tgt_acc=0.982963, best_tgt=0.982963
Round 29: src_acc=1.000000, tgt_acc=0.982222, best_tgt=0.982963
Round 30: src_acc=1.000000, tgt_acc=0.980741, best_tgt=0.982963
Round 31: src_acc=1.000000, tgt_acc=0.980000, best_tgt=0.982963
Round 32: src_acc=1.000000, tgt_acc=0.981481, best_tgt=0.982963
Round 33: src_acc=1.000000, tgt_acc=0.980000, best_tgt=0.982963
Round 34: src_acc=1.000000, tgt_acc=0.982222, best_tgt=0.982963
Round 35: src_acc=1.000000, tgt_acc=0.982963, best_tgt=0.982963
Round 36: src_acc=1.000000, tgt_acc=0.982222, best_tgt=0.982963
Round 37: src_acc=1.000000, tgt_acc=0.982963, best_tgt=0.982963
Round 38: src_acc=1.000000, tgt_acc=0.981481, best_tgt=0.982963
Round 39: src_acc=1.000000, tgt_acc=0.983704, best_tgt=0.983704
Round 40: src_acc=1.000000, tgt_acc=0.980741, best_tgt=0.983704
Round 41: src_acc=1.000000, tgt_acc=0.982963, best_tgt=0.983704
Round 42: src_acc=1.000000, tgt_acc=0.980741, best_tgt=0.983704
Round 43: src_acc=1.000000, tgt_acc=0.980741, best_tgt=0.983704
Round 44: src_acc=1.000000, tgt_acc=0.983704, best_tgt=0.983704
Round 45: src_acc=1.000000, tgt_acc=0.979259, best_tgt=0.983704
Round 46: src_acc=1.000000, tgt_acc=0.980000, best_tgt=0.983704
Round 47: src_acc=1.000000, tgt_acc=0.979259, best_tgt=0.983704
Round 48: src_acc=1.000000, tgt_acc=0.983704, best_tgt=0.983704
Round 49: src_acc=1.000000, tgt_acc=0.982222, best_tgt=0.983704
