Round 0: src_acc=0.827344, tgt_acc=0.555208, best_tgt=0.555208
Round 1: src_acc=0.890625, tgt_acc=0.520833, best_tgt=0.555208
Round 2: src_acc=0.953646, tgt_acc=0.562500, best_tgt=0.562500
Round 3: src_acc=0.970313, tgt_acc=0.539583, best_tgt=0.562500
Round 4: src_acc=0.981771, tgt_acc=0.564583, best_tgt=0.564583
Round 5: src_acc=0.975781, tgt_acc=0.547917, best_tgt=0.564583
Round 6: src_acc=0.970052, tgt_acc=0.548958, best_tgt=0.564583
Round 7: src_acc=0.993229, tgt_acc=0.589583, best_tgt=0.589583
Round 8: src_acc=0.993229, tgt_acc=0.594792, best_tgt=0.594792
Round 9: src_acc=0.980208, tgt_acc=0.540625, best_tgt=0.594792
Round 10: src_acc=1.000000, tgt_acc=0.606250, best_tgt=0.606250
Round 11: src_acc=1.000000, tgt_acc=0.610417, best_tgt=0.610417
Round 12: src_acc=1.000000, tgt_acc=0.619792, best_tgt=0.619792
Round 13: src_acc=1.000000, tgt_acc=0.618750, best_tgt=0.619792
Round 14: src_acc=1.000000, tgt_acc=0.610417, best_tgt=0.619792
Round 15: src_acc=1.000000, tgt_acc=0.597917, best_tgt=0.619792
Round 16: src_acc=1.000000, tgt_acc=0.612500, best_tgt=0.619792
Round 17: src_acc=1.000000, tgt_acc=0.627083, best_tgt=0.627083
Round 18: src_acc=1.000000, tgt_acc=0.604167, best_tgt=0.627083
Round 19: src_acc=1.000000, tgt_acc=0.612500, best_tgt=0.627083
Round 20: src_acc=1.000000, tgt_acc=0.619792, best_tgt=0.627083
Round 21: src_acc=1.000000, tgt_acc=0.620833, best_tgt=0.627083
Round 22: src_acc=1.000000, tgt_acc=0.627083, best_tgt=0.627083
Round 23: src_acc=1.000000, tgt_acc=0.626042, best_tgt=0.627083
Round 24: src_acc=1.000000, tgt_acc=0.623958, best_tgt=0.627083
Round 25: src_acc=1.000000, tgt_acc=0.623958, best_tgt=0.627083
Round 26: src_acc=1.000000, tgt_acc=0.626042, best_tgt=0.627083
Round 27: src_acc=1.000000, tgt_acc=0.623958, best_tgt=0.627083
Round 28: src_acc=1.000000, tgt_acc=0.626042, best_tgt=0.627083
Round 29: src_acc=1.000000, tgt_acc=0.627083, best_tgt=0.627083
Round 30: src_acc=1.000000, tgt_acc=0.617708, best_tgt=0.627083
Round 31: src_acc=1.000000, tgt_acc=0.620833, best_tgt=0.627083
Round 32: src_acc=1.000000, tgt_acc=0.628125, best_tgt=0.628125
Round 33: src_acc=1.000000, tgt_acc=0.625000, best_tgt=0.628125
Round 34: src_acc=1.000000, tgt_acc=0.629167, best_tgt=0.629167
Round 35: src_acc=1.000000, tgt_acc=0.632292, best_tgt=0.632292
Round 36: src_acc=1.000000, tgt_acc=0.625000, best_tgt=0.632292
Round 37: src_acc=1.000000, tgt_acc=0.627083, best_tgt=0.632292
Round 38: src_acc=1.000000, tgt_acc=0.631250, best_tgt=0.632292
Round 39: src_acc=1.000000, tgt_acc=0.622917, best_tgt=0.632292
Round 40: src_acc=1.000000, tgt_acc=0.631250, best_tgt=0.632292
Round 41: src_acc=1.000000, tgt_acc=0.635417, best_tgt=0.635417
Round 42: src_acc=1.000000, tgt_acc=0.621875, best_tgt=0.635417
Round 43: src_acc=1.000000, tgt_acc=0.623958, best_tgt=0.635417
Round 44: src_acc=1.000000, tgt_acc=0.625000, best_tgt=0.635417
Round 45: src_acc=1.000000, tgt_acc=0.627083, best_tgt=0.635417
Round 46: src_acc=1.000000, tgt_acc=0.631250, best_tgt=0.635417
Round 47: src_acc=1.000000, tgt_acc=0.621875, best_tgt=0.635417
Round 48: src_acc=1.000000, tgt_acc=0.626042, best_tgt=0.635417
Round 49: src_acc=1.000000, tgt_acc=0.630208, best_tgt=0.635417
