Round 0: src_acc=0.905208, tgt_acc=0.536458, best_tgt=0.536458
Round 1: src_acc=0.948698, tgt_acc=0.521875, best_tgt=0.536458
Round 2: src_acc=0.973177, tgt_acc=0.515625, best_tgt=0.536458
Round 3: src_acc=0.966667, tgt_acc=0.510417, best_tgt=0.536458
Round 4: src_acc=0.996615, tgt_acc=0.544792, best_tgt=0.544792
Round 5: src_acc=0.986979, tgt_acc=0.566667, best_tgt=0.566667
Round 6: src_acc=0.995052, tgt_acc=0.559375, best_tgt=0.566667
Round 7: src_acc=0.974479, tgt_acc=0.545833, best_tgt=0.566667
Round 8: src_acc=0.994531, tgt_acc=0.531250, best_tgt=0.566667
Round 9: src_acc=0.996094, tgt_acc=0.525000, best_tgt=0.566667
Round 10: src_acc=1.000000, tgt_acc=0.588542, best_tgt=0.588542
Round 11: src_acc=1.000000, tgt_acc=0.591667, best_tgt=0.591667
Round 12: src_acc=1.000000, tgt_acc=0.600000, best_tgt=0.600000
Round 13: src_acc=1.000000, tgt_acc=0.589583, best_tgt=0.600000
Round 14: src_acc=1.000000, tgt_acc=0.605208, best_tgt=0.605208
Round 15: src_acc=1.000000, tgt_acc=0.578125, best_tgt=0.605208
Round 16: src_acc=1.000000, tgt_acc=0.559375, best_tgt=0.605208
Round 17: src_acc=1.000000, tgt_acc=0.582292, best_tgt=0.605208
Round 18: src_acc=1.000000, tgt_acc=0.587500, best_tgt=0.605208
Round 19: src_acc=1.000000, tgt_acc=0.583333, best_tgt=0.605208
Round 20: src_acc=1.000000, tgt_acc=0.588542, best_tgt=0.605208
Round 21: src_acc=1.000000, tgt_acc=0.581250, best_tgt=0.605208
Round 22: src_acc=1.000000, tgt_acc=0.588542, best_tgt=0.605208
Round 23: src_acc=1.000000, tgt_acc=0.588542, best_tgt=0.605208
Round 24: src_acc=1.000000, tgt_acc=0.591667, best_tgt=0.605208
Round 25: src_acc=1.000000, tgt_acc=0.580208, best_tgt=0.605208
Round 26: src_acc=1.000000, tgt_acc=0.591667, best_tgt=0.605208
Round 27: src_acc=1.000000, tgt_acc=0.596875, best_tgt=0.605208
Round 28: src_acc=1.000000, tgt_acc=0.584375, best_tgt=0.605208
Round 29: src_acc=1.000000, tgt_acc=0.586458, best_tgt=0.605208
Round 30: src_acc=1.000000, tgt_acc=0.586458, best_tgt=0.605208
Round 31: src_acc=1.000000, tgt_acc=0.594792, best_tgt=0.605208
Round 32: src_acc=1.000000, tgt_acc=0.589583, best_tgt=0.605208
Round 33: src_acc=1.000000, tgt_acc=0.601042, best_tgt=0.605208
Round 34: src_acc=1.000000, tgt_acc=0.588542, best_tgt=0.605208
Round 35: src_acc=1.000000, tgt_acc=0.593750, best_tgt=0.605208
Round 36: src_acc=1.000000, tgt_acc=0.590625, best_tgt=0.605208
Round 37: src_acc=1.000000, tgt_acc=0.588542, best_tgt=0.605208
Round 38: src_acc=1.000000, tgt_acc=0.589583, best_tgt=0.605208
Round 39: src_acc=1.000000, tgt_acc=0.594792, best_tgt=0.605208
Round 40: src_acc=1.000000, tgt_acc=0.590625, best_tgt=0.605208
Round 41: src_acc=1.000000, tgt_acc=0.590625, best_tgt=0.605208
Round 42: src_acc=1.000000, tgt_acc=0.587500, best_tgt=0.605208
Round 43: src_acc=1.000000, tgt_acc=0.586458, best_tgt=0.605208
Round 44: src_acc=1.000000, tgt_acc=0.586458, best_tgt=0.605208
Round 45: src_acc=1.000000, tgt_acc=0.582292, best_tgt=0.605208
Round 46: src_acc=1.000000, tgt_acc=0.582292, best_tgt=0.605208
Round 47: src_acc=1.000000, tgt_acc=0.595833, best_tgt=0.605208
Round 48: src_acc=1.000000, tgt_acc=0.602083, best_tgt=0.605208
Round 49: src_acc=1.000000, tgt_acc=0.600000, best_tgt=0.605208
