Round 0: src_acc=0.859259, tgt_acc=0.852593, best_tgt=0.852593
Round 1: src_acc=0.943333, tgt_acc=0.906667, best_tgt=0.906667
Round 2: src_acc=0.975926, tgt_acc=0.950370, best_tgt=0.950370
Round 3: src_acc=0.984444, tgt_acc=0.953333, best_tgt=0.953333
Round 4: src_acc=0.989815, tgt_acc=0.957778, best_tgt=0.957778
Round 5: src_acc=0.984259, tgt_acc=0.955556, best_tgt=0.957778
Round 6: src_acc=0.974630, tgt_acc=0.944444, best_tgt=0.957778
Round 7: src_acc=0.996667, tgt_acc=0.963704, best_tgt=0.963704
Round 8: src_acc=0.991111, tgt_acc=0.962963, best_tgt=0.963704
Round 9: src_acc=0.988704, tgt_acc=0.948148, best_tgt=0.963704
Round 10: src_acc=0.999444, tgt_acc=0.972593, best_tgt=0.972593
Round 11: src_acc=0.999815, tgt_acc=0.971111, best_tgt=0.972593
Round 12: src_acc=0.999815, tgt_acc=0.971111, best_tgt=0.972593
Round 13: src_acc=1.000000, tgt_acc=0.970370, best_tgt=0.972593
Round 14: src_acc=1.000000, tgt_acc=0.972593, best_tgt=0.972593
Round 15: src_acc=1.000000, tgt_acc=0.965926, best_tgt=0.972593
Round 16: src_acc=1.000000, tgt_acc=0.967407, best_tgt=0.972593
Round 17: src_acc=1.000000, tgt_acc=0.968889, best_tgt=0.972593
Round 18: src_acc=1.000000, tgt_acc=0.971111, best_tgt=0.972593
Round 19: src_acc=1.000000, tgt_acc=0.973333, best_tgt=0.973333
Round 20: src_acc=1.000000, tgt_acc=0.971852, best_tgt=0.973333
Round 21: src_acc=1.000000, tgt_acc=0.973333, best_tgt=0.973333
Round 22: src_acc=1.000000, tgt_acc=0.974815, best_tgt=0.974815
Round 23: src_acc=1.000000, tgt_acc=0.974074, best_tgt=0.974815
Round 24: src_acc=1.000000, tgt_acc=0.975556, best_tgt=0.975556
Round 25: src_acc=1.000000, tgt_acc=0.973333, best_tgt=0.975556
Round 26: src_acc=1.000000, tgt_acc=0.974815, best_tgt=0.975556
Round 27: src_acc=1.000000, tgt_acc=0.973333, best_tgt=0.975556
Round 28: src_acc=1.000000, tgt_acc=0.970370, best_tgt=0.975556
Round 29: src_acc=1.000000, tgt_acc=0.971852, best_tgt=0.975556
Round 30: src_acc=1.000000, tgt_acc=0.974815, best_tgt=0.975556
Round 31: src_acc=1.000000, tgt_acc=0.971111, best_tgt=0.975556
Round 32: src_acc=1.000000, tgt_acc=0.971111, best_tgt=0.975556
Round 33: src_acc=1.000000, tgt_acc=0.971852, best_tgt=0.975556
Round 34: src_acc=1.000000, tgt_acc=0.972593, best_tgt=0.975556
Round 35: src_acc=1.000000, tgt_acc=0.971852, best_tgt=0.975556
Round 36: src_acc=1.000000, tgt_acc=0.974074, best_tgt=0.975556
Round 37: src_acc=1.000000, tgt_acc=0.971111, best_tgt=0.975556
Round 38: src_acc=1.000000, tgt_acc=0.972593, best_tgt=0.975556
Round 39: src_acc=1.000000, tgt_acc=0.971852, best_tgt=0.975556
Round 40: src_acc=1.000000, tgt_acc=0.974074, best_tgt=0.975556
Round 41: src_acc=1.000000, tgt_acc=0.968889, best_tgt=0.975556
Round 42: src_acc=1.000000, tgt_acc=0.970370, best_tgt=0.975556
Round 43: src_acc=1.000000, tgt_acc=0.971111, best_tgt=0.975556
Round 44: src_acc=1.000000, tgt_acc=0.971852, best_tgt=0.975556
Round 45: src_acc=1.000000, tgt_acc=0.970370, best_tgt=0.975556
Round 46: src_acc=1.000000, tgt_acc=0.969630, best_tgt=0.975556
Round 47: src_acc=1.000000, tgt_acc=0.972593, best_tgt=0.975556
Round 48: src_acc=1.000000, tgt_acc=0.969630, best_tgt=0.975556
Round 49: src_acc=1.000000, tgt_acc=0.974074, best_tgt=0.975556
