Round 0: src_acc=0.721528, tgt_acc=0.577083, best_tgt=0.577083
Round 1: src_acc=0.859896, tgt_acc=0.618750, best_tgt=0.618750
Round 2: src_acc=0.905903, tgt_acc=0.725000, best_tgt=0.725000
Round 3: src_acc=0.917188, tgt_acc=0.702083, best_tgt=0.725000
Round 4: src_acc=0.955729, tgt_acc=0.650000, best_tgt=0.725000
Round 5: src_acc=0.971875, tgt_acc=0.737500, best_tgt=0.737500
Round 6: src_acc=0.965104, tgt_acc=0.693750, best_tgt=0.737500
Round 7: src_acc=0.975000, tgt_acc=0.697917, best_tgt=0.737500
Round 8: src_acc=0.969444, tgt_acc=0.739583, best_tgt=0.739583
Round 9: src_acc=0.985243, tgt_acc=0.727083, best_tgt=0.739583
Round 10: src_acc=0.999306, tgt_acc=0.729167, best_tgt=0.739583
Round 11: src_acc=1.000000, tgt_acc=0.704167, best_tgt=0.739583
Round 12: src_acc=0.999826, tgt_acc=0.712500, best_tgt=0.739583
Round 13: src_acc=1.000000, tgt_acc=0.739583, best_tgt=0.739583
Round 14: src_acc=1.000000, tgt_acc=0.725000, best_tgt=0.739583
Round 15: src_acc=1.000000, tgt_acc=0.733333, best_tgt=0.739583
Round 16: src_acc=1.000000, tgt_acc=0.704167, best_tgt=0.739583
Round 17: src_acc=1.000000, tgt_acc=0.731250, best_tgt=0.739583
Round 18: src_acc=1.000000, tgt_acc=0.731250, best_tgt=0.739583
Round 19: src_acc=1.000000, tgt_acc=0.722917, best_tgt=0.739583
Round 20: src_acc=1.000000, tgt_acc=0.718750, best_tgt=0.739583
Round 21: src_acc=1.000000, tgt_acc=0.722917, best_tgt=0.739583
Round 22: src_acc=1.000000, tgt_acc=0.733333, best_tgt=0.739583
Round 23: src_acc=1.000000, tgt_acc=0.729167, best_tgt=0.739583
Round 24: src_acc=1.000000, tgt_acc=0.710417, best_tgt=0.739583
Round 25: src_acc=1.000000, tgt_acc=0.722917, best_tgt=0.739583
Round 26: src_acc=1.000000, tgt_acc=0.731250, best_tgt=0.739583
Round 27: src_acc=1.000000, tgt_acc=0.733333, best_tgt=0.739583
Round 28: src_acc=1.000000, tgt_acc=0.741667, best_tgt=0.741667
Round 29: src_acc=1.000000, tgt_acc=0.722917, best_tgt=0.741667
Round 30: src_acc=1.000000, tgt_acc=0.747917, best_tgt=0.747917
Round 31: src_acc=1.000000, tgt_acc=0.729167, best_tgt=0.747917
Round 32: src_acc=1.000000, tgt_acc=0.729167, best_tgt=0.747917
Round 33: src_acc=1.000000, tgt_acc=0.739583, best_tgt=0.747917
Round 34: src_acc=1.000000, tgt_acc=0.727083, best_tgt=0.747917
Round 35: src_acc=1.000000, tgt_acc=0.731250, best_tgt=0.747917
Round 36: src_acc=1.000000, tgt_acc=0.743750, best_tgt=0.747917
Round 37: src_acc=1.000000, tgt_acc=0.737500, best_tgt=0.747917
Round 38: src_acc=1.000000, tgt_acc=0.735417, best_tgt=0.747917
Round 39: src_acc=1.000000, tgt_acc=0.745833, best_tgt=0.747917
Round 40: src_acc=1.000000, tgt_acc=0.743750, best_tgt=0.747917
Round 41: src_acc=1.000000, tgt_acc=0.716667, best_tgt=0.747917
Round 42: src_acc=1.000000, tgt_acc=0.735417, best_tgt=0.747917
Round 43: src_acc=1.000000, tgt_acc=0.725000, best_tgt=0.747917
Round 44: src_acc=1.000000, tgt_acc=0.745833, best_tgt=0.747917
Round 45: src_acc=1.000000, tgt_acc=0.725000, best_tgt=0.747917
Round 46: src_acc=1.000000, tgt_acc=0.725000, best_tgt=0.747917
Round 47: src_acc=1.000000, tgt_acc=0.739583, best_tgt=0.747917
Round 48: src_acc=1.000000, tgt_acc=0.722917, best_tgt=0.747917
Round 49: src_acc=1.000000, tgt_acc=0.725000, best_tgt=0.747917
