Round 0: src_acc=0.825260, tgt_acc=0.536458, best_tgt=0.536458
Round 1: src_acc=0.836198, tgt_acc=0.516667, best_tgt=0.536458
Round 2: src_acc=0.946615, tgt_acc=0.571875, best_tgt=0.571875
Round 3: src_acc=0.957292, tgt_acc=0.595833, best_tgt=0.595833
Round 4: src_acc=0.973177, tgt_acc=0.578125, best_tgt=0.595833
Round 5: src_acc=0.985156, tgt_acc=0.557292, best_tgt=0.595833
Round 6: src_acc=0.989062, tgt_acc=0.521875, best_tgt=0.595833
Round 7: src_acc=0.976562, tgt_acc=0.547917, best_tgt=0.595833
Round 8: src_acc=0.990365, tgt_acc=0.563542, best_tgt=0.595833
Round 9: src_acc=0.992708, tgt_acc=0.558333, best_tgt=0.595833
Round 10: src_acc=0.999740, tgt_acc=0.603125, best_tgt=0.603125
Round 11: src_acc=0.999479, tgt_acc=0.621875, best_tgt=0.621875
Round 12: src_acc=1.000000, tgt_acc=0.613542, best_tgt=0.621875
Round 13: src_acc=1.000000, tgt_acc=0.619792, best_tgt=0.621875
Round 14: src_acc=1.000000, tgt_acc=0.615625, best_tgt=0.621875
Round 15: src_acc=1.000000, tgt_acc=0.616667, best_tgt=0.621875
Round 16: src_acc=1.000000, tgt_acc=0.626042, best_tgt=0.626042
Round 17: src_acc=1.000000, tgt_acc=0.636458, best_tgt=0.636458
Round 18: src_acc=1.000000, tgt_acc=0.635417, best_tgt=0.636458
Round 19: src_acc=1.000000, tgt_acc=0.632292, best_tgt=0.636458
Round 20: src_acc=1.000000, tgt_acc=0.623958, best_tgt=0.636458
Round 21: src_acc=1.000000, tgt_acc=0.629167, best_tgt=0.636458
Round 22: src_acc=1.000000, tgt_acc=0.633333, best_tgt=0.636458
Round 23: src_acc=1.000000, tgt_acc=0.632292, best_tgt=0.636458
Round 24: src_acc=1.000000, tgt_acc=0.626042, best_tgt=0.636458
Round 25: src_acc=1.000000, tgt_acc=0.637500, best_tgt=0.637500
Round 26: src_acc=1.000000, tgt_acc=0.625000, best_tgt=0.637500
Round 27: src_acc=1.000000, tgt_acc=0.626042, best_tgt=0.637500
Round 28: src_acc=1.000000, tgt_acc=0.636458, best_tgt=0.637500
Round 29: src_acc=1.000000, tgt_acc=0.616667, best_tgt=0.637500
Round 30: src_acc=1.000000, tgt_acc=0.631250, best_tgt=0.637500
Round 31: src_acc=1.000000, tgt_acc=0.617708, best_tgt=0.637500
Round 32: src_acc=1.000000, tgt_acc=0.621875, best_tgt=0.637500
Round 33: src_acc=1.000000, tgt_acc=0.617708, best_tgt=0.637500
Round 34: src_acc=1.000000, tgt_acc=0.616667, best_tgt=0.637500
Round 35: src_acc=1.000000, tgt_acc=0.617708, best_tgt=0.637500
Round 36: src_acc=1.000000, tgt_acc=0.609375, best_tgt=0.637500
Round 37: src_acc=1.000000, tgt_acc=0.623958, best_tgt=0.637500
Round 38: src_acc=1.000000, tgt_acc=0.630208, best_tgt=0.637500
Round 39: src_acc=1.000000, tgt_acc=0.612500, best_tgt=0.637500
Round 40: src_acc=1.000000, tgt_acc=0.606250, best_tgt=0.637500
Round 41: src_acc=1.000000, tgt_acc=0.619792, best_tgt=0.637500
Round 42: src_acc=1.000000, tgt_acc=0.606250, best_tgt=0.637500
Round 43: src_acc=1.000000, tgt_acc=0.616667, best_tgt=0.637500
Round 44: src_acc=1.000000, tgt_acc=0.608333, best_tgt=0.637500
Round 45: src_acc=1.000000, tgt_acc=0.616667, best_tgt=0.637500
Round 46: src_acc=1.000000, tgt_acc=0.611458, best_tgt=0.637500
Round 47: src_acc=1.000000, tgt_acc=0.609375, best_tgt=0.637500
Round 48: src_acc=1.000000, tgt_acc=0.602083, best_tgt=0.637500
Round 49: src_acc=1.000000, tgt_acc=0.613542, best_tgt=0.637500
