Round 0: src_acc=0.676302, tgt_acc=0.453125, best_tgt=0.453125
Round 1: src_acc=0.914583, tgt_acc=0.560417, best_tgt=0.560417
Round 2: src_acc=0.889323, tgt_acc=0.513542, best_tgt=0.560417
Round 3: src_acc=0.965104, tgt_acc=0.542708, best_tgt=0.560417
Round 4: src_acc=0.954167, tgt_acc=0.533333, best_tgt=0.560417
Round 5: src_acc=0.978125, tgt_acc=0.590625, best_tgt=0.590625
Round 6: src_acc=0.984375, tgt_acc=0.542708, best_tgt=0.590625
Round 7: src_acc=0.956771, tgt_acc=0.534375, best_tgt=0.590625
Round 8: src_acc=0.983854, tgt_acc=0.558333, best_tgt=0.590625
Round 9: src_acc=0.994010, tgt_acc=0.566667, best_tgt=0.590625
Round 10: src_acc=0.999740, tgt_acc=0.610417, best_tgt=0.610417
Round 11: src_acc=1.000000, tgt_acc=0.612500, best_tgt=0.612500
Round 12: src_acc=1.000000, tgt_acc=0.598958, best_tgt=0.612500
Round 13: src_acc=1.000000, tgt_acc=0.598958, best_tgt=0.612500
Round 14: src_acc=1.000000, tgt_acc=0.605208, best_tgt=0.612500
Round 15: src_acc=1.000000, tgt_acc=0.601042, best_tgt=0.612500
Round 16: src_acc=1.000000, tgt_acc=0.612500, best_tgt=0.612500
Round 17: src_acc=1.000000, tgt_acc=0.619792, best_tgt=0.619792
Round 18: src_acc=1.000000, tgt_acc=0.616667, best_tgt=0.619792
Round 19: src_acc=1.000000, tgt_acc=0.601042, best_tgt=0.619792
Round 20: src_acc=1.000000, tgt_acc=0.605208, best_tgt=0.619792
Round 21: src_acc=1.000000, tgt_acc=0.611458, best_tgt=0.619792
Round 22: src_acc=1.000000, tgt_acc=0.614583, best_tgt=0.619792
Round 23: src_acc=1.000000, tgt_acc=0.612500, best_tgt=0.619792
Round 24: src_acc=1.000000, tgt_acc=0.604167, best_tgt=0.619792
Round 25: src_acc=1.000000, tgt_acc=0.612500, best_tgt=0.619792
Round 26: src_acc=1.000000, tgt_acc=0.602083, best_tgt=0.619792
Round 27: src_acc=1.000000, tgt_acc=0.608333, best_tgt=0.619792
Round 28: src_acc=1.000000, tgt_acc=0.613542, best_tgt=0.619792
Round 29: src_acc=1.000000, tgt_acc=0.613542, best_tgt=0.619792
Round 30: src_acc=1.000000, tgt_acc=0.613542, best_tgt=0.619792
Round 31: src_acc=1.000000, tgt_acc=0.619792, best_tgt=0.619792
Round 32: src_acc=1.000000, tgt_acc=0.617708, best_tgt=0.619792
Round 33: src_acc=1.000000, tgt_acc=0.606250, best_tgt=0.619792
Round 34: src_acc=1.000000, tgt_acc=0.611458, best_tgt=0.619792
Round 35: src_acc=1.000000, tgt_acc=0.611458, best_tgt=0.619792
Round 36: src_acc=1.000000, tgt_acc=0.608333, best_tgt=0.619792
Round 37: src_acc=1.000000, tgt_acc=0.604167, best_tgt=0.619792
Round 38: src_acc=1.000000, tgt_acc=0.608333, best_tgt=0.619792
Round 39: src_acc=1.000000, tgt_acc=0.607292, best_tgt=0.619792
Round 40: src_acc=1.000000, tgt_acc=0.607292, best_tgt=0.619792
Round 41: src_acc=1.000000, tgt_acc=0.609375, best_tgt=0.619792
Round 42: src_acc=1.000000, tgt_acc=0.617708, best_tgt=0.619792
Round 43: src_acc=1.000000, tgt_acc=0.609375, best_tgt=0.619792
Round 44: src_acc=1.000000, tgt_acc=0.607292, best_tgt=0.619792
Round 45: src_acc=1.000000, tgt_acc=0.618750, best_tgt=0.619792
Round 46: src_acc=1.000000, tgt_acc=0.609375, best_tgt=0.619792
Round 47: src_acc=1.000000, tgt_acc=0.608333, best_tgt=0.619792
Round 48: src_acc=1.000000, tgt_acc=0.603125, best_tgt=0.619792
Round 49: src_acc=1.000000, tgt_acc=0.608333, best_tgt=0.619792
