Round 0: src_acc=0.796381, tgt_acc=0.695333, best_tgt=0.695333
Round 1: src_acc=0.928952, tgt_acc=0.756000, best_tgt=0.756000
Round 2: src_acc=0.983429, tgt_acc=0.872000, best_tgt=0.872000
Round 3: src_acc=0.950857, tgt_acc=0.860000, best_tgt=0.872000
Round 4: src_acc=0.983238, tgt_acc=0.888000, best_tgt=0.888000
Round 5: src_acc=0.980952, tgt_acc=0.858667, best_tgt=0.888000
Round 6: src_acc=0.970286, tgt_acc=0.792000, best_tgt=0.888000
Round 7: src_acc=0.981905, tgt_acc=0.900667, best_tgt=0.900667
Round 8: src_acc=0.929714, tgt_acc=0.825333, best_tgt=0.900667
Round 9: src_acc=0.996571, tgt_acc=0.890000, best_tgt=0.900667
Round 10: src_acc=0.999429, tgt_acc=0.940000, best_tgt=0.940000
Round 11: src_acc=1.000000, tgt_acc=0.934667, best_tgt=0.940000
Round 12: src_acc=1.000000, tgt_acc=0.946000, best_tgt=0.946000
Round 13: src_acc=1.000000, tgt_acc=0.942667, best_tgt=0.946000
Round 14: src_acc=0.999810, tgt_acc=0.945333, best_tgt=0.946000
Round 15: src_acc=1.000000, tgt_acc=0.943333, best_tgt=0.946000
Round 16: src_acc=0.999810, tgt_acc=0.906667, best_tgt=0.946000
Round 17: src_acc=1.000000, tgt_acc=0.962667, best_tgt=0.962667
Round 18: src_acc=1.000000, tgt_acc=0.961333, best_tgt=0.962667
Round 19: src_acc=1.000000, tgt_acc=0.920667, best_tgt=0.962667
Round 20: src_acc=1.000000, tgt_acc=0.936000, best_tgt=0.962667
Round 21: src_acc=1.000000, tgt_acc=0.940667, best_tgt=0.962667
Round 22: src_acc=1.000000, tgt_acc=0.948000, best_tgt=0.962667
Round 23: src_acc=1.000000, tgt_acc=0.954000, best_tgt=0.962667
Round 24: src_acc=1.000000, tgt_acc=0.965333, best_tgt=0.965333
Round 25: src_acc=1.000000, tgt_acc=0.962000, best_tgt=0.965333
Round 26: src_acc=1.000000, tgt_acc=0.938000, best_tgt=0.965333
Round 27: src_acc=1.000000, tgt_acc=0.944667, best_tgt=0.965333
Round 28: src_acc=1.000000, tgt_acc=0.960667, best_tgt=0.965333
Round 29: src_acc=1.000000, tgt_acc=0.944000, best_tgt=0.965333
Round 30: src_acc=1.000000, tgt_acc=0.924667, best_tgt=0.965333
Round 31: src_acc=1.000000, tgt_acc=0.959333, best_tgt=0.965333
Round 32: src_acc=1.000000, tgt_acc=0.952000, best_tgt=0.965333
Round 33: src_acc=1.000000, tgt_acc=0.973333, best_tgt=0.973333
Round 34: src_acc=1.000000, tgt_acc=0.969333, best_tgt=0.973333
Round 35: src_acc=1.000000, tgt_acc=0.952667, best_tgt=0.973333
Round 36: src_acc=1.000000, tgt_acc=0.945333, best_tgt=0.973333
Round 37: src_acc=1.000000, tgt_acc=0.964667, best_tgt=0.973333
Round 38: src_acc=1.000000, tgt_acc=0.945333, best_tgt=0.973333
Round 39: src_acc=1.000000, tgt_acc=0.958000, best_tgt=0.973333
Round 40: src_acc=1.000000, tgt_acc=0.964667, best_tgt=0.973333
Round 41: src_acc=1.000000, tgt_acc=0.971333, best_tgt=0.973333
Round 42: src_acc=1.000000, tgt_acc=0.961333, best_tgt=0.973333
Round 43: src_acc=1.000000, tgt_acc=0.951333, best_tgt=0.973333
Round 44: src_acc=1.000000, tgt_acc=0.947333, best_tgt=0.973333
Round 45: src_acc=1.000000, tgt_acc=0.963333, best_tgt=0.973333
Round 46: src_acc=1.000000, tgt_acc=0.953333, best_tgt=0.973333
Round 47: src_acc=1.000000, tgt_acc=0.962000, best_tgt=0.973333
Round 48: src_acc=1.000000, tgt_acc=0.944000, best_tgt=0.973333
Round 49: src_acc=1.000000, tgt_acc=0.926667, best_tgt=0.973333
