Round 0: src_acc=0.907356, tgt_acc=0.942314, best_tgt=0.942314
Round 1: src_acc=0.985226, tgt_acc=0.974992, best_tgt=0.974992
Round 2: src_acc=0.972915, tgt_acc=0.910970, best_tgt=0.974992
Round 3: src_acc=0.989433, tgt_acc=0.974325, best_tgt=0.974992
Round 4: src_acc=0.980815, tgt_acc=0.971324, best_tgt=0.974992
Round 5: src_acc=0.977839, tgt_acc=0.980994, best_tgt=0.980994
Round 6: src_acc=0.983380, tgt_acc=0.982327, best_tgt=0.982327
Round 7: src_acc=0.986970, tgt_acc=0.981661, best_tgt=0.982327
Round 8: src_acc=0.997435, tgt_acc=0.989330, best_tgt=0.989330
Round 9: src_acc=0.992818, tgt_acc=0.986996, best_tgt=0.989330
Round 10: src_acc=0.999179, tgt_acc=0.994331, best_tgt=0.994331
Round 11: src_acc=0.999590, tgt_acc=0.994665, best_tgt=0.994665
Round 12: src_acc=0.999692, tgt_acc=0.993665, best_tgt=0.994665
Round 13: src_acc=0.999590, tgt_acc=0.991330, best_tgt=0.994665
Round 14: src_acc=0.999795, tgt_acc=0.994331, best_tgt=0.994665
Round 15: src_acc=0.999897, tgt_acc=0.995332, best_tgt=0.995332
Round 16: src_acc=0.999897, tgt_acc=0.994665, best_tgt=0.995332
Round 17: src_acc=0.999897, tgt_acc=0.994331, best_tgt=0.995332
Round 18: src_acc=1.000000, tgt_acc=0.994665, best_tgt=0.995332
Round 19: src_acc=1.000000, tgt_acc=0.995332, best_tgt=0.995332
Round 20: src_acc=1.000000, tgt_acc=0.992998, best_tgt=0.995332
Round 21: src_acc=1.000000, tgt_acc=0.993998, best_tgt=0.995332
Round 22: src_acc=1.000000, tgt_acc=0.994665, best_tgt=0.995332
Round 23: src_acc=1.000000, tgt_acc=0.994665, best_tgt=0.995332
Round 24: src_acc=1.000000, tgt_acc=0.994998, best_tgt=0.995332
Round 25: src_acc=1.000000, tgt_acc=0.993998, best_tgt=0.995332
Round 26: src_acc=1.000000, tgt_acc=0.994331, best_tgt=0.995332
Round 27: src_acc=1.000000, tgt_acc=0.994998, best_tgt=0.995332
Round 28: src_acc=1.000000, tgt_acc=0.993998, best_tgt=0.995332
Round 29: src_acc=1.000000, tgt_acc=0.993998, best_tgt=0.995332
Round 30: src_acc=1.000000, tgt_acc=0.994331, best_tgt=0.995332
Round 31: src_acc=1.000000, tgt_acc=0.994331, best_tgt=0.995332
Round 32: src_acc=1.000000, tgt_acc=0.994331, best_tgt=0.995332
Round 33: src_acc=1.000000, tgt_acc=0.994331, best_tgt=0.995332
Round 34: src_acc=1.000000, tgt_acc=0.993331, best_tgt=0.995332
Round 35: src_acc=1.000000, tgt_acc=0.994998, best_tgt=0.995332
Round 36: src_acc=1.000000, tgt_acc=0.994331, best_tgt=0.995332
Round 37: src_acc=1.000000, tgt_acc=0.994665, best_tgt=0.995332
Round 38: src_acc=1.000000, tgt_acc=0.994331, best_tgt=0.995332
Round 39: src_acc=1.000000, tgt_acc=0.994998, best_tgt=0.995332
Round 40: src_acc=1.000000, tgt_acc=0.993998, best_tgt=0.995332
Round 41: src_acc=1.000000, tgt_acc=0.994665, best_tgt=0.995332
Round 42: src_acc=1.000000, tgt_acc=0.995332, best_tgt=0.995332
Round 43: src_acc=1.000000, tgt_acc=0.994665, best_tgt=0.995332
Round 44: src_acc=1.000000, tgt_acc=0.993665, best_tgt=0.995332
Round 45: src_acc=1.000000, tgt_acc=0.994331, best_tgt=0.995332
Round 46: src_acc=1.000000, tgt_acc=0.994665, best_tgt=0.995332
Round 47: src_acc=1.000000, tgt_acc=0.995332, best_tgt=0.995332
Round 48: src_acc=1.000000, tgt_acc=0.994998, best_tgt=0.995332
Round 49: src_acc=1.000000, tgt_acc=0.994998, best_tgt=0.995332
