Round 0: src_acc=0.831388, tgt_acc=0.796593, best_tgt=0.796593
Round 1: src_acc=0.854236, tgt_acc=0.815259, best_tgt=0.815259
Round 2: src_acc=0.960474, tgt_acc=0.884889, best_tgt=0.884889
Round 3: src_acc=0.988326, tgt_acc=0.932889, best_tgt=0.932889
Round 4: src_acc=0.976818, tgt_acc=0.915556, best_tgt=0.932889
Round 5: src_acc=0.991494, tgt_acc=0.941185, best_tgt=0.941185
Round 6: src_acc=0.987325, tgt_acc=0.930222, best_tgt=0.941185
Round 7: src_acc=0.912108, tgt_acc=0.868889, best_tgt=0.941185
Round 8: src_acc=0.996998, tgt_acc=0.950074, best_tgt=0.950074
Round 9: src_acc=0.986157, tgt_acc=0.926074, best_tgt=0.950074
Round 10: src_acc=1.000000, tgt_acc=0.968296, best_tgt=0.968296
Round 11: src_acc=1.000000, tgt_acc=0.971556, best_tgt=0.971556
Round 12: src_acc=1.000000, tgt_acc=0.972296, best_tgt=0.972296
Round 13: src_acc=1.000000, tgt_acc=0.973926, best_tgt=0.973926
Round 14: src_acc=1.000000, tgt_acc=0.979704, best_tgt=0.979704
Round 15: src_acc=1.000000, tgt_acc=0.975704, best_tgt=0.979704
Round 16: src_acc=1.000000, tgt_acc=0.975111, best_tgt=0.979704
Round 17: src_acc=1.000000, tgt_acc=0.976593, best_tgt=0.979704
Round 18: src_acc=1.000000, tgt_acc=0.977926, best_tgt=0.979704
Round 19: src_acc=1.000000, tgt_acc=0.976148, best_tgt=0.979704
Round 20: src_acc=1.000000, tgt_acc=0.978667, best_tgt=0.979704
Round 21: src_acc=1.000000, tgt_acc=0.977481, best_tgt=0.979704
Round 22: src_acc=1.000000, tgt_acc=0.977185, best_tgt=0.979704
Round 23: src_acc=1.000000, tgt_acc=0.976593, best_tgt=0.979704
Round 24: src_acc=1.000000, tgt_acc=0.977185, best_tgt=0.979704
Round 25: src_acc=1.000000, tgt_acc=0.977778, best_tgt=0.979704
Round 26: src_acc=1.000000, tgt_acc=0.973333, best_tgt=0.979704
Round 27: src_acc=1.000000, tgt_acc=0.977481, best_tgt=0.979704
Round 28: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.979704
Round 29: src_acc=1.000000, tgt_acc=0.977630, best_tgt=0.979704
Round 30: src_acc=1.000000, tgt_acc=0.976148, best_tgt=0.979704
Round 31: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.979704
Round 32: src_acc=1.000000, tgt_acc=0.975852, best_tgt=0.979704
Round 33: src_acc=1.000000, tgt_acc=0.978074, best_tgt=0.979704
Round 34: src_acc=1.000000, tgt_acc=0.977185, best_tgt=0.979704
Round 35: src_acc=1.000000, tgt_acc=0.976741, best_tgt=0.979704
Round 36: src_acc=1.000000, tgt_acc=0.979407, best_tgt=0.979704
Round 37: src_acc=1.000000, tgt_acc=0.977481, best_tgt=0.979704
Round 38: src_acc=1.000000, tgt_acc=0.976444, best_tgt=0.979704
Round 39: src_acc=1.000000, tgt_acc=0.976000, best_tgt=0.979704
Round 40: src_acc=1.000000, tgt_acc=0.976593, best_tgt=0.979704
Round 41: src_acc=1.000000, tgt_acc=0.976444, best_tgt=0.979704
Round 42: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.979704
Round 43: src_acc=1.000000, tgt_acc=0.977481, best_tgt=0.979704
Round 44: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.979704
Round 45: src_acc=1.000000, tgt_acc=0.977037, best_tgt=0.979704
Round 46: src_acc=1.000000, tgt_acc=0.977185, best_tgt=0.979704
Round 47: src_acc=1.000000, tgt_acc=0.976593, best_tgt=0.979704
Round 48: src_acc=1.000000, tgt_acc=0.976593, best_tgt=0.979704
Round 49: src_acc=1.000000, tgt_acc=0.978222, best_tgt=0.979704
