Round 0: src_acc=0.764009, tgt_acc=0.493750, best_tgt=0.493750
Round 1: src_acc=0.857328, tgt_acc=0.456250, best_tgt=0.493750
Round 2: src_acc=0.895905, tgt_acc=0.450000, best_tgt=0.493750
Round 3: src_acc=0.942457, tgt_acc=0.525000, best_tgt=0.525000
Round 4: src_acc=0.941595, tgt_acc=0.487500, best_tgt=0.525000
Round 5: src_acc=0.943966, tgt_acc=0.500000, best_tgt=0.525000
Round 6: src_acc=0.950647, tgt_acc=0.506250, best_tgt=0.525000
Round 7: src_acc=0.985776, tgt_acc=0.431250, best_tgt=0.525000
Round 8: src_acc=0.973491, tgt_acc=0.562500, best_tgt=0.562500
Round 9: src_acc=0.992457, tgt_acc=0.500000, best_tgt=0.562500
Round 10: src_acc=0.999569, tgt_acc=0.581250, best_tgt=0.581250
Round 11: src_acc=0.999784, tgt_acc=0.581250, best_tgt=0.581250
Round 12: src_acc=1.000000, tgt_acc=0.575000, best_tgt=0.581250
Round 13: src_acc=1.000000, tgt_acc=0.562500, best_tgt=0.581250
Round 14: src_acc=1.000000, tgt_acc=0.587500, best_tgt=0.587500
Round 15: src_acc=1.000000, tgt_acc=0.587500, best_tgt=0.587500
Round 16: src_acc=1.000000, tgt_acc=0.587500, best_tgt=0.587500
Round 17: src_acc=1.000000, tgt_acc=0.593750, best_tgt=0.593750
Round 18: src_acc=1.000000, tgt_acc=0.587500, best_tgt=0.593750
Round 19: src_acc=1.000000, tgt_acc=0.587500, best_tgt=0.593750
Round 20: src_acc=1.000000, tgt_acc=0.600000, best_tgt=0.600000
Round 21: src_acc=1.000000, tgt_acc=0.600000, best_tgt=0.600000
Round 22: src_acc=1.000000, tgt_acc=0.606250, best_tgt=0.606250
Round 23: src_acc=1.000000, tgt_acc=0.587500, best_tgt=0.606250
Round 24: src_acc=1.000000, tgt_acc=0.600000, best_tgt=0.606250
Round 25: src_acc=1.000000, tgt_acc=0.618750, best_tgt=0.618750
Round 26: src_acc=1.000000, tgt_acc=0.600000, best_tgt=0.618750
Round 27: src_acc=1.000000, tgt_acc=0.606250, best_tgt=0.618750
Round 28: src_acc=1.000000, tgt_acc=0.606250, best_tgt=0.618750
Round 29: src_acc=1.000000, tgt_acc=0.618750, best_tgt=0.618750
Round 30: src_acc=1.000000, tgt_acc=0.600000, best_tgt=0.618750
Round 31: src_acc=1.000000, tgt_acc=0.612500, best_tgt=0.618750
Round 32: src_acc=1.000000, tgt_acc=0.581250, best_tgt=0.618750
Round 33: src_acc=1.000000, tgt_acc=0.581250, best_tgt=0.618750
Round 34: src_acc=1.000000, tgt_acc=0.600000, best_tgt=0.618750
Round 35: src_acc=1.000000, tgt_acc=0.600000, best_tgt=0.618750
Round 36: src_acc=1.000000, tgt_acc=0.593750, best_tgt=0.618750
Round 37: src_acc=1.000000, tgt_acc=0.562500, best_tgt=0.618750
Round 38: src_acc=1.000000, tgt_acc=0.587500, best_tgt=0.618750
Round 39: src_acc=1.000000, tgt_acc=0.606250, best_tgt=0.618750
Round 40: src_acc=1.000000, tgt_acc=0.593750, best_tgt=0.618750
Round 41: src_acc=1.000000, tgt_acc=0.593750, best_tgt=0.618750
Round 42: src_acc=1.000000, tgt_acc=0.625000, best_tgt=0.625000
Round 43: src_acc=1.000000, tgt_acc=0.568750, best_tgt=0.625000
Round 44: src_acc=1.000000, tgt_acc=0.593750, best_tgt=0.625000
Round 45: src_acc=1.000000, tgt_acc=0.600000, best_tgt=0.625000
Round 46: src_acc=1.000000, tgt_acc=0.606250, best_tgt=0.625000
Round 47: src_acc=1.000000, tgt_acc=0.587500, best_tgt=0.625000
Round 48: src_acc=1.000000, tgt_acc=0.612500, best_tgt=0.625000
Round 49: src_acc=1.000000, tgt_acc=0.568750, best_tgt=0.625000
