Round 0: src_acc=0.903238, tgt_acc=0.747333, best_tgt=0.747333
Round 1: src_acc=0.956571, tgt_acc=0.769333, best_tgt=0.769333
Round 2: src_acc=0.991810, tgt_acc=0.857333, best_tgt=0.857333
Round 3: src_acc=0.994286, tgt_acc=0.874000, best_tgt=0.874000
Round 4: src_acc=0.992000, tgt_acc=0.850667, best_tgt=0.874000
Round 5: src_acc=0.964190, tgt_acc=0.838667, best_tgt=0.874000
Round 6: src_acc=0.995238, tgt_acc=0.843333, best_tgt=0.874000
Round 7: src_acc=0.990476, tgt_acc=0.866667, best_tgt=0.874000
Round 8: src_acc=0.996952, tgt_acc=0.874000, best_tgt=0.874000
Round 9: src_acc=0.991429, tgt_acc=0.847333, best_tgt=0.874000
Round 10: src_acc=1.000000, tgt_acc=0.914000, best_tgt=0.914000
Round 11: src_acc=1.000000, tgt_acc=0.900667, best_tgt=0.914000
Round 12: src_acc=1.000000, tgt_acc=0.908000, best_tgt=0.914000
Round 13: src_acc=1.000000, tgt_acc=0.908667, best_tgt=0.914000
Round 14: src_acc=1.000000, tgt_acc=0.912667, best_tgt=0.914000
Round 15: src_acc=1.000000, tgt_acc=0.911333, best_tgt=0.914000
Round 16: src_acc=1.000000, tgt_acc=0.916667, best_tgt=0.916667
Round 17: src_acc=1.000000, tgt_acc=0.916667, best_tgt=0.916667
Round 18: src_acc=1.000000, tgt_acc=0.907333, best_tgt=0.916667
Round 19: src_acc=1.000000, tgt_acc=0.911333, best_tgt=0.916667
Round 20: src_acc=1.000000, tgt_acc=0.926667, best_tgt=0.926667
Round 21: src_acc=1.000000, tgt_acc=0.924667, best_tgt=0.926667
Round 22: src_acc=1.000000, tgt_acc=0.912000, best_tgt=0.926667
Round 23: src_acc=1.000000, tgt_acc=0.915333, best_tgt=0.926667
Round 24: src_acc=1.000000, tgt_acc=0.918667, best_tgt=0.926667
Round 25: src_acc=1.000000, tgt_acc=0.916667, best_tgt=0.926667
Round 26: src_acc=1.000000, tgt_acc=0.913333, best_tgt=0.926667
Round 27: src_acc=1.000000, tgt_acc=0.922667, best_tgt=0.926667
Round 28: src_acc=1.000000, tgt_acc=0.914667, best_tgt=0.926667
Round 29: src_acc=1.000000, tgt_acc=0.922667, best_tgt=0.926667
Round 30: src_acc=1.000000, tgt_acc=0.924000, best_tgt=0.926667
Round 31: src_acc=1.000000, tgt_acc=0.924667, best_tgt=0.926667
Round 32: src_acc=1.000000, tgt_acc=0.923333, best_tgt=0.926667
Round 33: src_acc=1.000000, tgt_acc=0.924000, best_tgt=0.926667
Round 34: src_acc=1.000000, tgt_acc=0.924000, best_tgt=0.926667
Round 35: src_acc=1.000000, tgt_acc=0.922000, best_tgt=0.926667
Round 36: src_acc=1.000000, tgt_acc=0.926667, best_tgt=0.926667
Round 37: src_acc=1.000000, tgt_acc=0.928000, best_tgt=0.928000
Round 38: src_acc=1.000000, tgt_acc=0.922000, best_tgt=0.928000
Round 39: src_acc=1.000000, tgt_acc=0.925333, best_tgt=0.928000
Round 40: src_acc=1.000000, tgt_acc=0.927333, best_tgt=0.928000
Round 41: src_acc=1.000000, tgt_acc=0.927333, best_tgt=0.928000
Round 42: src_acc=1.000000, tgt_acc=0.921333, best_tgt=0.928000
Round 43: src_acc=1.000000, tgt_acc=0.926000, best_tgt=0.928000
Round 44: src_acc=1.000000, tgt_acc=0.923333, best_tgt=0.928000
Round 45: src_acc=1.000000, tgt_acc=0.929333, best_tgt=0.929333
Round 46: src_acc=1.000000, tgt_acc=0.931333, best_tgt=0.931333
Round 47: src_acc=1.000000, tgt_acc=0.923333, best_tgt=0.931333
Round 48: src_acc=1.000000, tgt_acc=0.924667, best_tgt=0.931333
Round 49: src_acc=1.000000, tgt_acc=0.924000, best_tgt=0.931333
