Round 0: src_acc=0.657905, tgt_acc=0.547333, best_tgt=0.547333
Round 1: src_acc=0.944190, tgt_acc=0.746000, best_tgt=0.746000
Round 2: src_acc=0.950095, tgt_acc=0.845333, best_tgt=0.845333
Round 3: src_acc=0.967429, tgt_acc=0.804000, best_tgt=0.845333
Round 4: src_acc=0.991619, tgt_acc=0.882000, best_tgt=0.882000
Round 5: src_acc=0.986857, tgt_acc=0.872667, best_tgt=0.882000
Round 6: src_acc=0.994095, tgt_acc=0.873333, best_tgt=0.882000
Round 7: src_acc=0.990667, tgt_acc=0.882667, best_tgt=0.882667
Round 8: src_acc=0.981333, tgt_acc=0.836667, best_tgt=0.882667
Round 9: src_acc=0.996000, tgt_acc=0.872667, best_tgt=0.882667
Round 10: src_acc=1.000000, tgt_acc=0.887333, best_tgt=0.887333
Round 11: src_acc=1.000000, tgt_acc=0.920667, best_tgt=0.920667
Round 12: src_acc=1.000000, tgt_acc=0.903333, best_tgt=0.920667
Round 13: src_acc=1.000000, tgt_acc=0.917333, best_tgt=0.920667
Round 14: src_acc=1.000000, tgt_acc=0.883333, best_tgt=0.920667
Round 15: src_acc=1.000000, tgt_acc=0.894000, best_tgt=0.920667
Round 16: src_acc=1.000000, tgt_acc=0.905333, best_tgt=0.920667
Round 17: src_acc=1.000000, tgt_acc=0.912667, best_tgt=0.920667
Round 18: src_acc=1.000000, tgt_acc=0.904667, best_tgt=0.920667
Round 19: src_acc=1.000000, tgt_acc=0.914000, best_tgt=0.920667
Round 20: src_acc=1.000000, tgt_acc=0.912000, best_tgt=0.920667
Round 21: src_acc=1.000000, tgt_acc=0.900000, best_tgt=0.920667
Round 22: src_acc=1.000000, tgt_acc=0.918667, best_tgt=0.920667
Round 23: src_acc=1.000000, tgt_acc=0.919333, best_tgt=0.920667
Round 24: src_acc=1.000000, tgt_acc=0.919333, best_tgt=0.920667
Round 25: src_acc=1.000000, tgt_acc=0.912667, best_tgt=0.920667
Round 26: src_acc=1.000000, tgt_acc=0.915333, best_tgt=0.920667
Round 27: src_acc=1.000000, tgt_acc=0.912000, best_tgt=0.920667
Round 28: src_acc=1.000000, tgt_acc=0.894667, best_tgt=0.920667
Round 29: src_acc=1.000000, tgt_acc=0.898667, best_tgt=0.920667
Round 30: src_acc=1.000000, tgt_acc=0.912000, best_tgt=0.920667
Round 31: src_acc=1.000000, tgt_acc=0.901333, best_tgt=0.920667
Round 32: src_acc=1.000000, tgt_acc=0.909333, best_tgt=0.920667
Round 33: src_acc=1.000000, tgt_acc=0.904667, best_tgt=0.920667
Round 34: src_acc=1.000000, tgt_acc=0.907333, best_tgt=0.920667
Round 35: src_acc=1.000000, tgt_acc=0.900000, best_tgt=0.920667
Round 36: src_acc=1.000000, tgt_acc=0.901333, best_tgt=0.920667
Round 37: src_acc=1.000000, tgt_acc=0.895333, best_tgt=0.920667
Round 38: src_acc=1.000000, tgt_acc=0.896667, best_tgt=0.920667
Round 39: src_acc=1.000000, tgt_acc=0.912000, best_tgt=0.920667
Round 40: src_acc=1.000000, tgt_acc=0.897333, best_tgt=0.920667
Round 41: src_acc=1.000000, tgt_acc=0.889333, best_tgt=0.920667
Round 42: src_acc=1.000000, tgt_acc=0.896667, best_tgt=0.920667
Round 43: src_acc=1.000000, tgt_acc=0.908667, best_tgt=0.920667
Round 44: src_acc=1.000000, tgt_acc=0.907333, best_tgt=0.920667
Round 45: src_acc=1.000000, tgt_acc=0.908667, best_tgt=0.920667
Round 46: src_acc=1.000000, tgt_acc=0.898667, best_tgt=0.920667
Round 47: src_acc=1.000000, tgt_acc=0.904667, best_tgt=0.920667
Round 48: src_acc=1.000000, tgt_acc=0.901333, best_tgt=0.920667
Round 49: src_acc=1.000000, tgt_acc=0.922667, best_tgt=0.922667
