Round 0: src_acc=0.910000, tgt_acc=0.917037, best_tgt=0.917037
Round 1: src_acc=0.961852, tgt_acc=0.946667, best_tgt=0.946667
Round 2: src_acc=0.950185, tgt_acc=0.948889, best_tgt=0.948889
Round 3: src_acc=0.979815, tgt_acc=0.964444, best_tgt=0.964444
Round 4: src_acc=0.987222, tgt_acc=0.972593, best_tgt=0.972593
Round 5: src_acc=0.982593, tgt_acc=0.933333, best_tgt=0.972593
Round 6: src_acc=0.987037, tgt_acc=0.985926, best_tgt=0.985926
Round 7: src_acc=0.992593, tgt_acc=0.972593, best_tgt=0.985926
Round 8: src_acc=0.985741, tgt_acc=0.968889, best_tgt=0.985926
Round 9: src_acc=0.997222, tgt_acc=0.991111, best_tgt=0.991111
Round 10: src_acc=0.999630, tgt_acc=0.988148, best_tgt=0.991111
Round 11: src_acc=0.999444, tgt_acc=0.989630, best_tgt=0.991111
Round 12: src_acc=0.999815, tgt_acc=0.991111, best_tgt=0.991111
Round 13: src_acc=1.000000, tgt_acc=0.991852, best_tgt=0.991852
Round 14: src_acc=0.999815, tgt_acc=0.994815, best_tgt=0.994815
Round 15: src_acc=1.000000, tgt_acc=0.992593, best_tgt=0.994815
Round 16: src_acc=1.000000, tgt_acc=0.993333, best_tgt=0.994815
Round 17: src_acc=1.000000, tgt_acc=0.994074, best_tgt=0.994815
Round 18: src_acc=1.000000, tgt_acc=0.991111, best_tgt=0.994815
Round 19: src_acc=0.999815, tgt_acc=0.995556, best_tgt=0.995556
Round 20: src_acc=1.000000, tgt_acc=0.995556, best_tgt=0.995556
Round 21: src_acc=1.000000, tgt_acc=0.994815, best_tgt=0.995556
Round 22: src_acc=1.000000, tgt_acc=0.995556, best_tgt=0.995556
Round 23: src_acc=1.000000, tgt_acc=0.995556, best_tgt=0.995556
Round 24: src_acc=1.000000, tgt_acc=0.992593, best_tgt=0.995556
Round 25: src_acc=1.000000, tgt_acc=0.991852, best_tgt=0.995556
Round 26: src_acc=1.000000, tgt_acc=0.994815, best_tgt=0.995556
Round 27: src_acc=1.000000, tgt_acc=0.994074, best_tgt=0.995556
Round 28: src_acc=1.000000, tgt_acc=0.993333, best_tgt=0.995556
Round 29: src_acc=1.000000, tgt_acc=0.994074, best_tgt=0.995556
Round 30: src_acc=1.000000, tgt_acc=0.995556, best_tgt=0.995556
Round 31: src_acc=1.000000, tgt_acc=0.994074, best_tgt=0.995556
Round 32: src_acc=1.000000, tgt_acc=0.991852, best_tgt=0.995556
Round 33: src_acc=1.000000, tgt_acc=0.994815, best_tgt=0.995556
Round 34: src_acc=1.000000, tgt_acc=0.994074, best_tgt=0.995556
Round 35: src_acc=1.000000, tgt_acc=0.994815, best_tgt=0.995556
Round 36: src_acc=1.000000, tgt_acc=0.994074, best_tgt=0.995556
Round 37: src_acc=1.000000, tgt_acc=0.994074, best_tgt=0.995556
Round 38: src_acc=1.000000, tgt_acc=0.994074, best_tgt=0.995556
Round 39: src_acc=1.000000, tgt_acc=0.995556, best_tgt=0.995556
Round 40: src_acc=1.000000, tgt_acc=0.995556, best_tgt=0.995556
Round 41: src_acc=1.000000, tgt_acc=0.995556, best_tgt=0.995556
Round 42: src_acc=1.000000, tgt_acc=0.994074, best_tgt=0.995556
Round 43: src_acc=1.000000, tgt_acc=0.992593, best_tgt=0.995556
Round 44: src_acc=1.000000, tgt_acc=0.995556, best_tgt=0.995556
Round 45: src_acc=1.000000, tgt_acc=0.993333, best_tgt=0.995556
Round 46: src_acc=1.000000, tgt_acc=0.996296, best_tgt=0.996296
Round 47: src_acc=1.000000, tgt_acc=0.996296, best_tgt=0.996296
Round 48: src_acc=1.000000, tgt_acc=0.996296, best_tgt=0.996296
Round 49: src_acc=1.000000, tgt_acc=0.994074, best_tgt=0.996296
