Round 0: src_acc=0.940556, tgt_acc=0.805926, best_tgt=0.805926
Round 1: src_acc=0.941481, tgt_acc=0.808889, best_tgt=0.808889
Round 2: src_acc=0.985741, tgt_acc=0.891111, best_tgt=0.891111
Round 3: src_acc=0.981481, tgt_acc=0.891852, best_tgt=0.891852
Round 4: src_acc=0.995741, tgt_acc=0.927407, best_tgt=0.927407
Round 5: src_acc=0.995000, tgt_acc=0.883704, best_tgt=0.927407
Round 6: src_acc=0.973148, tgt_acc=0.858519, best_tgt=0.927407
Round 7: src_acc=0.997593, tgt_acc=0.937037, best_tgt=0.937037
Round 8: src_acc=0.995370, tgt_acc=0.930370, best_tgt=0.937037
Round 9: src_acc=0.997963, tgt_acc=0.938519, best_tgt=0.938519
Round 10: src_acc=0.999815, tgt_acc=0.935556, best_tgt=0.938519
Round 11: src_acc=0.999815, tgt_acc=0.945185, best_tgt=0.945185
Round 12: src_acc=0.999815, tgt_acc=0.956296, best_tgt=0.956296
Round 13: src_acc=0.999815, tgt_acc=0.956296, best_tgt=0.956296
Round 14: src_acc=1.000000, tgt_acc=0.965926, best_tgt=0.965926
Round 15: src_acc=1.000000, tgt_acc=0.966667, best_tgt=0.966667
Round 16: src_acc=1.000000, tgt_acc=0.957778, best_tgt=0.966667
Round 17: src_acc=1.000000, tgt_acc=0.972593, best_tgt=0.972593
Round 18: src_acc=1.000000, tgt_acc=0.951852, best_tgt=0.972593
Round 19: src_acc=1.000000, tgt_acc=0.950370, best_tgt=0.972593
Round 20: src_acc=1.000000, tgt_acc=0.956296, best_tgt=0.972593
Round 21: src_acc=1.000000, tgt_acc=0.955556, best_tgt=0.972593
Round 22: src_acc=1.000000, tgt_acc=0.960000, best_tgt=0.972593
Round 23: src_acc=1.000000, tgt_acc=0.959259, best_tgt=0.972593
Round 24: src_acc=1.000000, tgt_acc=0.961481, best_tgt=0.972593
Round 25: src_acc=1.000000, tgt_acc=0.964444, best_tgt=0.972593
Round 26: src_acc=1.000000, tgt_acc=0.963704, best_tgt=0.972593
Round 27: src_acc=1.000000, tgt_acc=0.962963, best_tgt=0.972593
Round 28: src_acc=1.000000, tgt_acc=0.963704, best_tgt=0.972593
Round 29: src_acc=1.000000, tgt_acc=0.962222, best_tgt=0.972593
Round 30: src_acc=1.000000, tgt_acc=0.959259, best_tgt=0.972593
Round 31: src_acc=1.000000, tgt_acc=0.959259, best_tgt=0.972593
Round 32: src_acc=1.000000, tgt_acc=0.956296, best_tgt=0.972593
Round 33: src_acc=1.000000, tgt_acc=0.964444, best_tgt=0.972593
Round 34: src_acc=1.000000, tgt_acc=0.960000, best_tgt=0.972593
Round 35: src_acc=1.000000, tgt_acc=0.958519, best_tgt=0.972593
Round 36: src_acc=1.000000, tgt_acc=0.967407, best_tgt=0.972593
Round 37: src_acc=1.000000, tgt_acc=0.962222, best_tgt=0.972593
Round 38: src_acc=1.000000, tgt_acc=0.966667, best_tgt=0.972593
Round 39: src_acc=1.000000, tgt_acc=0.965185, best_tgt=0.972593
Round 40: src_acc=1.000000, tgt_acc=0.965185, best_tgt=0.972593
Round 41: src_acc=1.000000, tgt_acc=0.957037, best_tgt=0.972593
Round 42: src_acc=1.000000, tgt_acc=0.965926, best_tgt=0.972593
Round 43: src_acc=1.000000, tgt_acc=0.960000, best_tgt=0.972593
Round 44: src_acc=1.000000, tgt_acc=0.966667, best_tgt=0.972593
Round 45: src_acc=1.000000, tgt_acc=0.963704, best_tgt=0.972593
Round 46: src_acc=1.000000, tgt_acc=0.958519, best_tgt=0.972593
Round 47: src_acc=1.000000, tgt_acc=0.965185, best_tgt=0.972593
Round 48: src_acc=1.000000, tgt_acc=0.962963, best_tgt=0.972593
Round 49: src_acc=1.000000, tgt_acc=0.965926, best_tgt=0.972593
