Round 0: src_acc=0.730469, tgt_acc=0.445833, best_tgt=0.445833
Round 1: src_acc=0.920833, tgt_acc=0.531250, best_tgt=0.531250
Round 2: src_acc=0.950260, tgt_acc=0.534375, best_tgt=0.534375
Round 3: src_acc=0.940365, tgt_acc=0.546875, best_tgt=0.546875
Round 4: src_acc=0.963281, tgt_acc=0.539583, best_tgt=0.546875
Round 5: src_acc=0.974740, tgt_acc=0.578125, best_tgt=0.578125
Round 6: src_acc=0.990625, tgt_acc=0.578125, best_tgt=0.578125
Round 7: src_acc=0.985938, tgt_acc=0.534375, best_tgt=0.578125
Round 8: src_acc=0.983073, tgt_acc=0.580208, best_tgt=0.580208
Round 9: src_acc=0.992969, tgt_acc=0.586458, best_tgt=0.586458
Round 10: src_acc=1.000000, tgt_acc=0.595833, best_tgt=0.595833
Round 11: src_acc=1.000000, tgt_acc=0.615625, best_tgt=0.615625
Round 12: src_acc=1.000000, tgt_acc=0.606250, best_tgt=0.615625
Round 13: src_acc=1.000000, tgt_acc=0.608333, best_tgt=0.615625
Round 14: src_acc=1.000000, tgt_acc=0.583333, best_tgt=0.615625
Round 15: src_acc=1.000000, tgt_acc=0.606250, best_tgt=0.615625
Round 16: src_acc=1.000000, tgt_acc=0.597917, best_tgt=0.615625
Round 17: src_acc=1.000000, tgt_acc=0.603125, best_tgt=0.615625
Round 18: src_acc=1.000000, tgt_acc=0.608333, best_tgt=0.615625
Round 19: src_acc=1.000000, tgt_acc=0.618750, best_tgt=0.618750
Round 20: src_acc=1.000000, tgt_acc=0.615625, best_tgt=0.618750
Round 21: src_acc=1.000000, tgt_acc=0.600000, best_tgt=0.618750
Round 22: src_acc=1.000000, tgt_acc=0.613542, best_tgt=0.618750
Round 23: src_acc=1.000000, tgt_acc=0.606250, best_tgt=0.618750
Round 24: src_acc=1.000000, tgt_acc=0.615625, best_tgt=0.618750
Round 25: src_acc=1.000000, tgt_acc=0.608333, best_tgt=0.618750
Round 26: src_acc=1.000000, tgt_acc=0.607292, best_tgt=0.618750
Round 27: src_acc=1.000000, tgt_acc=0.605208, best_tgt=0.618750
Round 28: src_acc=1.000000, tgt_acc=0.602083, best_tgt=0.618750
Round 29: src_acc=1.000000, tgt_acc=0.594792, best_tgt=0.618750
Round 30: src_acc=1.000000, tgt_acc=0.592708, best_tgt=0.618750
Round 31: src_acc=1.000000, tgt_acc=0.589583, best_tgt=0.618750
Round 32: src_acc=1.000000, tgt_acc=0.597917, best_tgt=0.618750
Round 33: src_acc=1.000000, tgt_acc=0.601042, best_tgt=0.618750
Round 34: src_acc=1.000000, tgt_acc=0.595833, best_tgt=0.618750
Round 35: src_acc=1.000000, tgt_acc=0.593750, best_tgt=0.618750
Round 36: src_acc=1.000000, tgt_acc=0.598958, best_tgt=0.618750
Round 37: src_acc=1.000000, tgt_acc=0.590625, best_tgt=0.618750
Round 38: src_acc=1.000000, tgt_acc=0.589583, best_tgt=0.618750
Round 39: src_acc=1.000000, tgt_acc=0.584375, best_tgt=0.618750
Round 40: src_acc=1.000000, tgt_acc=0.586458, best_tgt=0.618750
Round 41: src_acc=1.000000, tgt_acc=0.591667, best_tgt=0.618750
Round 42: src_acc=1.000000, tgt_acc=0.595833, best_tgt=0.618750
Round 43: src_acc=1.000000, tgt_acc=0.594792, best_tgt=0.618750
Round 44: src_acc=1.000000, tgt_acc=0.592708, best_tgt=0.618750
Round 45: src_acc=1.000000, tgt_acc=0.598958, best_tgt=0.618750
Round 46: src_acc=1.000000, tgt_acc=0.591667, best_tgt=0.618750
Round 47: src_acc=1.000000, tgt_acc=0.585417, best_tgt=0.618750
Round 48: src_acc=1.000000, tgt_acc=0.586458, best_tgt=0.618750
Round 49: src_acc=1.000000, tgt_acc=0.596875, best_tgt=0.618750
