Round 0: src_acc=0.675174, tgt_acc=0.493750, best_tgt=0.493750
Round 1: src_acc=0.578819, tgt_acc=0.497917, best_tgt=0.497917
Round 2: src_acc=0.859201, tgt_acc=0.525000, best_tgt=0.525000
Round 3: src_acc=0.923438, tgt_acc=0.650000, best_tgt=0.650000
Round 4: src_acc=0.902604, tgt_acc=0.631250, best_tgt=0.650000
Round 5: src_acc=0.958681, tgt_acc=0.583333, best_tgt=0.650000
Round 6: src_acc=0.973090, tgt_acc=0.647917, best_tgt=0.650000
Round 7: src_acc=0.954514, tgt_acc=0.562500, best_tgt=0.650000
Round 8: src_acc=0.963889, tgt_acc=0.631250, best_tgt=0.650000
Round 9: src_acc=0.976215, tgt_acc=0.604167, best_tgt=0.650000
Round 10: src_acc=0.999132, tgt_acc=0.662500, best_tgt=0.662500
Round 11: src_acc=0.999826, tgt_acc=0.668750, best_tgt=0.668750
Round 12: src_acc=1.000000, tgt_acc=0.668750, best_tgt=0.668750
Round 13: src_acc=1.000000, tgt_acc=0.664583, best_tgt=0.668750
Round 14: src_acc=1.000000, tgt_acc=0.652083, best_tgt=0.668750
Round 15: src_acc=1.000000, tgt_acc=0.670833, best_tgt=0.670833
Round 16: src_acc=1.000000, tgt_acc=0.670833, best_tgt=0.670833
Round 17: src_acc=1.000000, tgt_acc=0.660417, best_tgt=0.670833
Round 18: src_acc=1.000000, tgt_acc=0.654167, best_tgt=0.670833
Round 19: src_acc=1.000000, tgt_acc=0.658333, best_tgt=0.670833
Round 20: src_acc=1.000000, tgt_acc=0.658333, best_tgt=0.670833
Round 21: src_acc=1.000000, tgt_acc=0.656250, best_tgt=0.670833
Round 22: src_acc=1.000000, tgt_acc=0.660417, best_tgt=0.670833
Round 23: src_acc=1.000000, tgt_acc=0.662500, best_tgt=0.670833
Round 24: src_acc=1.000000, tgt_acc=0.660417, best_tgt=0.670833
Round 25: src_acc=1.000000, tgt_acc=0.664583, best_tgt=0.670833
Round 26: src_acc=1.000000, tgt_acc=0.656250, best_tgt=0.670833
Round 27: src_acc=1.000000, tgt_acc=0.650000, best_tgt=0.670833
Round 28: src_acc=1.000000, tgt_acc=0.656250, best_tgt=0.670833
Round 29: src_acc=1.000000, tgt_acc=0.637500, best_tgt=0.670833
Round 30: src_acc=1.000000, tgt_acc=0.664583, best_tgt=0.670833
Round 31: src_acc=1.000000, tgt_acc=0.660417, best_tgt=0.670833
Round 32: src_acc=1.000000, tgt_acc=0.666667, best_tgt=0.670833
Round 33: src_acc=1.000000, tgt_acc=0.660417, best_tgt=0.670833
Round 34: src_acc=1.000000, tgt_acc=0.652083, best_tgt=0.670833
Round 35: src_acc=1.000000, tgt_acc=0.666667, best_tgt=0.670833
Round 36: src_acc=1.000000, tgt_acc=0.664583, best_tgt=0.670833
Round 37: src_acc=1.000000, tgt_acc=0.670833, best_tgt=0.670833
Round 38: src_acc=1.000000, tgt_acc=0.662500, best_tgt=0.670833
Round 39: src_acc=1.000000, tgt_acc=0.666667, best_tgt=0.670833
Round 40: src_acc=1.000000, tgt_acc=0.668750, best_tgt=0.670833
Round 41: src_acc=1.000000, tgt_acc=0.668750, best_tgt=0.670833
Round 42: src_acc=1.000000, tgt_acc=0.662500, best_tgt=0.670833
Round 43: src_acc=1.000000, tgt_acc=0.681250, best_tgt=0.681250
Round 44: src_acc=1.000000, tgt_acc=0.666667, best_tgt=0.681250
Round 45: src_acc=1.000000, tgt_acc=0.647917, best_tgt=0.681250
Round 46: src_acc=1.000000, tgt_acc=0.658333, best_tgt=0.681250
Round 47: src_acc=1.000000, tgt_acc=0.647917, best_tgt=0.681250
Round 48: src_acc=1.000000, tgt_acc=0.647917, best_tgt=0.681250
Round 49: src_acc=1.000000, tgt_acc=0.652083, best_tgt=0.681250
