Round 0: src_acc=0.874259, tgt_acc=0.685926, best_tgt=0.685926
Round 1: src_acc=0.940370, tgt_acc=0.862222, best_tgt=0.862222
Round 2: src_acc=0.970185, tgt_acc=0.794815, best_tgt=0.862222
Round 3: src_acc=0.983519, tgt_acc=0.887407, best_tgt=0.887407
Round 4: src_acc=0.952778, tgt_acc=0.862222, best_tgt=0.887407
Round 5: src_acc=0.992593, tgt_acc=0.919259, best_tgt=0.919259
Round 6: src_acc=0.995556, tgt_acc=0.893333, best_tgt=0.919259
Round 7: src_acc=0.997222, tgt_acc=0.934815, best_tgt=0.934815
Round 8: src_acc=0.994074, tgt_acc=0.905185, best_tgt=0.934815
Round 9: src_acc=0.999074, tgt_acc=0.924444, best_tgt=0.934815
Round 10: src_acc=0.999444, tgt_acc=0.951111, best_tgt=0.951111
Round 11: src_acc=0.999630, tgt_acc=0.955556, best_tgt=0.955556
Round 12: src_acc=1.000000, tgt_acc=0.960000, best_tgt=0.960000
Round 13: src_acc=1.000000, tgt_acc=0.958519, best_tgt=0.960000
Round 14: src_acc=0.999815, tgt_acc=0.975556, best_tgt=0.975556
Round 15: src_acc=1.000000, tgt_acc=0.961481, best_tgt=0.975556
Round 16: src_acc=1.000000, tgt_acc=0.958519, best_tgt=0.975556
Round 17: src_acc=1.000000, tgt_acc=0.960000, best_tgt=0.975556
Round 18: src_acc=1.000000, tgt_acc=0.968889, best_tgt=0.975556
Round 19: src_acc=1.000000, tgt_acc=0.968889, best_tgt=0.975556
Round 20: src_acc=1.000000, tgt_acc=0.973333, best_tgt=0.975556
Round 21: src_acc=1.000000, tgt_acc=0.972593, best_tgt=0.975556
Round 22: src_acc=1.000000, tgt_acc=0.968148, best_tgt=0.975556
Round 23: src_acc=1.000000, tgt_acc=0.974815, best_tgt=0.975556
Round 24: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.976296
Round 25: src_acc=1.000000, tgt_acc=0.976296, best_tgt=0.976296
Round 26: src_acc=1.000000, tgt_acc=0.975556, best_tgt=0.976296
Round 27: src_acc=1.000000, tgt_acc=0.974074, best_tgt=0.976296
Round 28: src_acc=1.000000, tgt_acc=0.980000, best_tgt=0.980000
Round 29: src_acc=1.000000, tgt_acc=0.967407, best_tgt=0.980000
Round 30: src_acc=1.000000, tgt_acc=0.969630, best_tgt=0.980000
Round 31: src_acc=1.000000, tgt_acc=0.968889, best_tgt=0.980000
Round 32: src_acc=1.000000, tgt_acc=0.977037, best_tgt=0.980000
Round 33: src_acc=1.000000, tgt_acc=0.977037, best_tgt=0.980000
Round 34: src_acc=1.000000, tgt_acc=0.972593, best_tgt=0.980000
Round 35: src_acc=1.000000, tgt_acc=0.963704, best_tgt=0.980000
Round 36: src_acc=1.000000, tgt_acc=0.974074, best_tgt=0.980000
Round 37: src_acc=1.000000, tgt_acc=0.968889, best_tgt=0.980000
Round 38: src_acc=1.000000, tgt_acc=0.972593, best_tgt=0.980000
Round 39: src_acc=1.000000, tgt_acc=0.975556, best_tgt=0.980000
Round 40: src_acc=1.000000, tgt_acc=0.972593, best_tgt=0.980000
Round 41: src_acc=1.000000, tgt_acc=0.963704, best_tgt=0.980000
Round 42: src_acc=1.000000, tgt_acc=0.977037, best_tgt=0.980000
Round 43: src_acc=1.000000, tgt_acc=0.974074, best_tgt=0.980000
Round 44: src_acc=1.000000, tgt_acc=0.977037, best_tgt=0.980000
Round 45: src_acc=1.000000, tgt_acc=0.974074, best_tgt=0.980000
Round 46: src_acc=1.000000, tgt_acc=0.962222, best_tgt=0.980000
Round 47: src_acc=1.000000, tgt_acc=0.975556, best_tgt=0.980000
Round 48: src_acc=1.000000, tgt_acc=0.968889, best_tgt=0.980000
Round 49: src_acc=1.000000, tgt_acc=0.975556, best_tgt=0.980000
