Round 0: src_acc=0.743750, tgt_acc=0.529167, best_tgt=0.529167
Round 1: src_acc=0.890104, tgt_acc=0.542708, best_tgt=0.542708
Round 2: src_acc=0.965104, tgt_acc=0.531250, best_tgt=0.542708
Round 3: src_acc=0.915365, tgt_acc=0.525000, best_tgt=0.542708
Round 4: src_acc=0.974479, tgt_acc=0.542708, best_tgt=0.542708
Round 5: src_acc=0.991927, tgt_acc=0.581250, best_tgt=0.581250
Round 6: src_acc=0.988802, tgt_acc=0.553125, best_tgt=0.581250
Round 7: src_acc=0.973698, tgt_acc=0.582292, best_tgt=0.582292
Round 8: src_acc=0.982552, tgt_acc=0.568750, best_tgt=0.582292
Round 9: src_acc=0.994010, tgt_acc=0.584375, best_tgt=0.584375
Round 10: src_acc=1.000000, tgt_acc=0.586458, best_tgt=0.586458
Round 11: src_acc=1.000000, tgt_acc=0.587500, best_tgt=0.587500
Round 12: src_acc=1.000000, tgt_acc=0.607292, best_tgt=0.607292
Round 13: src_acc=1.000000, tgt_acc=0.602083, best_tgt=0.607292
Round 14: src_acc=1.000000, tgt_acc=0.593750, best_tgt=0.607292
Round 15: src_acc=1.000000, tgt_acc=0.586458, best_tgt=0.607292
Round 16: src_acc=1.000000, tgt_acc=0.594792, best_tgt=0.607292
Round 17: src_acc=1.000000, tgt_acc=0.585417, best_tgt=0.607292
Round 18: src_acc=1.000000, tgt_acc=0.594792, best_tgt=0.607292
Round 19: src_acc=1.000000, tgt_acc=0.609375, best_tgt=0.609375
Round 20: src_acc=1.000000, tgt_acc=0.610417, best_tgt=0.610417
Round 21: src_acc=1.000000, tgt_acc=0.606250, best_tgt=0.610417
Round 22: src_acc=1.000000, tgt_acc=0.598958, best_tgt=0.610417
Round 23: src_acc=1.000000, tgt_acc=0.610417, best_tgt=0.610417
Round 24: src_acc=1.000000, tgt_acc=0.605208, best_tgt=0.610417
Round 25: src_acc=1.000000, tgt_acc=0.606250, best_tgt=0.610417
Round 26: src_acc=1.000000, tgt_acc=0.600000, best_tgt=0.610417
Round 27: src_acc=1.000000, tgt_acc=0.605208, best_tgt=0.610417
Round 28: src_acc=1.000000, tgt_acc=0.597917, best_tgt=0.610417
Round 29: src_acc=1.000000, tgt_acc=0.593750, best_tgt=0.610417
Round 30: src_acc=1.000000, tgt_acc=0.597917, best_tgt=0.610417
Round 31: src_acc=1.000000, tgt_acc=0.608333, best_tgt=0.610417
Round 32: src_acc=1.000000, tgt_acc=0.614583, best_tgt=0.614583
Round 33: src_acc=1.000000, tgt_acc=0.617708, best_tgt=0.617708
Round 34: src_acc=1.000000, tgt_acc=0.615625, best_tgt=0.617708
Round 35: src_acc=1.000000, tgt_acc=0.598958, best_tgt=0.617708
Round 36: src_acc=1.000000, tgt_acc=0.609375, best_tgt=0.617708
Round 37: src_acc=1.000000, tgt_acc=0.600000, best_tgt=0.617708
Round 38: src_acc=1.000000, tgt_acc=0.600000, best_tgt=0.617708
Round 39: src_acc=1.000000, tgt_acc=0.609375, best_tgt=0.617708
Round 40: src_acc=1.000000, tgt_acc=0.613542, best_tgt=0.617708
Round 41: src_acc=1.000000, tgt_acc=0.605208, best_tgt=0.617708
Round 42: src_acc=1.000000, tgt_acc=0.607292, best_tgt=0.617708
Round 43: src_acc=1.000000, tgt_acc=0.603125, best_tgt=0.617708
Round 44: src_acc=1.000000, tgt_acc=0.617708, best_tgt=0.617708
Round 45: src_acc=1.000000, tgt_acc=0.605208, best_tgt=0.617708
Round 46: src_acc=1.000000, tgt_acc=0.616667, best_tgt=0.617708
Round 47: src_acc=1.000000, tgt_acc=0.608333, best_tgt=0.617708
Round 48: src_acc=1.000000, tgt_acc=0.605208, best_tgt=0.617708
Round 49: src_acc=1.000000, tgt_acc=0.595833, best_tgt=0.617708
