Round 0: src_acc=0.739757, tgt_acc=0.620833, best_tgt=0.620833
Round 1: src_acc=0.834201, tgt_acc=0.693750, best_tgt=0.693750
Round 2: src_acc=0.813715, tgt_acc=0.552083, best_tgt=0.693750
Round 3: src_acc=0.883160, tgt_acc=0.677083, best_tgt=0.693750
Round 4: src_acc=0.909896, tgt_acc=0.620833, best_tgt=0.693750
Round 5: src_acc=0.962500, tgt_acc=0.654167, best_tgt=0.693750
Round 6: src_acc=0.947222, tgt_acc=0.689583, best_tgt=0.693750
Round 7: src_acc=0.960243, tgt_acc=0.720833, best_tgt=0.720833
Round 8: src_acc=0.978125, tgt_acc=0.691667, best_tgt=0.720833
Round 9: src_acc=0.983333, tgt_acc=0.747917, best_tgt=0.747917
Round 10: src_acc=0.999479, tgt_acc=0.741667, best_tgt=0.747917
Round 11: src_acc=0.999653, tgt_acc=0.733333, best_tgt=0.747917
Round 12: src_acc=1.000000, tgt_acc=0.733333, best_tgt=0.747917
Round 13: src_acc=1.000000, tgt_acc=0.743750, best_tgt=0.747917
Round 14: src_acc=1.000000, tgt_acc=0.752083, best_tgt=0.752083
Round 15: src_acc=1.000000, tgt_acc=0.727083, best_tgt=0.752083
Round 16: src_acc=1.000000, tgt_acc=0.718750, best_tgt=0.752083
Round 17: src_acc=1.000000, tgt_acc=0.720833, best_tgt=0.752083
Round 18: src_acc=1.000000, tgt_acc=0.716667, best_tgt=0.752083
Round 19: src_acc=1.000000, tgt_acc=0.745833, best_tgt=0.752083
Round 20: src_acc=1.000000, tgt_acc=0.729167, best_tgt=0.752083
Round 21: src_acc=1.000000, tgt_acc=0.731250, best_tgt=0.752083
Round 22: src_acc=1.000000, tgt_acc=0.739583, best_tgt=0.752083
Round 23: src_acc=1.000000, tgt_acc=0.737500, best_tgt=0.752083
Round 24: src_acc=1.000000, tgt_acc=0.739583, best_tgt=0.752083
Round 25: src_acc=1.000000, tgt_acc=0.725000, best_tgt=0.752083
Round 26: src_acc=1.000000, tgt_acc=0.729167, best_tgt=0.752083
Round 27: src_acc=1.000000, tgt_acc=0.733333, best_tgt=0.752083
Round 28: src_acc=1.000000, tgt_acc=0.727083, best_tgt=0.752083
Round 29: src_acc=1.000000, tgt_acc=0.725000, best_tgt=0.752083
Round 30: src_acc=1.000000, tgt_acc=0.722917, best_tgt=0.752083
Round 31: src_acc=1.000000, tgt_acc=0.716667, best_tgt=0.752083
Round 32: src_acc=1.000000, tgt_acc=0.735417, best_tgt=0.752083
Round 33: src_acc=1.000000, tgt_acc=0.720833, best_tgt=0.752083
Round 34: src_acc=1.000000, tgt_acc=0.727083, best_tgt=0.752083
Round 35: src_acc=1.000000, tgt_acc=0.731250, best_tgt=0.752083
Round 36: src_acc=1.000000, tgt_acc=0.731250, best_tgt=0.752083
Round 37: src_acc=1.000000, tgt_acc=0.722917, best_tgt=0.752083
Round 38: src_acc=1.000000, tgt_acc=0.729167, best_tgt=0.752083
Round 39: src_acc=1.000000, tgt_acc=0.731250, best_tgt=0.752083
Round 40: src_acc=1.000000, tgt_acc=0.735417, best_tgt=0.752083
Round 41: src_acc=1.000000, tgt_acc=0.737500, best_tgt=0.752083
Round 42: src_acc=1.000000, tgt_acc=0.733333, best_tgt=0.752083
Round 43: src_acc=1.000000, tgt_acc=0.727083, best_tgt=0.752083
Round 44: src_acc=1.000000, tgt_acc=0.733333, best_tgt=0.752083
Round 45: src_acc=1.000000, tgt_acc=0.739583, best_tgt=0.752083
Round 46: src_acc=1.000000, tgt_acc=0.735417, best_tgt=0.752083
Round 47: src_acc=1.000000, tgt_acc=0.733333, best_tgt=0.752083
Round 48: src_acc=1.000000, tgt_acc=0.729167, best_tgt=0.752083
Round 49: src_acc=1.000000, tgt_acc=0.741667, best_tgt=0.752083
